sentences,sentenceIndex,paragraphIndex,section,wikiId
"John Brockman (born February 16, 1941) is an American literary agent and author specializing in scientific literature.",0,0,N/A,1944674
"He established the Edge Foundation, an organization that brings together leading edge thinkers across a broad range of scientific and technical fields.",1,0,N/A,1944674
"Brockman was born to immigrants of Polish-Jewish descent in a poor Irish Catholic enclave of Boston, Massachusetts.",0,1,N/A,1944674
"Expanding on C.P. Snow's ""two cultures"", he introduced the ""third culture"" consisting of ""those scientists and other thinkers in the empirical world who, through their work and expository writing, are taking the place of the traditional intellectual in rendering visible the deeper meanings of our lives, redefining who and what we are.""",1,1,N/A,1944674
"He led a scientific salon for 20 years, asking an annual question to a host of renowned scientists and publishing their answers in book form, which he decided to symbolically close down in 2018.",0,2,N/A,1944674
He is an editor of Edge.org.,1,2,N/A,1944674
==,0,3,== Association with Jeffrey Epstein ==,1944674
Association with Jeffrey Epstein ==,1,3,== Association with Jeffrey Epstein ==,1944674
"In an interview with Prince Andrew dated November 17, 2019, BBC reporter Emily Maitlis mentioned that both Andrew and John Brockman attended an intimate dinner at child sex trafficker Jeffrey Epstein’s mansion to celebrate Epstein’s release from prison for charges which stemmed from at least one decade of child sex trafficking.",0,4,== Association with Jeffrey Epstein ==,1944674
"Andrew’s presence at Jeffrey Epstein’s Manhattan mansion was corroborated by Brockman himself, in emails published in an October 2019 New Republic report.",1,4,== Association with Jeffrey Epstein ==,1944674
"The story suggested that Brockman was the “intellectual enabler” of Jeffrey Epstein, the financier who died in August 2019 while again awaiting trial on charges related to sex trafficking girls.",2,4,== Association with Jeffrey Epstein ==,1944674
"Brockman's famous literary dinners—held during the TED Conference—were, for a number of years after Epstein’s conviction, almost entirely funded by Epstein as documented in his annual tax filings.",3,4,== Association with Jeffrey Epstein ==,1944674
"This allowed Epstein to mingle with scientists, startup icons and other tech billionaires.",4,4,== Association with Jeffrey Epstein ==,1944674
==,0,5,== Quotes ==,1944674
Quotes ==,1,5,== Quotes ==,1944674
"""Traditional American intellectuals are, in a sense, increasingly reactionary, and quite often proudly (and perversely) ignorant of many of the truly significant intellectual accomplishments of our time.""",0,6,== Quotes ==,1944674
"""Throughout history, only a small number of people have done the serious thinking for everybody.""",0,7,== Quotes ==,1944674
==,0,8,== Bibliography ==,1944674
Bibliography ==,1,8,== Bibliography ==,1944674
(1969),0,9,== Bibliography ==,1944674
By the Late John Brockman,1,9,== Bibliography ==,1944674
(1970) 37,0,10,== Bibliography ==,1944674
"(1973) ""Afterwords: Explorations of the Mystical Limits of Contemporary Reality""",0,11,== Bibliography ==,1944674
(1988),0,12,== Bibliography ==,1944674
Doing Science: The Reality Club,1,12,== Bibliography ==,1944674
(1995),0,13,== Bibliography ==,1944674
The Third Culture: Beyond the Scientific Revolution,1,13,== Bibliography ==,1944674
(1996) Digerati: Encounters with the Cyber Elite,0,14,== Bibliography ==,1944674
(1996),0,15,== Bibliography ==,1944674
"How Things Are: A Science Tool-Kit for the Mind (edited by John Brockman and Katinka Matson), Harper Perennial",1,15,== Bibliography ==,1944674
(2002),0,16,== Bibliography ==,1944674
The Next Fifty Years: Science in the First Half of the Twenty-First Century,1,16,== Bibliography ==,1944674
(2003),0,17,== Bibliography ==,1944674
The New Humanists: Science at the Edge,1,17,== Bibliography ==,1944674
(2004),0,18,== Bibliography ==,1944674
"Curious Minds : How a Child becomes a Scientist (edited by John Brockman), New York: Pantheon Books",1,18,== Bibliography ==,1944674
(2006),0,19,== Bibliography ==,1944674
What We Believe but Cannot Prove: Today's Leading Thinkers on Science in the Age of Certainty,1,19,== Bibliography ==,1944674
(2006) Intelligent Thought: Science Versus the Intelligent Design Movement,0,20,== Bibliography ==,1944674
