sentences,sentenceIndex,paragraphIndex,section,wikiId
"Robert Lockwood Jr. (March 27, 1915 – November 21, 2006) was an American Delta blues guitarist, who recorded for Chess Records and other Chicago labels in the 1950s and 1960s.",0,0,N/A,296927
He was the only guitarist to have learned to play directly from Robert Johnson.,1,0,N/A,296927
"Robert Lockwood was one of the first professional black entertainers to appear on radio in the South, on the King Biscuit Time radio show.",2,0,N/A,296927
Lockwood is known for his longtime collaboration with Sonny Boy Williamson II and for his work in the mid-1950s with Little Walter.,3,0,N/A,296927
==,0,1,== Biography ==,296927
Biography ==,1,1,== Biography ==,296927
===,0,2,== Biography == | === Early life ===,296927
Early life =,1,2,== Biography == | === Early life ===,296927
==,2,2,== Biography == | === Early life ===,296927
"Lockwood was born in Turkey Scratch, Arkansas, a hamlet west of Helena.",0,3,== Biography == | === Early life ===,296927
He was one of two children born to Robert Lockwood Sr.,1,3,== Biography == | === Early life ===,296927
"and Esther Reese Lockwood, later known as Estella Coleman.",2,3,== Biography == | === Early life ===,296927
He started playing the organ in his father's church at the age of eight.,3,3,== Biography == | === Early life ===,296927
"His parents divorced, and later the famous bluesman Robert Johnson lived with Lockwood's mother for 10 years off and on.",4,3,== Biography == | === Early life ===,296927
Lockwood learned from Johnson not only how to play guitar but also timing and stage presence.,5,3,== Biography == | === Early life ===,296927
"Because of his personal and professional association with Johnson, he became known as ""Robert Junior"" Lockwood, a nickname by which he was known among musicians for the rest of his life, although he later frequently professed his dislike for this appellation.",6,3,== Biography == | === Early life ===,296927
===,0,4,== Biography == | === Early career ===,296927
Early career ===,1,4,== Biography == | === Early career ===,296927
"By age 15, Lockwood was playing professionally at parties in the Helena area.",0,5,== Biography == | === Early career ===,296927
He often played with his quasi-stepfather Robert Johnson and with Sonny Boy Williamson II and Johnny Shines.,1,5,== Biography == | === Early career ===,296927
"Lockwood played at fish fries, in juke joints, and on street corners throughout the Mississippi Delta in the 1930s.",2,5,== Biography == | === Early career ===,296927
"On one occasion he played on one side of the Sunflower River while Johnson played on the other, with the people of Clarksdale, Mississippi, milling about the bridge, reportedly unable to tell which guitarist was the real Robert Johnson.",3,5,== Biography == | === Early career ===,296927
"Around 1937–1938 Lockwood worked with Williamson and Elmore James in the Delta, at places like Winona, Greenwood, and Greenville (where they most probably met Johnson, who died in 1938).",4,5,== Biography == | === Early career ===,296927
Lockwood played with Williamson in the Clarksdale area in 1938 and 1939.,5,5,== Biography == | === Early career ===,296927
"He also played with Howlin' Wolf and others in Memphis, Tennessee, around 1938.",6,5,== Biography == | === Early career ===,296927
"From 1939 to 1940 he split his time playing in St. Louis, Missouri; Chicago; and Helena.",7,5,== Biography == | === Early career ===,296927
"On July 1, 1941, Lockwood made his first recordings, with Doctor Clayton, for the Bluebird label in Aurora, Illinois.",8,5,== Biography == | === Early career ===,296927
"On July 30 he recorded four songs, which were released as the first two 78-rpm singles under his own name: ""Little Boy Blue"" backed with ""Take a Little Walk with Me"" (Bluebird B-8820) and ""I'm Gonna Train My Baby"" backed with ""Black Spider Blues"" (Bluebird B-8877).",9,5,== Biography == | === Early career ===,296927
These songs remained in his repertoire throughout his career.,10,5,== Biography == | === Early career ===,296927
"In 1941, Lockwood and Williamson began their influential performances on the daily radio program King Biscuit Time on KFFA in Helena.",0,6,== Biography == | === Early career ===,296927
For several years in the early 1940s the pair played together in and around Helena and continued to be associated with King Biscuit Time.,1,6,== Biography == | === Early career ===,296927
"From about 1944 to 1949 Lockwood played in West Memphis, Arkansas; St. Louis; Chicago and Memphis.",2,6,== Biography == | === Early career ===,296927
He was an influence on B. B. King and played in King's band early in King's career in Memphis.,3,6,== Biography == | === Early career ===,296927
"In 1950, Lockwood settled in Chicago.",0,7,== Biography == | === Early career ===,296927
"A 1951 78-rpm single featured ""I'm Gonna Dig Myself a Hole"" backed with ""Dust My Broom"" (Mercury 8260), and a 1954 release contained """,1,7,== Biography == | === Early career ===,296927
"Aw Aw (Baby)"" backed with ""Sweet Woman (from Maine)""",2,7,== Biography == | === Early career ===,296927
(J.O. B 1107).,3,7,== Biography == | === Early career ===,296927
"In 1954, he replaced Louis Myers as the guitarist in Little Walter's band.",4,7,== Biography == | === Early career ===,296927
"He played on Walter's number 1 hit ""My Babe"" in 1955.",5,7,== Biography == | === Early career ===,296927
He left the band around 1957.,6,7,== Biography == | === Early career ===,296927
"In the late 1950s he recorded several sessions with Sonny Boy Williamson for Chess Records, sessions which also included Willie Dixon and Otis Spann.",7,7,== Biography == | === Early career ===,296927
"Lockwood also performed or recorded with Sunnyland Slim, Eddie Boyd, Roosevelt Sykes, J. B. Lenoir, and Muddy Waters, among others.",8,7,== Biography == | === Early career ===,296927
===,0,8,== Biography == | === Later career ===,296927
Later career =,1,8,== Biography == | === Later career ===,296927
==,2,8,== Biography == | === Later career ===,296927
"In 1960, Lockwood moved with Williamson to Cleveland, Ohio, where he resided for the second half of his life.",0,9,== Biography == | === Later career ===,296927
"In the early 1960s, as Bob Lockwood Jr. and Combo, he had a regular gig at Loving's Grill, at 8426 Hough Avenue.",1,9,== Biography == | === Later career ===,296927
"From the 1970s through the 2000s, he performed regularly with his band the All Stars at numerous local venues, including Pirate's Cove, the Euclid Tavern, Peabody's, Flipside Tavern, Wilbert's, Brother's Lounge, and, in the last years of his career, Fat Fish Blue (on the corner of Prospect and Ontario in downtown Cleveland) every Wednesday night.",2,9,== Biography == | === Later career ===,296927
He played his regular three sets two days before the illness which led to his death.,3,9,== Biography == | === Later career ===,296927
The All Stars continued the Wednesday residency for two years after his death.,4,9,== Biography == | === Later career ===,296927
"His studio albums as a bandleader include Steady Rollin' Man, with the Aces (recorded 1970, Delmark); Contrasts (recorded 1973, Trix); ...Does 12 (recorded 1975, Trix); Hangin' On, with Johnny Shines (recorded 1979, Rounder); Mister Blues Is Back to Stay, with Shines (recorded 1980, Rounder); What's the Score (recorded 1990, Lockwood); and I Got to Find Me a Woman (recorded 1996, Verve).",0,10,== Biography == | === Later career ===,296927
"A 1972 45-rpm single included ""Selfish Ways"" backed with ""Down Home Cookin'""",1,10,== Biography == | === Later career ===,296927
(Big Star BB 020).,2,10,== Biography == | === Later career ===,296927
"Reviewing Does 12 in Christgau's Record Guide: Rock Albums of the Seventies (1981), Robert Christgau said, ""Lovers of urban blues will cherish this record by Robert Johnson's self-designated heir.",3,10,== Biography == | === Later career ===,296927
It even boasts some adventurously progressive saxophone and twelve-string stylings that do no violence to a notoriously intransigent genre.,4,10,== Biography == | === Later career ===,296927
"But Lockwood is an undistinguished vocal interpreter, and only one of his originals—the imperturbable 'Selfish Ways'—is worthy of interpretation itself.",5,10,== Biography == | === Later career ===,296927
"""His solo guitar and vocal albums include Plays Robert and Robert (recorded 1982, Evidence), Delta Crossroads (recorded 2000, Telarc) and The Legend Live (recorded 2003, M.C.).",6,10,== Biography == | === Later career ===,296927
"A duet session with the pianist Otis Spann in 1960 resulted in Otis Spann Is the Blues and Walking the Blues, released by Candid.",7,10,== Biography == | === Later career ===,296927
"At the age of 60, in 1975, he discovered the 12-string guitar and preferentially played it almost exclusively for the latter third of his life.",0,11,== Biography == | === Later career ===,296927
His most famous 12-string was a blue instrument custom designed and made by the Japanese luthiers Moony Omote and Age Sumi.,1,11,== Biography == | === Later career ===,296927
It was acquired by the Rock and Roll Hall of Fame Museum in February 2013 and is displayed there.,2,11,== Biography == | === Later career ===,296927
"A live performance by Lockwood, Henry ""Mule"" Townsend, Joseph ""Pinetop"" Perkins, and David ""Honeyboy"" Edwards, recorded in 2004 and released in 2007 as Last of the Great Mississippi Delta Bluesmen: Live in Dallas, won a Grammy Award in 2008 in the category Best Traditional Blues Album.",0,12,== Biography == | === Later career ===,296927
It was the first Grammy Award for Lockwood and Townsend.,1,12,== Biography == | === Later career ===,296927
"Lockwood's last known recording session was at Ante Up Audio studio in Cleveland, with longtime collaborator Mark ""Cleveland Fats"" Hahn, to record the album The Way Things Go for Honeybee Entertainment.",2,12,== Biography == | === Later career ===,296927
"Lockwood died at the age of 91 in Cleveland, having suffered a cerebral aneurysm and a stroke.",3,12,== Biography == | === Later career ===,296927
"He is buried at Riverside Cemetery, in Cleveland.",4,12,== Biography == | === Later career ===,296927
"His survivors included his wife, Mary Smith Lockwood of Cleveland; four stepchildren from his first marriage to Annie Roberts Lockwood, who died in 1997; and four stepchildren from his second marriage.",5,12,== Biography == | === Later career ===,296927
==,0,13,== Awards and honors ==,296927
Awards and honors ==,1,13,== Awards and honors ==,296927
2008 Grammy Award - Traditional Blues Album,0,14,== Awards and honors ==,296927
Street in Cleveland named Robert Lockwood Jr.,0,15,== Awards and honors ==,296927
Drive,1,15,== Awards and honors ==,296927
Blues Hall Of Fame inductee (class of 1989),0,16,== Awards and honors ==,296927
"1995 National Heritage Fellowship awarded by the National Endowment for the Arts, which is the highest honor in the folk and traditional arts in the United States presented by then-First Lady Hillary Clinton (1995)",0,17,== Awards and honors ==,296927
Seven-time W.C. Handy Blues Music Award winner,0,18,== Awards and honors ==,296927
Honorary Doctorate Of Humane Letters from Case Western Reserve University (2001),0,19,== Awards and honors ==,296927
Honorary Doctor Of Music from Cleveland State University (2002),0,20,== Awards and honors ==,296927
==,0,21,== Discography ==,296927
Discography ==,1,21,== Discography ==,296927
Solo,0,22,== Discography ==,296927
"Steady Rollin' Man (Delmark Records, DS-630, 1973)",0,23,== Discography ==,296927
"I Got to Find Me a Woman (Verve Records, 1998)With Otis Spann",0,24,== Discography ==,296927
"Otis Spann Is the Blues (Candid, 1960)",0,25,== Discography ==,296927
"Walking the Blues (Barnaby, 1960 [1972])With Roosevelt Sykes",0,26,== Discography ==,296927
"Feel Like Blowing My Horn (Delmark, 1970",0,27,== Discography ==,296927
[1973])With Sonny Boy Williamson,1,27,== Discography ==,296927
"The Real Folk Blues (Chess, 1947-64 [1966])",0,28,== Discography ==,296927
