sentences,sentenceIndex,paragraphIndex,section,wikiId
"Ary de Resende Barroso  (1903–1964), better known as Ary Barroso, was a Brazilian composer, pianist, soccer commentator, and talent-show host on radio and TV.",0,0,N/A,2787884
He was one of Brazil's most successful songwriters in the first half of the 20th century.,1,0,N/A,2787884
Barroso also composed many songs for Carmen Miranda during her career.,2,0,N/A,2787884
==,0,1,== Biography ==,2787884
Biography ==,1,1,== Biography ==,2787884
"Born on November 7, 1903, Ary Barroso was the most influential pre-bossa nova composer in Brazil.",0,2,== Biography ==,2787884
Barroso's songs were recorded by a lengthy list of artists including Carmen Miranda and João Gilberto.,1,2,== Biography ==,2787884
"His 1939 composition Aquarela do Brasil, better known as Brazil, was featured in the 1942 Disney film Saludos Amigos, and has gone on to become one of the 20 most recorded songs of all time.",2,2,== Biography ==,2787884
"His song Na Baixa do Sapateiro, based on a Brazilian pop tune, was included in the Disney film The Three Caballeros and popularised as Baía.",3,2,== Biography ==,2787884
Barroso's soundtrack for the movie Brazil was nominated for an Oscar in 1945.,4,2,== Biography ==,2787884
"Although he failed to win, Barroso was presented a Merit Award from the Academy of Motion Picture Arts and Sciences for his work.",5,2,== Biography ==,2787884
"In 1955, Barroso received the National Order of Merit, the greatest honour bestowed by the Brazilian government.",6,2,== Biography ==,2787884
Music was only one outlet for Barroso's creativity.,7,2,== Biography ==,2787884
"A lawyer by training, he balanced his musical career with work as a radio announcer, writer, humourist, reporter, producer, emcee, interviewer and football commentator.",8,2,== Biography ==,2787884
He was such a fan of the Clube de Regatas do Flamengo football club of Rio de Janeiro that he turned down an invitation to move to the United States at the peak of his fame in the 1940s because he didn't want to be so far from the team.,9,2,== Biography ==,2787884
"Although Barroso's father, Joao Evangelista, was a well-known poet, guitar player, singer and lawyer, he became an orphan at the age of seven when his parents died and was raised by his grandmother and aunt.",0,3,== Biography ==,2787884
"At his aunt's insistence, Barroso began studying the piano at the age of ten, practicing a mandatory three hours a day.",1,3,== Biography ==,2787884
"Within two years, he was playing so well that he was hired to accompany silent films at the local cinema.",2,3,== Biography ==,2787884
"Although he inherited money at the age of seventeen when his uncle died, Barroso spent it quickly and was forced to turn to music for an income.",3,3,== Biography ==,2787884
"In addition to playing piano in cinemas, cabarets and with orchestras, he became involved with musical theatre, when composed two works: ""Vou à Penha"", recorded by the singer Mário Reis, and ""Vamos deixar de intimidades"", both recorded in 1929.",4,3,== Biography ==,2787884
"In 1930, Barroso won his first award promoted by Casa Edison Records, in the ""Carnival Songs"" category.",5,3,== Biography ==,2787884
"Joining forces with lyricist Luís Peixoto, Barroso composed more than 60 tunes, as well as writing scripts.",6,3,== Biography ==,2787884
"Shortly after finishing law school, in 1929, Barroso married the daughter of the boarding house in which he lived.",0,4,== Biography ==,2787884
"In an attempt to raise money, he entered and won a Carnaval song contest in 1930.",1,4,== Biography ==,2787884
"Three years later, Barroso hosted the first of many radio shows.",2,4,== Biography ==,2787884
==,0,5,== Death ==,2787884
Death ==,1,5,== Death ==,2787884
"In 1961, Barroso was diagnosed with liver cirrhosis, he died on February 9, 1964.",0,6,== Death ==,2787884
==,0,7,== Filmography ==,2787884
Filmography ==,1,7,== Filmography ==,2787884
"Alô, Alô, Brasil (1935)",0,8,== Filmography ==,2787884
Music in My Heart (1940),0,9,== Filmography ==,2787884
Laranja da China (1940),0,10,== Filmography ==,2787884
Saludos Amigos (1942),0,11,== Filmography ==,2787884
"Gals, Incorporated (1943) (uncredited)",0,12,== Filmography ==,2787884
The Gang's All Here (1943) (uncredited),0,13,== Filmography ==,2787884
Popular Science (1943) (Documentary),0,14,== Filmography ==,2787884
Jam Session (1944),0,15,== Filmography ==,2787884
Something for the Boys (1944),0,16,== Filmography ==,2787884
Brazil (1944),0,17,== Filmography ==,2787884
The Three Caballeros (1944),0,18,== Filmography ==,2787884
Pan-Americana (1945),0,19,== Filmography ==,2787884
Tell It to a Star (1945),0,20,== Filmography ==,2787884
Easy to Wed (1946),0,21,== Filmography ==,2787884
The Lady from Shanghai (1947) (uncredited),0,22,== Filmography ==,2787884
Road to Rio (1947),0,23,== Filmography ==,2787884
Esta é Fina (1948),0,24,== Filmography ==,2787884
Sitting Pretty (1948) (uncredited),0,25,== Filmography ==,2787884
Revancha (1948),0,26,== Filmography ==,2787884
Viajera (1952),0,27,== Filmography ==,2787884
Cantando nace el amor (1954),0,28,== Filmography ==,2787884
La culpa de los hombres (1955),0,29,== Filmography ==,2787884
The Eddy Duchin Story (1956) (uncredited),0,30,== Filmography ==,2787884
"Matemática Zero, Amor Dez (1958)",0,31,== Filmography ==,2787884
Holiday for Lovers (1959) (uncredited),0,32,== Filmography ==,2787884
Garota de Ipanema (1967),0,33,== Filmography ==,2787884
Os Inconfidentes (1972),0,34,== Filmography ==,2787884
Silent Movie (1976) (uncredited),0,35,== Filmography ==,2787884
Bye Bye Brasil (1980),0,36,== Filmography ==,2787884
O Homem do Pau-Brasil (1982),0,37,== Filmography ==,2787884
Brazil:,0,38,== Filmography ==,2787884
O Filme (1985),1,38,== Filmography ==,2787884
Strictly Ballroom (1992),0,39,== Filmography ==,2787884
Lucky Break (1994),0,40,== Filmography ==,2787884
Carmen Miranda: Bananas is My Business (1995) (Documentary),0,41,== Filmography ==,2787884
Next Stop Wonderland (1998),0,42,== Filmography ==,2787884
There's Something About Mary (1998),0,43,== Filmography ==,2787884
Three to Tango (1999),0,44,== Filmography ==,2787884
Woman on Top (2000),0,45,== Filmography ==,2787884
Madame Satã (2002),0,46,== Filmography ==,2787884
Carandiru (2003),0,47,== Filmography ==,2787884
Something's Gotta Give (2003),0,48,== Filmography ==,2787884
Millions (2004),0,49,== Filmography ==,2787884
Ma vie en cinémascope (2004),0,50,== Filmography ==,2787884
The Aviator (2004),0,51,== Filmography ==,2787884
La gran final (2006),0,52,== Filmography ==,2787884
My Kid Could Paint That (2004) (Documentary),0,53,== Filmography ==,2787884
Chega de Saudade (2007),0,54,== Filmography ==,2787884
Australia (2008),0,55,== Filmography ==,2787884
Iron Maiden: Flight 666 (2009) (Documentary),0,56,== Filmography ==,2787884
Arbitrage (2012),0,57,== Filmography ==,2787884
Mr. Peabody & Sherman (2014),0,58,== Filmography ==,2787884
Spy (2015),0,59,== Filmography ==,2787884
==,0,60,== Notes ==,2787884
Notes ==,1,60,== Notes ==,2787884
==,0,61,== References ==,2787884
References ==,1,61,== References ==,2787884
==,0,62,== External links ==,2787884
External links ==,1,62,== External links ==,2787884
Ary Barroso – Giant of Brazilian Song,0,63,== External links ==,2787884
Ary Barroso Discography,0,64,== External links ==,2787884
"ExtraordinAry, article by Arthur de Faria",0,65,== External links ==,2787884
Ary Barroso from AllBrazilianMusic,0,66,== External links ==,2787884
Ary Barroso at IMDb,0,67,== External links ==,2787884
"Walt Disney and Ary Barroso working at the Walt Disney studios, 1940",0,68,== External links ==,2787884
