sentences,sentenceIndex,paragraphIndex,section,wikiId
"Cornelis Vreeswijk (Swedish pronunciation ; Dutch pronunciation ; 8 August 1937 – 12 November 1987) was a Dutch-born Swedish singer-songwriter, poet and actor.",0,0,N/A,645946
He emigrated to Sweden with his parents in 1949 at the age of twelve.,0,1,N/A,645946
"He was educated as a social worker and hoped to become a journalist, but became increasingly involved in music, performing at events for students with idiosyncratic humor and social engagement.",1,1,N/A,645946
Cornelis Vreeswijk is considered one of the most influential and successful troubadours in Sweden.,2,1,N/A,645946
"In 2010 a Swedish drama film, called Cornelis, was made about his life.",3,1,N/A,645946
It was directed by Amir Chamdin.,4,1,N/A,645946
==,0,2,== Early life ==,645946
Early life ==,1,2,== Early life ==,645946
Cornelis Vreeswijk was born and grew up in the Netherlands.,0,3,== Early life ==,645946
He emigrated to Sweden with his parents in 1949 at the age of twelve.,1,3,== Early life ==,645946
"He left school in 1955 and went to sea, where he passed the time playing the blues.",2,3,== Early life ==,645946
He returned to Sweden in 1959.,3,3,== Early life ==,645946
"He was educated as a social worker at Stockholm University and hoped to become a journalist, but became increasingly involved in music, performing at events for students with idiosyncratic humor and social engagement.",4,3,== Early life ==,645946
==,0,4,== Swedish career ==,645946
Swedish career ==,1,4,== Swedish career ==,645946
Vreeswijk explained in one of his few interviews that he had taught himself to sing and play in the fifties by imitating his first idols Josh White and Lead Belly.,0,5,== Swedish career ==,645946
"His first album, Ballader och oförskämdheter (Ballads and rudenesses, 1964), was a hit which immediately gained him a large following among the emerging radical student generation.",1,5,== Swedish career ==,645946
In this period he also played with Swedish jazz pianist Jan Johansson and his trio.,2,5,== Swedish career ==,645946
"His songs ""Ångbåtsblues"" (""Steam Boat Blues"") and ""Jubelvisa för Fiffiga Nanette"" (""Joyful song for Clever Nanette"") are classics from these recordings.",3,5,== Swedish career ==,645946
"His abrasive, frequently political lyrics and unconventional delivery were a deliberate break with what he was later to describe as a Swedish song tradition of pretty singing and harmless lyrics, ""a hobby for the upper classes"".",4,5,== Swedish career ==,645946
"Influenced by jazz and blues and especially by the singing style and social criticism of Georges Brassens, Vreeswijk ""speak-sings"" his ""insults"", and compels his listeners to pay close attention to the words.",5,5,== Swedish career ==,645946
"His 1965 loose translation of Allan Sherman's masterpiece ""Hello Muddah, Hello Fadduh"" remains beloved to Swedes as ""Brev från kolonien"" (Letter from the summer camp) decades later, and could be said to have passed into folklore.",0,6,== Swedish career ==,645946
"A political singer with a bohemian lifestyle, Vreeswijk remained controversial in the sixties and early seventies, idolized by his fans but disapproved of by many others for his ""rude"" language and persistent interest in ""unsuitable"" people like prostitutes and criminals.",0,7,== Swedish career ==,645946
Some of his records were blacklisted by the public broadcasting company Sveriges Radio.,1,7,== Swedish career ==,645946
"During this period, he not only wrote and recorded songs now considered classics, such as ""Sportiga Marie"" (""Sporty Marie"") and several affectionate salutes to the ever less employable ""Polaren Pär"" (""My Buddy Pär""), but he was an actor on the stage, receiving considerable critical acclaim, most notably as Pilate in the Swedish version of Jesus Christ Superstar, and as Tevye in Fiddler on the Roof.",2,7,== Swedish career ==,645946
"He participated in Melodifestivalen (the Swedish preselection for the Eurovision Song Contest) in 1972 with ""Önskar du mig, så önskar jag dig"", which finished sixth.",3,7,== Swedish career ==,645946
"He also appeared in movies, including Svarta Palmkronor (Black Palm Trees, 1968), which was filmed on location in Brazil.",4,7,== Swedish career ==,645946
"Spending four months in Brazil began Vreeswijk's lifelong interest in Latin American music and social and political conditions, later seen for example in his Victor Jara album of 1978.",5,7,== Swedish career ==,645946
"Later in his career, Vreeswijk was to gain increasing fame and a wider audience both for his songs and his other work.",0,8,== Swedish career ==,645946
He published several volumes of poetry in his lifetime and left a considerable manuscript legacy of poems which have been published since.,1,8,== Swedish career ==,645946
"He also became an important musical interpreter of the works of other people, recording the songs of Carl Michael Bellman, Evert Taube, and Lars Forssell.",2,8,== Swedish career ==,645946
"His fresh, bluesy renderings of Bellman and Taube, who had up to then been classics belonging to the ""harmless"" tradition that Vreeswijk despised, were artistic and commercial successes which extended his fanbase.",3,8,== Swedish career ==,645946
"The choice of Bellman was significant: Bellman's lively, romantic, pastoral, drinking and sometimes bawdy songs gained Vreeswijk the reputation of being a drunken womaniser, with the association of being ""something of a Bellman himself"".",4,8,== Swedish career ==,645946
"Like his friend Fred Åkerström, he gave Bellman's songs, ""a new and more powerful expression"" than they had had before, and like him identifying himself with Bellman's fictional character Fredman, expressing his drunkenness, poverty, and despair, with an intensity that increased in his performances over the years.",5,8,== Swedish career ==,645946
"Bellman's songs featured in many of his performances; two of his albums were dedicated to Bellman's songs, namely the 1971 Spring mot Ulla, spring!",6,8,== Swedish career ==,645946
"Cornelis sjunger Bellman containing 13 of Fredman's Epistles, and the 1977 Movitz!",7,8,== Swedish career ==,645946
"Movitz!, containing 12: the popular Epistle 81, Märk hur vår skugga, appears on both albums.",8,8,== Swedish career ==,645946
"Vreeswijk's own best-known songs of the later seventies and early eighties tend to be dark in tone, like ""Sist jag åkte jumbojet blues"" (""Last time I Went by Jumbojet Blues"", a metaphorical bad trip) and ""Blues för Fatumeh"", both addressing heavy drug addiction.",9,8,== Swedish career ==,645946
"Even though in this period Vreeswijk was a prey of tabloid scandal and in the news for his drinking problem and his debts (about both of which he spoke with frankness) rather than for his achievements, he remained highly productive.",10,8,== Swedish career ==,645946
"He is also known as the co-writer of the Hep Stars song ""Speleman"" which was released for their album Songs We Sang 68.",11,8,== Swedish career ==,645946
"Towards the end of his life his reputation soared again, aided by the televising of some highly regarded nightclub shows, and by Agneta Brunius' TV documentary Balladen om den flygande holländaren (The Ballad of the Flying Dutchman) in 1986.",0,9,== Swedish career ==,645946
"By the time of his death from liver cancer at the age of fifty, Vreeswijk had become an icon of the Swedish music scene, and he was honored with burial at the cemetery of Katarina kyrka, a national cemetery in Stockholm.",1,9,== Swedish career ==,645946
"In 2010, Cornelis, a movie about his life, premiered in Swedish cinemas.",2,9,== Swedish career ==,645946
Norwegian singer Hans Erik Dyvik Husby (previously in Turbonegro) played the role of Vreeswijk.,3,9,== Swedish career ==,645946
==,0,10,== Dutch career ==,645946
Dutch career ==,1,10,== Dutch career ==,645946
"In 1966, the Dutch broadcasting organisation VARA invited Vreeswijk to the Netherlands.",0,11,== Dutch career ==,645946
"He translated several of his songs into Dutch, and wrote a couple of new ones.",1,11,== Dutch career ==,645946
"One of his songs, ""De nozem en de non"" (""The Greaser and the Nun""), was released as a single, without much popular success.",2,11,== Dutch career ==,645946
"His first Dutch album was only released in 1972, after ten successful Swedish albums.",3,11,== Dutch career ==,645946
"100,000 copies of Cornelis Vreeswijk were sold, and the single ""Veronica"" became a big hit after it was picked up by the pirate radio station Veronica.",4,11,== Dutch career ==,645946
"His old song ""De nozem en de non"" was then re-recorded and released with much success.",5,11,== Dutch career ==,645946
"His later albums could not match the success of the first one, and Vreeswijk never achieved the fame in the Netherlands that he did in Sweden.",6,11,== Dutch career ==,645946
"Nowadays, only ""De nozem en de non"" is still known by the general Dutch public.",0,12,== Dutch career ==,645946
"Vreeswijk still has some fans in the Netherlands, however, and in 2000 the Cornelis Vreeswijk society was founded.",1,12,== Dutch career ==,645946
One reason for his lack of popularity in the Netherlands was the impression that he was a bit old-fashioned.,0,13,== Dutch career ==,645946
"Because of his long stay in Sweden, though he never became a citizen, the Dutch pronunciation and idiom that he had learned to speak in his youth were out-of-date in the seventies and eighties.",1,13,== Dutch career ==,645946
"Although he was fluent in both Dutch and Swedish, the latter became his primary language.",0,14,== Dutch career ==,645946
