sentences,sentenceIndex,paragraphIndex,section,wikiId
"Dame Ethel Mary Smyth, DBE (, to rhyme with Forsyth; 22 April 1858 – 8 May 1944) was an English composer and a member of the women's suffrage movement.",0,0,N/A,214559
"Her compositions include songs, works for piano, chamber music, orchestral works, choral works and operas.",1,0,N/A,214559
"Smyth tended to be marginalised as a ‘woman composer’, as though her work could not be accepted as mainstream.",0,1,N/A,214559
"Yet when she produced more delicate compositions, they were criticised for not measuring up to the standard of her male competitors.",1,1,N/A,214559
"Nevertheless, she was granted a damehood, the first female composer to be so honoured.",2,1,N/A,214559
==,0,2,== Family background ==,214559
Family background ==,1,2,== Family background ==,214559
Ethel Smyth was the fourth of eight children.,0,3,== Family background ==,214559
"The youngest was Robert (""Bob"") Napier Smyth (1868-1947), who rose to become a Brigadier in the British Army.",1,3,== Family background ==,214559
She was the aunt of Lieutenant General Sir Ralph Eastwood.,2,3,== Family background ==,214559
"She was born in Sidcup, Kent, which is now in the London Borough of Bexley.",0,4,== Family background ==,214559
"While April 22 is the actual day of her birth, Smyth habitually stated it was April 23, the day that was celebrated by her family, as they enjoyed the coincidence with William Shakespeare's.",1,4,== Family background ==,214559
"Her father, John Hall Smyth, who was a major general in the Royal Artillery, was very much opposed to her making a career in music.",2,4,== Family background ==,214559
"She lived at Frimhurst, near Frimley Green for many years, before moving to Hook Heath on the outskirts of Woking.",3,4,== Family background ==,214559
==,0,5,== Musical career ==,214559
Musical career ==,1,5,== Musical career ==,214559
She first studied privately with Alexander Ewing when she was seventeen.,0,6,== Musical career ==,214559
He introduced her to the music of Wagner and Berlioz.,1,6,== Musical career ==,214559
"After a major battle with her father about her plans to devote her life to music, Smyth was allowed to advance her musical education at the Leipzig Conservatory, where she studied composition with Carl Reinecke.",2,6,== Musical career ==,214559
"She left after a year, however, disillusioned with the low standard of teaching, and continued her music studies privately with Heinrich von Herzogenberg.",3,6,== Musical career ==,214559
"While she was at the Leipzig Conservatory, she met Dvořák, Grieg and Tchaikovsky.",4,6,== Musical career ==,214559
"Through Herzogenberg, she also met Clara Schumann and Brahms.",5,6,== Musical career ==,214559
"Upon her return to England, she formed a supportive friendship with Arthur Sullivan in the last years of his life, who respected her and encouraged her work.",6,6,== Musical career ==,214559
"Smyth's extensive body of work includes the Concerto for Violin, Horn and Orchestra and the Mass in D. Her opera",0,7,== Musical career ==,214559
"The Wreckers is considered by some critics to be the ""most important English opera composed during the period between Purcell and Britten.""",1,7,== Musical career ==,214559
"Another of her operas, Der Wald, mounted in 1903, was for more than a century the only opera by a woman composer ever produced at New York's Metropolitan Opera (until Kaija Saariaho's L'Amour de loin in December 2016).",2,7,== Musical career ==,214559
"On 28 May 1928 the nascent BBC broadcast two concerts of Smyth's music, marking her ""musical jubilee"", The first comprised chamber music, the second, conducted by Smyth herself, choral works.",3,7,== Musical career ==,214559
"Otherwise, recognition in England came somewhat late for Ethel Smyth, wrote the conductor Leon Botstein at the time he conducted the American Symphony Orchestra's US premiere of The Wreckers in New York on 30 September 2007:",4,7,== Musical career ==,214559
"On her seventy-fifth birthday in 1934, under Beecham's direction, her work was celebrated in a festival, the final event of which was held at the Royal Albert Hall in the presence of the Queen.",0,8,== Musical career ==,214559
"Heartbreakingly, at this moment of long-overdue recognition, the composer was already completely deaf and could hear neither her own music nor the adulation of the crowds.",1,8,== Musical career ==,214559
"Her final major work was the hour long vocal symphony The Prison, setting a text by Henry Bennett Brewster.",0,9,== Musical career ==,214559
It was first performed in 1931.,1,9,== Musical career ==,214559
The first recording was issued by Chandos in 2020.,2,9,== Musical career ==,214559
