sentences,sentenceIndex,paragraphIndex,section,wikiId
Jason Sean Donovan (born 1 June 1968) is an Australian actor and singer.,0,0,N/A,342306
"He initially achieved fame in the Australian soap Neighbours, playing Scott Robinson, before beginning a career in music in 1988.",1,0,N/A,342306
In the UK he has sold over 3 million records.,2,0,N/A,342306
"His debut album Ten Good Reasons was the highest-selling album in the UK in 1989, with sales of over 1.5 million.",3,0,N/A,342306
"He has had four UK No. 1 singles, one of which was ""Especially for You"", his 1988 duet with fellow Neighbours co-star Kylie Minogue.",4,0,N/A,342306
"He has also appeared in several stage musicals, most prominently in the lead role of Joseph and the Amazing Technicolor Dreamcoat in the early 1990s.",5,0,N/A,342306
==,0,1,== Early life ==,342306
Early life ==,1,1,== Early life ==,342306
"Jason Donovan was born on 1 June 1968 in the Melbourne suburb Malvern, Victoria.",0,2,== Early life ==,342306
He is the son of Australian actress Sue McIntosh (née Menlove) and British-born veteran stage and television actor Terence Donovan (who also appeared in Neighbours) who has English and Irish heritage.,1,2,== Early life ==,342306
"Following his parents' separation and divorce, his father was awarded full custody of him in 1973 and brought him up on his own.",2,2,== Early life ==,342306
Donovan has had no contact with his mother since the divorce.,3,2,== Early life ==,342306
He attended De La Salle College Malvern.,4,2,== Early life ==,342306
==,0,3,== Career ==,342306
Career ==,1,3,== Career ==,342306
===,0,4,== Career == | === 1980–1989: Television career and Neighbours ===,342306
1980–1989:,1,4,== Career == | === 1980–1989: Television career and Neighbours ===,342306
Television career and Neighbours,2,4,== Career == | === 1980–1989: Television career and Neighbours ===,342306
===,3,4,== Career == | === 1980–1989: Television career and Neighbours ===,342306
Donovan made his first television appearance at age 11 in a guest role on the Australian series Skyways in 1980.,0,5,== Career == | === 1980–1989: Television career and Neighbours ===,342306
"In the episode, his on-screen sister was played by future Neighbours co-star Kylie Minogue.",1,5,== Career == | === 1980–1989: Television career and Neighbours ===,342306
"He also appeared in the series I Can Jump Puddles (1981) and Golden Pennies (1985) before entering the cast of Neighbours in 1986 as Scott Robinson (replacing actor Darius Perkins, who had played the role for the first year of the series).",2,5,== Career == | === 1980–1989: Television career and Neighbours ===,342306
"His character's story arcs included an onscreen romance and wedding to Charlene Mitchell (played by Minogue), and helped boost the show's popularity with British as well as Australian audiences.",3,5,== Career == | === 1980–1989: Television career and Neighbours ===,342306
"He won his first Logie Award for ""Best New Talent"" in 1987 and received a commendation in the category ""Performance by a Male Actor In a Series"" from the Television Society of Australia's Penguin Awards.",0,6,== Career == | === 1980–1989: Television career and Neighbours ===,342306
"In 1988 he was awarded the Silver Logie for the ""Most Popular Actor"" on Australian television.",1,6,== Career == | === 1980–1989: Television career and Neighbours ===,342306
"In addition to his regular role in Neighbours, Donovan appeared as ""Happy Houston"" in the 1988 Australian World War II mini-series The Heroes, based on the historical novel by Ronald McKie.",2,6,== Career == | === 1980–1989: Television career and Neighbours ===,342306
"He won the 1990 Logie Award for ""Most Popular Actor in a Mini-Series"".",3,6,== Career == | === 1980–1989: Television career and Neighbours ===,342306
Donovan left Neighbours in 1989.,4,6,== Career == | === 1980–1989: Television career and Neighbours ===,342306
"Twenty years later, he said that he had been asked to return to tie in with the show's 25th anniversary in 2010, but was unable to do so due to other work commitments.",5,6,== Career == | === 1980–1989: Television career and Neighbours ===,342306
===,0,7,== Career == | === 1988–1991: Pop career ===,342306
1988–1991:,1,7,== Career == | === 1988–1991: Pop career ===,342306
Pop career =,2,7,== Career == | === 1988–1991: Pop career ===,342306
==,3,7,== Career == | === 1988–1991: Pop career ===,342306
"While he was still appearing in Neighbours, Donovan followed Minogue (who had already left the series by this point) in signing a recording contract with Mushroom Records in Australia, and with PWL in the UK.",0,8,== Career == | === 1988–1991: Pop career ===,342306
"His first single, ""Nothing Can Divide Us"", was released in 1988.",1,8,== Career == | === 1988–1991: Pop career ===,342306
"Like Minogue's material, it was written and produced by the production team of Stock Aitken Waterman.",2,8,== Career == | === 1988–1991: Pop career ===,342306
The single reached number five in the UK.,3,8,== Career == | === 1988–1991: Pop career ===,342306
Donovan's next single was a duet with Minogue.,0,9,== Career == | === 1988–1991: Pop career ===,342306
"""Especially for You"" was released in December 1988, and after spending four weeks at No. 2 in the UK, it hit No. 1 in January 1989.",1,9,== Career == | === 1988–1991: Pop career ===,342306
"It was the fourth-highest selling single in the UK in 1988, and 17th in Australia for 1989.",2,9,== Career == | === 1988–1991: Pop career ===,342306
"His next single, ""Too Many Broken Hearts"", reached number one in the UK in March 1989.",0,10,== Career == | === 1988–1991: Pop career ===,342306
