sentences,sentenceIndex,paragraphIndex,section,wikiId
"Jimmy London (born Trevor Shaw, 30 November 1949 in Saint Catherine Parish, Jamaica) is a Jamaican reggae singer who first recorded in the late 1960s, and achieved chart success both in Jamaica and the United Kingdom in the early and mid-1970s.",0,0,N/A,16155092
==,0,1,== Biography ==,16155092
Biography ==,1,1,== Biography ==,16155092
===,0,2,== Biography == | === The Inspirations ===,16155092
The Inspirations ===,1,2,== Biography == | === The Inspirations ===,16155092
"London was a member of vocal duo The Inspirations, along with Ransford White (later known as Billy Dyce).",0,3,== Biography == | === The Inspirations ===,16155092
"White's brother Doraney was a member of The Techniques, and the duo hung out at the Techniques rehearsal premises on King Street, becoming friendly with Roy Shirley, who helped them to get started in the music business.",1,3,== Biography == | === The Inspirations ===,16155092
"They recorded their debut single ""I Need Money"" for producer Sir JJ at Linden Pottinger's studio, but when it failed to make much impact, they moved on to work with Lee ""Scratch"" Perry, recording ""Tighten Up"" (twice, it was originally recorded at WIRL, but re-voiced at Studio One).",2,3,== Biography == | === The Inspirations ===,16155092
"They released a further song for Perry, ""You Know What I Mean"", but dissatisfied with the attention they received from Perry, moved on to Joe Gibbs.",3,3,== Biography == | === The Inspirations ===,16155092
"With Gibbs, they recorded tracks such as ""Take Back Your Duck"", ""La La"", and ""The Train is Coming"".",4,3,== Biography == | === The Inspirations ===,16155092
===,0,4,== Biography == | === Solo ===,16155092
Solo =,1,4,== Biography == | === Solo ===,16155092
==,2,4,== Biography == | === Solo ===,16155092
"He was also a member of The Untouchables, and Rocking Horse (along with Keith Poppin).",0,5,== Biography == | === Solo ===,16155092
"His biggest successes, however, would come in the early 1970s, when he teamed up with the Impact All Stars at the recently built Randy's studio to record tracks such as a cover of The Everly Brothers's ""Till I Kissed You"", Simon & Garfunkel's ""Bridge Over Troubled Waters"", and ""A Little Love"".",1,5,== Biography == | === Solo ===,16155092
The latter two tracks were big hits in Jamaica and the UK (London was the first artist to record at the studio).,2,5,== Biography == | === Solo ===,16155092
"Both of these appeared on London's debut album, Bridge Over Troubled Waters in 1972.",3,5,== Biography == | === Solo ===,16155092
"Further hits followed with the likes of ""Rock and Roll Lullaby"", ""No Letter Today"", ""Together"", ""Jim Say Hello"", and ""Don't Keep The Kids"".",4,5,== Biography == | === Solo ===,16155092
"In 1975, London toured the UK supporting George McCrae, receiving excellent reviews for his appearance at London's Lyceum Ballroom, with further singles being released in the following years, including the hits ""Having a Party"" and ""In My Heart"", which charted on the UK reggae chart in 1978, with further albums released in the late 1970s and one in 1980.",5,5,== Biography == | === Solo ===,16155092
"London continued to record through the 1980s and 1990s, including tracks for Phillip Fraser's Razor Sounds label, and continued to perform well into the 2000s.",6,5,== Biography == | === Solo ===,16155092
"His debut album, Bridge Over Troubled Waters was reissued in 2004 with bonus tracks as A Little Love, the track ""A Little Love"" also being chosen to promote London as part of Mayor Ken Livingstone’s ""Totally London"" campaign.",7,5,== Biography == | === Solo ===,16155092
==,0,6,== Albums ==,16155092
Albums ==,1,6,== Albums ==,16155092
"Bridge Over Troubled Waters (1972), Trojan",0,7,== Albums ==,16155092
"Jimmy in London (1976), Jama",0,8,== Albums ==,16155092
"Welcome to mMy World (1978), Burning Sounds",0,9,== Albums ==,16155092
"Children Crying in the Ghetto (1979), Rootsman/(1980) GC",0,10,== Albums ==,16155092
"It Ain't Easy Living in the Ghetto (1980), Burning Sounds",0,11,== Albums ==,16155092
"Together With Jimmy London (1989), Blue Mountain",0,12,== Albums ==,16155092
"Hold On (1996), Lagoon (compilation)",0,13,== Albums ==,16155092
"The Jimmy London Collection – 18 Magnificent Hits, Beta (compilation)",0,14,== Albums ==,16155092
"A Little Love (2004), Impact (expanded edition of Bridge Over Troubled Waters)",0,15,== Albums ==,16155092
==,0,16,== References ==,16155092
References ==,1,16,== References ==,16155092
==,0,17,== External links ==,16155092
External links ==,1,17,== External links ==,16155092
Jimmy London at Roots Archives,0,18,== External links ==,16155092
