sentences,sentenceIndex,paragraphIndex,section,wikiId
"Elliot John Gleave (born 20 June 1982), better known by his stage name Example, is an English musician, singer, songwriter, rapper and record producer.",0,0,N/A,9355587
"His name arose due to his initials being E.G., which is an abbreviation of the Latin phrase exempli gratia (""for example"").",1,0,N/A,9355587
"Example first found success with the release of his second studio album, Won't Go Quietly, which peaked at number four on the UK Albums Chart and peaked at number one on the UK Dance Chart.",2,0,N/A,9355587
"and followed his debut album ""What We Made"" which was heavily hip-hop influenced due to Example only knowing a hip-hop record producer at the time.",3,0,N/A,9355587
"The album had two top 10 singles, ""Won't Go Quietly"" and ""Kickstarts"".",4,0,N/A,9355587
His third album Playing in the Shadows was released on 4 September 2011.,5,0,N/A,9355587
"The album topped the charts with two number one singles, ""Changed the Way You Kiss Me"" (produced by Michael Woods) and ""Stay Awake"" (produced by electronic duo Nero).",6,0,N/A,9355587
"His fourth album, The Evolution of Man was released on 19 November 2012 and peaked at number 13 on the UK Albums Chart and also peaked at number one on the UK Dance Chart.",7,0,N/A,9355587
"Since The Evolution of Man, Example has released the lead single from his next album, entitled ""All the Wrong Places"", which was produced by Alfie Bamford and co-produced by Example and Steve Hill.",0,1,N/A,9355587
It was the first song to be released through Epic Records and did so on 8 September 2013 peaking at number 13 on the UK Singles Chart.,1,1,N/A,9355587
"Then, ""Kids Again"", was released on 16 March 2014 and hit number 13 in the UK Single's charts.",2,1,N/A,9355587
"The fifth album, Live Life Living, was released on 7 July 2014.",3,1,N/A,9355587
"As of 2014 he was the third most downloaded artist in the Dance Music category, after Cascada.",0,2,N/A,9355587
==,0,3,== Early life ==,9355587
Early life ==,1,3,== Early life ==,9355587
Elliot John Gleave was born on 20 June 1982 at West London Hospital in Hammersmith to Elaine (Johnston) and Michael Gleave.,0,4,== Early life ==,9355587
"In a 2012 interview with The Guardian, he was stated to have Asperger syndrome, attention deficit hyperactivity disorder and obsessive compulsive disorder.",1,4,== Early life ==,9355587
"He said ""I was diagnosed with Asperger's when I was younger.",2,4,== Early life ==,9355587
"I was amazing with numbers, I had a photographic memory, and I hated reading fiction, preferring books on nature and history.",3,4,== Early life ==,9355587
"All symptoms of mild autism.""",4,4,== Early life ==,9355587
"He referenced this in the opening track to his fourth album The Evolution of Man, “Come Taste the Rainbow”.",5,4,== Early life ==,9355587
"He has a younger sister, named Elise.",6,4,== Early life ==,9355587
He later went on to attend ADT College (now Ashcroft Technology Academy) in Putney.,7,4,== Early life ==,9355587
"Example has claimed in interviews that the main reason he started rapping was due to his introduction to hip-hop through albums by Wu-Tang Clan and Snoop Dogg – the latter's album purchased primarily for ""the cool cover art"", and to the fact that he was not particularly good at any sports, so started rapping to fit in socially.",8,4,== Early life ==,9355587
"His first experience of rapping was through a rap battle at a house party in Shepherd's Bush in 1994, when he was 12 years old.",9,4,== Early life ==,9355587
"In that battle, he, in his own words, ""completely destroyed a useless wanker and a fight broke out so (he) sprinted home"".",10,4,== Early life ==,9355587
"Gleave went on to study BA Media Arts at Royal Holloway, University of London, graduating in 2003.",0,5,== Early life ==,9355587
"It was during this period that he met Joseph Gardner, AKA Rusher, the producer whom he would go on to work with during his time releasing tracks independently through his All The Chats imprint, and later on Mike Skinner's label The Beats.",1,5,== Early life ==,9355587
"Gleave and Gardner made a concept album in the audio booth of the University film department; this concept album contained the track which would go on to be Example's first white-label vinyl release, ""A Pointless Song.""",2,5,== Early life ==,9355587
"He returned to the UK and became a voiceover artist and editor for the Paramount Comedy Channel (now Comedy Central), also working as an editor at MTV Networks.",0,6,== Early life ==,9355587
==,0,7,== Career ==,9355587
Career ==,1,7,== Career ==,9355587
===,0,8,== Career == | === 2004–2008: Record deal and What We Made ===,9355587
2004–2008:,1,8,== Career == | === 2004–2008: Record deal and What We Made ===,9355587
Record deal and What We Made ===,2,8,== Career == | === 2004–2008: Record deal and What We Made ===,9355587
"After releasing three singles through his own label ""All The Chats"", including the original 7"" version of ""I Don't Want To"" in January 2006, Example received attention from Pete Tong, Zane Lowe and others at Radio 1.",0,9,== Career == | === 2004–2008: Record deal and What We Made ===,9355587
