sentences,sentenceIndex,paragraphIndex,section,wikiId
"Lee Seung-gi (Korean: 이승기; Hanja: 李昇基; born January 13, 1987) is a South Korean singer, actor, host, and entertainer.",0,0,N/A,11884159
"He has numerous hit songs as a singer such as ""Because You're My Woman"", ""Will You Marry Me"", ""Return"" and ""The Ordinary Man"".",1,0,N/A,11884159
"He has garnered further recognition as an actor and rose to popularity in parts of Asia with leading roles in popular dramas such as Brilliant Legacy (2009), My Girlfriend Is a Gumiho (2010), The King 2 Hearts (2012), Gu Family Book (2013), You're All Surrounded (2014), A Korean Odyssey (2017–2018), Vagabond (2019), and Mouse (2021).",2,0,N/A,11884159
"He was a member of the first season of weekend variety show 1 Night 2 Days from November 2007 to February 2012, and the host of talk show Strong Heart from October 2009 to April 2012.",3,0,N/A,11884159
"Lee Seung Gi's success as a singer, actor and host earned him the title ""Triple Threat"" entertainer.",4,0,N/A,11884159
"He was first included in Forbes Korea Power Celebrity list in 2010 placing seventh, subsequently ranking fourth in 2011 and sixth in 2012 and 2015.",5,0,N/A,11884159
The success of his television dramas in parts of Asia established him as a top Hallyu star.,6,0,N/A,11884159
He is also included in the list of Highest paid Korean actors in 2021 placing fourth.,7,0,N/A,11884159
"Most recently, he has been selected as one of the 200 actors (100 males and 100 females) to feature in the Korean actors 200 campaign, run by the Korean Film Council (KOFIC).",8,0,N/A,11884159
This methodical project's aim is to select actors that best represent the present and future of Korean film and introducing them to film people overseas.,9,0,N/A,11884159
"On 1 June 2021, he has reportedly left Hook Entertainment and established his own one-man agency Human Made.",10,0,N/A,11884159
"On 10 June 2021, Hook Entertainment officially announces that they have signed a new management contract with Lee Seung Gi, and they will support him pursuing independent and creative activities through his own one-man agency Human Made.",11,0,N/A,11884159
==,0,1,== Early life and education ==,11884159
Early life and education,1,1,== Early life and education ==,11884159
==,2,1,== Early life and education ==,11884159
"Lee Seung-gi was born on January 13, 1987, in Banghak-dong, Dobong District, South Korea.",0,2,== Early life and education ==,11884159
His family consists of his parents and younger sister.,1,2,== Early life and education ==,11884159
"During his elementary and middle school days, Lee was considered a good student, he was an all rounder and performed equally well in sports, academics and arts and was the elected president of the student council throughout his school years.",2,2,== Early life and education ==,11884159
"In school, he became well-versed in English, Japanese and Korean.",3,2,== Early life and education ==,11884159
He was then scouted by singer Lee Sun-hee and trained for 2 years before making his singing debut at the age of 17.,4,2,== Early life and education ==,11884159
"Lee Seung Gi graduated from Dongguk University obtaining his degree in International Trade and Commerce on February 20, 2009 and received a special achievement award during graduation.",5,2,== Early life and education ==,11884159
"He then continued his studies obtaining two master's degrees, Marketing, Trade Theory as well as Finance and Cultural Contents at Dongguk Graduate School.",6,2,== Early life and education ==,11884159
