sentences,sentenceIndex,paragraphIndex,section,wikiId
Louis Charles Bonaventure Alfred Bruneau (3 March 1857 – 15 June 1934) was a French composer who played a key role in the introduction of realism in French opera.,0,0,N/A,2326209
==,0,1,== Life ==,2326209
Life ==,1,1,== Life ==,2326209
"Born in Paris, Bruneau studied the cello as a youth at the Paris Conservatory and played in the Pasdeloup orchestra.",0,2,== Life ==,2326209
"He soon began to compose, writing a cantata, Geneviève de Paris, while still a young man.",1,2,== Life ==,2326209
"In 1884, his Ouverture héroïque was performed, followed by the choral symphonies Léda (1884) and La Belle au bois dormant (1886).",2,2,== Life ==,2326209
"In 1887, he produced his first opera, Kérim.",3,2,== Life ==,2326209
"The following year, Bruneau met Émile Zola, launching a collaboration between the two men that would last for two decades.",4,2,== Life ==,2326209
"Bruneau's 1891 opera Le Rêve was based on the Zola story of the same name, and in the coming years Zola would provide the subject matter for many of Bruneau's works, including L'attaque du moulin (1893).",5,2,== Life ==,2326209
Zola himself wrote the libretti for the operas Messidor (1897) and L'Ouragan (1901).,6,2,== Life ==,2326209
"Other works influenced by Zola include L'Enfant roi (1905), Naïs Micoulin (1907), Les Quatres journées (1916), and Lazare (produced posthumously in 1954).",7,2,== Life ==,2326209
"Other operatic works by Bruneau contained themes by Hans Christian Andersen (Le Jardin du Paris in 1923) and Victor Hugo (Angelo, tyran de Padoue in 1928).",8,2,== Life ==,2326209
Bruneau's orchestral works show the influence of Wagner.,9,2,== Life ==,2326209
"His other works include his Requiem (1888) and two collections of songs, Lieds de France and Chansons à danser.",10,2,== Life ==,2326209
Bruneau was decorated with the Legion of Honor in 1895.,11,2,== Life ==,2326209
He died in Paris.,12,2,== Life ==,2326209
==,0,3,== Bibliography ==,2326209
Bibliography ==,1,3,== Bibliography ==,2326209
"Arthur Hervey: Alfred Bruneau (London, 1907)",0,4,== Bibliography ==,2326209
"James Ross: '""Messidor"": Republican Patriotism and the French Revolutionary Tradition in Third Republic Opera'; in: Barbara Kelly (ed.): 'French Music, Culture and National Identity, 1870-1939' (Rochester, N.Y., 2008), pp.",0,5,== Bibliography ==,2326209
112–130; ISBN 978-1-58046-272-3,1,5,== Bibliography ==,2326209
"Steven Huebner: ""Alfred Bruneau and Émile Zola"" and ""L'Attaque du moulin"", in: French Opera at the Fin de Siècle (Oxford, 1999), pp. 395–425; ISBN 0-19-816280-4",0,6,== Bibliography ==,2326209
"Manfred Kelkel: Naturalisme, Vérisme et Réalisme dans l'opéra (Paris, 1984); ISBN 2-7116-4253-4",0,7,== Bibliography ==,2326209
"Viking Opera Guide, ed.",0,8,== Bibliography ==,2326209
Holden (1993),1,8,== Bibliography ==,2326209
==,0,9,== References ==,2326209
References ==,1,9,== References ==,2326209
==,0,10,== External links ==,2326209
External links ==,1,10,== External links ==,2326209
Free scores by Alfred Bruneau at the International Music Score Library Project (IMSLP),0,11,== External links ==,2326209
