sentences,sentenceIndex,paragraphIndex,section,wikiId
"Sheila Marlene Andrews (April 10, 1953 – December 26, 1984) was an American country music singer.",0,0,N/A,38218260
"Signed to the Ovation label, she recorded three studio albums in her career and released several singles on the Billboard Hot Country Songs including ""It Don't Get Better Than This"", her highest charting single.",1,0,N/A,38218260
==,0,1,== Biography ==,38218260
Biography ==,1,1,== Biography ==,38218260
"Sheila Marlene Alldredge was born in Athens, Alabama in 1953 to James and Willie Alldredge.",0,2,== Biography ==,38218260
She had two brothers named Frank and Michael.,1,2,== Biography ==,38218260
Andrews’ father traveled to Ohio from Alabama to work in rubber plants and was a truck driver when he worked in Alabama.,2,2,== Biography ==,38218260
"Eventually the family moved to Akron, Ohio permanently.",3,2,== Biography ==,38218260
When Andrews was 16 she got married.,4,2,== Biography ==,38218260
The couple had four children and later divorced.,5,2,== Biography ==,38218260
"While living in Ohio, Andrews got a job selling carpeting over the phone for CarpetTown.",0,3,== Biography ==,38218260
Later when she was 23 she began singing in a nightclub.,1,3,== Biography ==,38218260
"Her second husband ""discovered"" her and urged her to move to Nashville and meet producer Brien Fisher of Ovation Records and begin a recording career.",2,3,== Biography ==,38218260
==,0,4,== Musical career ==,38218260
Musical career ==,1,4,== Musical career ==,38218260
"Andrews sang in a soulful type voice; she told the Milwaukee Journal after moving to Nashville, ""When I first came down here from Akron and met different people who listened to my tape they all said, 'You sound so different'.",0,5,== Musical career ==,38218260
"Later on they said it was good, but at the time it made me feel really bad"".",1,5,== Musical career ==,38218260
One of the reasons for Andrews’ unique voice was a result of surgery that removed a tumor from her thyroid.,2,5,== Musical career ==,38218260
"Andrews revealed that after the surgery, ""They didn't tell me I wasn't supposed to sing or talk loud for a year.",3,5,== Musical career ==,38218260
I started singing after the operation and it lowered on me.,4,5,== Musical career ==,38218260
It used to be three or four octaves higher.,5,5,== Musical career ==,38218260
Now when I talk everyone thinks I have a cold.,6,5,== Musical career ==,38218260
"""Andrews also said during another interview, that after the surgery, ""I started singing in a nightclub shortly after the operation and that's when my voice began to lower and lower on me.",7,5,== Musical career ==,38218260
"I should have been furious with that careless doctor but how can I when he is a lot responsible for the upturn of my career!""",8,5,== Musical career ==,38218260
=== 1978,0,6,== Musical career == | === 1978 Love Me Like a Woman ===,38218260
Love Me Like a Woman ===,1,6,== Musical career == | === 1978 Love Me Like a Woman ===,38218260
"In 1978, Andrews signed with the Ovation Records label.",0,7,== Musical career == | === 1978 Love Me Like a Woman ===,38218260
"The same year Andrews released her debut album, Love Me Like a Woman, under Fisher's production.",1,7,== Musical career == | === 1978 Love Me Like a Woman ===,38218260
"The album's first single was the Layng Martine, Jr. penned ""Too Fast for Rapid City"" which reached No. 88 on the Billboard Hot Country Singles & Tracks chart.",2,7,== Musical career == | === 1978 Love Me Like a Woman ===,38218260
"Its follow-up and title track ""Love Me like a Woman"" failed to chart.",3,7,== Musical career == | === 1978 Love Me Like a Woman ===,38218260
"The album's third and final single ""I Gotta Get Back the Feeling"" also peaked at No. 88.",4,7,== Musical career == | === 1978 Love Me Like a Woman ===,38218260
"In a review printed in The Ottawa Citizen, the author gave the album a mixed review by writing, ""Andrews demonstrates a lot of potential on this album, but she has to quit being so self-conscious of her husky, wispy, voice and allow it to express more natural feelings.""",0,8,== Musical career == | === 1978 Love Me Like a Woman ===,38218260
===,0,9,== Musical career == | === 1979–1981: What I Had With You and Lovesick ===,38218260
1979–1981:,1,9,== Musical career == | === 1979–1981: What I Had With You and Lovesick ===,38218260
What I Had With You and Lovesick =,2,9,== Musical career == | === 1979–1981: What I Had With You and Lovesick ===,38218260
=,3,9,== Musical career == | === 1979–1981: What I Had With You and Lovesick ===,38218260
=,4,9,== Musical career == | === 1979–1981: What I Had With You and Lovesick ===,38218260
"Between Andrews' first two albums, Ovation released ""What I Had With You"" as a single with fellow label mate Joe Sun.",0,10,== Musical career == | === 1979–1981: What I Had With You and Lovesick ===,38218260
"""What I Had With You"" was more successful on the Billboard charts than her first three singles, reaching a peak of No. 48 on the Country Singles chart.",1,10,== Musical career == | === 1979–1981: What I Had With You and Lovesick ===,38218260
The song would later go on to be a top twenty hit when John Conlee recorded the song two years later.,2,10,== Musical career == | === 1979–1981: What I Had With You and Lovesick ===,38218260
"In 1979, Ovation released a sampler LP album featuring artists on the label including Andrews.",0,11,== Musical career == | === 1979–1981: What I Had With You and Lovesick ===,38218260
"The same year, Andrews signed with Jim Halsey's Thunderbird Artists booking agency.",1,11,== Musical career == | === 1979–1981: What I Had With You and Lovesick ===,38218260
"Later in the year Andrews appeared on the German TV series Rock Pop and performed ""Diggin' and a Grindin' for His Love"" which she had recorded on her debut album.",2,11,== Musical career == | === 1979–1981: What I Had With You and Lovesick ===,38218260
Andrews also appeared on Pop!,3,11,== Musical career == | === 1979–1981: What I Had With You and Lovesick ===,38218260
Goes the Country during the 1980-1981 season.,4,11,== Musical career == | === 1979–1981: What I Had With You and Lovesick ===,38218260
"She sang ""A Little Thing Like Love"" and also sang a medley of ""Blueberry Hill"" and ""Blue Suede Shoes"" with host Tom T. Hall.",5,11,== Musical career == | === 1979–1981: What I Had With You and Lovesick ===,38218260
"On September 22, 1980, Andrews released her second album, Lovesick.",6,11,== Musical career == | === 1979–1981: What I Had With You and Lovesick ===,38218260
"Billboard gave the album a positive review and wrote, ""Snappy production enhances the glittering array of love ballads.""",7,11,== Musical career == | === 1979–1981: What I Had With You and Lovesick ===,38218260
"The album's first single ""It Don't Get Better Than This"" would go on to be her highest charting single of her career when it reached a peak of 42.",0,12,== Musical career == | === 1979–1981: What I Had With You and Lovesick ===,38218260
"Billboard listed ""It Don't Get Better Than This"" as a Top Single Pick.",1,12,== Musical career == | === 1979–1981: What I Had With You and Lovesick ===,38218260
"The album's second single ""Where Could You Take Me"" debuted at number 80 in the November 29th issue of Billboard, but would only peak at number 58.",2,12,== Musical career == | === 1979–1981: What I Had With You and Lovesick ===,38218260
In May 1981 Andrews appeared on That Nashville Music which also featured Vern Gosdin who had just joined Ovation Records.,3,12,== Musical career == | === 1979–1981: What I Had With You and Lovesick ===,38218260
"Andrews' final single, ""Maybe I Should Have Been Listening"", failed to chart, but would later become a top forty hit for Gene Watson.",4,12,== Musical career == | === 1979–1981: What I Had With You and Lovesick ===,38218260
In 1981 Ovation went out of business leaving Andrews without a recording contract.,5,12,== Musical career == | === 1979–1981: What I Had With You and Lovesick ===,38218260
===,0,13,== Musical career == | === 1982: Crystal Tears ===,38218260
1982:,1,13,== Musical career == | === 1982: Crystal Tears ===,38218260
Crystal Tears ===,2,13,== Musical career == | === 1982: Crystal Tears ===,38218260
"In 1982, Andrews signed with the small label Brylen where she made one album, Crystal Tears, but no singles were released from it.",0,14,== Musical career == | === 1982: Crystal Tears ===,38218260
==,0,15,== Personal life ==,38218260
Personal life ==,1,15,== Personal life ==,38218260
"In November 1981, Andrews' furnace blew up at her house which injured her.",0,16,== Personal life ==,38218260
"The explosion burned her eyelashes, eyebrows and hair.",1,16,== Personal life ==,38218260
"Following the accident Andrews said ""I look like a lobster"".",2,16,== Personal life ==,38218260
"Andrews died from a fatal heart attack on December 26, 1984 in Akron, Ohio at age 31, less than four months before her 32nd birthday.",3,16,== Personal life ==,38218260
==,0,17,== Discography ==,38218260
Discography ==,1,17,== Discography ==,38218260
===,0,18,== Discography == | === Studio albums ===,38218260
Studio albums ===,1,18,== Discography == | === Studio albums ===,38218260
===,0,19,== Discography == | === Singles ===,38218260
Singles =,1,19,== Discography == | === Singles ===,38218260
==,2,19,== Discography == | === Singles ===,38218260
==,0,20,== References ==,38218260
References ==,1,20,== References ==,38218260
==,0,21,== External links ==,38218260
External links ==,1,21,== External links ==,38218260
Sheila Andrews at IMDb,0,22,== External links ==,38218260
