sentences,sentenceIndex,paragraphIndex,section,wikiId
"Dwight Arrington Myers (May 24, 1967 – November 8, 2011), better known as Heavy D, was a Jamaican-born American rapper, record producer, singer and actor.",0,0,N/A,1511482
"Myers was the former leader of Heavy D & the Boyz, a group which included dancers/background vocalists G-Whiz (Glen Parrish), ""Trouble"" T. Roy (Troy Dixon), and DJ and producer Eddie F (born Edward Ferrell).",1,0,N/A,1511482
The group maintained a sizable audience in the United States through most of the 1990s.,2,0,N/A,1511482
"The five albums the group released were produced by Teddy Riley, Marley Marl, DJ Premier, his cousin Pete Rock, and Eddie F. Myers also released four solo albums and discovered Soul for Real and Monifah.",3,0,N/A,1511482
==,0,1,== Early life ==,1511482
Early life ==,1,1,== Early life ==,1511482
"Dwight Arrington Myers was born on May 24, 1967 in Mandeville, Manchester, Jamaica, the son of nurse Eulahlee Lee and machine technician Clifford Vincent Myers.",0,2,== Early life ==,1511482
"In the early 1970s, his family moved to Mount Vernon, New York, where he was raised.",1,2,== Early life ==,1511482
"In an interview, his mother stated that he spent most of his childhood hanging out with his brother Floyd and his childhood friend Mo.",2,2,== Early life ==,1511482
==,0,3,== Career ==,1511482
Career ==,1,3,== Career ==,1511482
"Heavy D & the Boyz were the first group signed to Uptown Records, with Heavy D as the frontman and only rapper.",0,4,== Career ==,1511482
"Eddie F was his business partner in the group, DJ, and one of the producers.",1,4,== Career ==,1511482
"The other two members, T-Roy and G-Wiz were the dancers.",2,4,== Career ==,1511482
"Their debut, Living Large, was released in 1987.",3,4,== Career ==,1511482
The album was a commercial success; Big Tyme was a breakthrough that included four hits.,4,4,== Career ==,1511482
"""Trouble T. Roy"" died at age 22 in a fall on July 15, 1990, in Indianapolis.",5,4,== Career ==,1511482
"Dixon's death led to a tribute on the follow-up platinum album, Peaceful Journey.",6,4,== Career ==,1511482
"Pete Rock & CL Smooth created a tribute to Trouble T. Roy called ""They Reminisce Over You (T.R.O.Y.)"" which is regarded as a hip hop classic.",7,4,== Career ==,1511482
"In 1989, Heavy D performed a guest rap on Janet Jackson's hit single ""Alright"", an early example of rap appearances on pop songs.",8,4,== Career ==,1511482
It was also the highest peaking song which he had performed on in the Billboard Hot 100.,9,4,== Career ==,1511482
"In 1992 he appeared on Michael Jackson's single ""Jam"", and also gained a higher profile by singing the theme song for the television program In Living Color and also MADtv.",10,4,== Career ==,1511482
"Heavy D then began focusing on his acting, appearing in various television shows before returning to the music charts with Nuttin'",11,4,== Career ==,1511482
But Love.,12,4,== Career ==,1511482
"After appearing in the off-Broadway play Riff Raff at Circle Repertory Company, Heavy D returned to recording with the hit Waterbed Hev.",13,4,== Career ==,1511482
"In 1997, Heavy D collaborated with B.B. King on his duets album Deuces Wild, rapping in the song ""Keep It Coming"".",14,4,== Career ==,1511482
"Heavy D was referred to in the song ""Juicy"" by the Notorious B.I.G., and appeared in his music video for ""One More Chance"".",15,4,== Career ==,1511482
"While still an artist at Uptown Records, Myers was instrumental in convincing Andre Harrell to originally hire Sean ""Diddy"" Combs for his first music business gig as an intern.",0,5,== Career ==,1511482
He became the president of Uptown Records.,1,5,== Career ==,1511482
"During this time, Myers also developed the boy band Soul for Real, and was the executive producer and principal writer of several songs on the group's breakout album, Candy Rain.",2,5,== Career ==,1511482
He later became senior vice president at Universal Music.,3,5,== Career ==,1511482
"As an actor, Heavy D is perhaps best known for his role in the 1999 drama film The Cider House Rules, where he plays a migrant worker.",4,5,== Career ==,1511482
"He fathered a daughter in 2000 with chef Antonia Lofaso, a contestant on the fourth season of Top Chef.",5,5,== Career ==,1511482
==,0,6,== Death ==,1511482
Death ==,1,6,== Death ==,1511482
"Heavy D's final live performance was with Eddie F at the 2011 BET Hip Hop Awards on October 11, 2011, their first live televised performance together in 15 years.",0,7,== Death ==,1511482
"Myers died on November 8, 2011, in Los Angeles, California, at the age of 44.",1,7,== Death ==,1511482
"He collapsed outside his home in Beverly Hills, California, and was taken to Cedars-Sinai Medical Center.",2,7,== Death ==,1511482
His death was initially thought to be connected to pneumonia.,3,7,== Death ==,1511482
"An autopsy report, released on December 27, 2011, stated that the cause of death was a pulmonary embolism (PE).",4,7,== Death ==,1511482
The coroner's office found that Myers died of a PE that had broken off from a deep vein thrombosis in the leg.,5,7,== Death ==,1511482
He also suffered from heart disease.,6,7,== Death ==,1511482
"Craig Harvey, chief of the Los Angeles County Department of Coroner, said that the blood clot that resulted in the PE was ""most likely formed during an extended airplane ride"".",7,7,== Death ==,1511482
"Heavy D had recently returned from a trip to Cardiff, Wales, United Kingdom, where he performed at a Michael Jackson tribute concert.",8,7,== Death ==,1511482
"Shortly after his death, MC Hammer and others paid tribute to Heavy D on Twitter.",9,7,== Death ==,1511482
"Hammer tweeted that, ""We had a lot of great times touring together.",10,7,== Death ==,1511482
He had a heart of gold.,11,7,== Death ==,1511482
"He was a part of what's good about the world.""",12,7,== Death ==,1511482
"His funeral was held at Grace Baptist Church in his hometown of Mount Vernon, New York.",13,7,== Death ==,1511482
"He was buried in Hartsdale, New York.",14,7,== Death ==,1511482
==,0,8,== Discography ==,1511482
Discography ==,1,8,== Discography ==,1511482
With Heavy D and The BoyzLiving Large (1987),0,9,== Discography ==,1511482
Big Tyme (1989),0,10,== Discography ==,1511482
Peaceful Journey (1991),0,11,== Discography ==,1511482
Blue Funk (1993),0,12,== Discography ==,1511482
Nuttin' But Love (1994)Solo albumsWaterbed Hev (1997),0,13,== Discography ==,1511482
Heavy (1999),0,14,== Discography ==,1511482
Vibes (2008),0,15,== Discography ==,1511482
Love Opus (2011),0,16,== Discography ==,1511482
==,0,17,== Filmography ==,1511482
Filmography ==,1,17,== Filmography ==,1511482
