sentences,sentenceIndex,paragraphIndex,section,wikiId
"Frederic Anthony Rzewski ( ZHEF-skee; April 13, 1938 – June 26, 2021) was an American composer and pianist who is considered to be one of the most important American composer-pianists of his time.",0,0,N/A,342523
"His major compositions, which often incorporate social and political themes, include the minimalist Coming Together and the variation set The People United Will Never Be Defeated!, which has been called ""a modern classic"".",1,0,N/A,342523
==,0,1,== Early life and education ==,342523
Early life and education,1,1,== Early life and education ==,342523
==,2,1,== Early life and education ==,342523
"Rzewski was born on April 13, 1938, in Westfield, Massachusetts, to parents of Polish and Jewish descent, and raised Catholic.",0,2,== Early life and education ==,342523
"He began playing piano at age 5 and attended Phillips Academy, Harvard, and Princeton, where his teachers included Randall Thompson, Roger Sessions, Walter Piston, and Milton Babbitt.",1,2,== Early life and education ==,342523
"In 1960, he went to Italy, a trip which was formative in his future musical development.",2,2,== Early life and education ==,342523
"In addition to studying with Luigi Dallapiccola in Florence on a Fulbright scholarship, he began a career as a performer of new piano music, often with an improvisatory element.",3,2,== Early life and education ==,342523
==,0,3,== Career ==,342523
Career ==,1,3,== Career ==,342523
"In 1966, Rzewski co-founded Musica Elettronica Viva with Alvin Curran and Richard Teitelbaum in Rome.",0,4,== Career ==,342523
"Musica Elettronica Viva conceived music as a collective, collaborative process, with improvisation and live electronic instruments prominently featured.",1,4,== Career ==,342523
"In 1971, he returned to New York from Italy.",2,4,== Career ==,342523
"In 1977, Rzewski became Professor of Composition at the Conservatoire Royal de Musique in Liège, Belgium, then directed by Henri Pousseur.",3,4,== Career ==,342523
"Occasionally, he taught for short periods at schools and universities throughout the U.S. and Europe, including Yale University, the University of Cincinnati, the California Institute of the Arts, the University of California, San Diego, the Royal Conservatory of The Hague, and Trinity College of Music, London.",4,4,== Career ==,342523
"Many of Rzewski's works were inspired by secular and socio-historical themes, show a deep political conscience and feature improvisational elements.",5,4,== Career ==,342523
His better-known works include The People United Will Never Be Defeated!,6,4,== Career ==,342523
"(36 variations on the Sergio Ortega song ""El pueblo unido jamás será vencido""); Coming Together, a setting of letters from Sam Melville, an inmate at Attica State Prison, at the time of the riots there (1972); North American Ballads (I. Dreadful Memories; II.",7,4,== Career ==,342523
Which Side Are You On?;,8,4,== Career ==,342523
III.,9,4,== Career ==,342523
Down by the Riverside; IV.,10,4,== Career ==,342523
"Winnsboro Cotton Mill Blues) (1978–79); Night Crossing with Fisherman; Fougues; Fantasia and Sonata; The Price of Oil, and Le Silence des Espaces Infinis, both of which use graphical notation; Les Moutons de Panurge; and the Antigone-Legend.",11,4,== Career ==,342523
Rzewski's later compositions include Nanosonatas (2006–2010) and Cadenza con,12,4,== Career ==,342523
"o senza Beethoven (2003), written for Beethoven's Fourth Piano Concerto.",13,4,== Career ==,342523
Rzewski played the solo part in the world premiere of his piano concerto at the 2013 BBC Proms.,14,4,== Career ==,342523
==,0,5,== Personal life and death ==,342523
Personal life and death ==,1,5,== Personal life and death ==,342523
"In 1963, Rzewski married Nicole Abbeloos; they had four children.",0,6,== Personal life and death ==,342523
"While Rzewski never divorced Abbeloos, his companion for about the last 20 years of his life was Françoise Walot, with whom he had two children.",1,6,== Personal life and death ==,342523
He also had five grandchildren.,2,6,== Personal life and death ==,342523
"Rzewski died of an apparent heart attack in Montiano, Tuscany, Italy, on June 26, 2021, at the age of 83.",3,6,== Personal life and death ==,342523
==,0,7,== Appraisal ==,342523
Appraisal ==,1,7,== Appraisal ==,342523
"Nicolas Slonimsky said of Rzewski in 1993: ""He is furthermore a granitically overpowering piano technician, capable of depositing huge boulders of sonoristic material across the keyboard without actually wrecking the instrument.""",0,8,== Appraisal ==,342523
