sentences,sentenceIndex,paragraphIndex,section,wikiId
"Teiji Ito (伊藤貞司, Itō Teiji, January 22, 1935 – August 16, 1982) was a Japanese composer and performer.",0,0,N/A,6149807
He is best known for his scores for the avant-garde films by Maya Deren.,1,0,N/A,6149807
==,0,1,== Early life ==,6149807
Early life ==,1,1,== Early life ==,6149807
"Ito was born in Tokyo, Japan to a theatrical family.",0,2,== Early life ==,6149807
"His mother, Teiki Ono, was a dancer and his father, Yuji Ito, was a designer and composer.",1,2,== Early life ==,6149807
His family moved to the United States when he was six.,2,2,== Early life ==,6149807
Ito accompanied his mother's dance performance at the American Museum of Natural History in New York City; he performed for both Japanese and Korean dance.,3,2,== Early life ==,6149807
"At 15, he ran away from home.",4,2,== Early life ==,6149807
He began to compose at age 17.,5,2,== Early life ==,6149807
"He met Maya Deren during this time and in 1955, traveled with her to Haiti.",6,2,== Early life ==,6149807
"There, Ito studied under a master drummer.",7,2,== Early life ==,6149807
Ito would also compose the score for Deren's Meshes of the Afternoon at Deren's request.,8,2,== Early life ==,6149807
Ito married Deren in 1960 and remained married to her until her death in 1961.,9,2,== Early life ==,6149807
The Japanese American actor Jerry Ito (1927–2007) was Teiji Ito's first cousin.,10,2,== Early life ==,6149807
==,0,3,== Career ==,6149807
Career ==,1,3,== Career ==,6149807
"Ito won an Obie Award for his scores during the 1960-1961 off-Broadway season; the productions included Brecht's In the Jungle of Cities, King Ubu, and Three Modern Japanese Plays.",0,4,== Career ==,6149807
"In 1963, he composed the score for the Broadway production of One Flew Over the Cuckoo's Nest.",1,4,== Career ==,6149807
Ito wrote Watermill which was first performed by the New York City Ballet in 1971.,2,4,== Career ==,6149807
Ito also performed and composed for Jean Erdman's Theater of the Open Eye.,3,4,== Career ==,6149807
"Ito and his fourth wife, Cherel, edited Deren's 1947-1951 footage she shot while in Haiti; this would result in the documentary Divine Horsemen: The Living Gods of Haiti.",4,4,== Career ==,6149807
==,0,5,== Death ==,6149807
Death ==,1,5,== Death ==,6149807
"While in Haiti, Ito died of a heart attack in 1982.",0,6,== Death ==,6149807
==,0,7,== Discography ==,6149807
Discography ==,1,7,== Discography ==,6149807
Meshes: Music For Films and Theater (O.O. Discs),0,8,== Discography ==,6149807
"Music For Maya: Early Film Music Of Teiji Ito (Tzadik Records, 2-CD set)",0,9,== Discography ==,6149807
King Ubu (Tzadik),0,10,== Discography ==,6149807
The Shamanic Principles (Tzadik),0,11,== Discography ==,6149807
Tenno (Tzadik),0,12,== Discography ==,6149807
Watermill (Tzadik),0,13,== Discography ==,6149807
==,0,14,== References ==,6149807
References ==,1,14,== References ==,6149807
==,0,15,== External links ==,6149807
External links ==,1,15,== External links ==,6149807
Teiji Ito at IMDb,0,16,== External links ==,6149807
Works by or about Teiji Ito in libraries (WorldCat catalog),0,17,== External links ==,6149807
Teiji Ito  Tzadik discs,0,18,== External links ==,6149807
The Teiji Ito papers in the Music Division of The New York Public Library for the Performing Arts,0,19,== External links ==,6149807
Collection of noncommercial recordings from The New York Public Library for the Performing Arts,0,20,== External links ==,6149807
