sentences,sentenceIndex,paragraphIndex,section,wikiId
"Alan Jay Lerner (August 31, 1918 – June 14, 1986) was an American lyricist and librettist.",0,0,N/A,3010
"In collaboration with Frederick Loewe, and later Burton Lane, he created some of the world's most popular and enduring works of musical theatre both for the stage and on film.",1,0,N/A,3010
"He won three Tony Awards and three Academy Awards, among other honors.",2,0,N/A,3010
==,0,1,== Early life and education ==,3010
Early life and education,1,1,== Early life and education ==,3010
==,2,1,== Early life and education ==,3010
"Born in New York City, he was the son of Edith Adelson Lerner and Joseph Jay Lerner, whose brother, Samuel Alexander Lerner, was founder and owner of the Lerner Stores, a chain of dress shops.",0,2,== Early life and education ==,3010
One of Lerner's cousins was the radio comedian and television game show panelist Henry Morgan.,1,2,== Early life and education ==,3010
"Lerner was educated at Bedales School in England, The Choate School (now Choate Rosemary Hall) in Wallingford, Connecticut, (where he wrote ""The Choate Marching Song"") and Harvard.",2,2,== Early life and education ==,3010
He attended both Camp Androscoggin and Camp Greylock.,3,2,== Early life and education ==,3010
"At both Choate and Harvard, Lerner was a classmate of John F. Kennedy; at Choate they had worked together on the yearbook staff.",4,2,== Early life and education ==,3010
"Like Cole Porter at Yale and Richard Rodgers at Columbia, his career in musical theater began with his collegiate contributions, in Lerner's case to the annual Harvard Hasty Pudding musicals.",5,2,== Early life and education ==,3010
"During the summers of 1936 and 1937, Lerner studied music composition at Juilliard.",6,2,== Early life and education ==,3010
"While attending Harvard, he lost his sight in his left eye due to an accident in the boxing ring.",7,2,== Early life and education ==,3010
"In 1957, Lerner and Leonard Bernstein, another of Lerner's college classmates, collaborated on ""Lonely Men of Harvard,"" a tongue-in-cheek salute to their alma mater.",8,2,== Early life and education ==,3010
==,0,3,== Career ==,3010
Career ==,1,3,== Career ==,3010
"Owing to his eye injury, Lerner could not serve in World War II.",0,4,== Career ==,3010
"Instead he wrote radio scripts, including Your Hit Parade, until he was introduced to Austrian composer Frederick Loewe, who needed a partner, in 1942 at the Lamb's Club.",1,4,== Career ==,3010
"While at the Lamb's, he also met Lorenz Hart, with whom he would also collaborate.",2,4,== Career ==,3010
Lerner and Loewe's first collaboration was a musical adaptation of Barry Conners's farce The Patsy called Life of the Party for a Detroit stock company.,3,4,== Career ==,3010
"The lyrics were mostly written by Earle Crooker, but he had left the project, with the score needing vast improvement.",4,4,== Career ==,3010
"It enjoyed a nine-week run and encouraged the duo to join forces with Arthur Pierson for What's Up?, which opened on Broadway in 1943.",5,4,== Career ==,3010
It ran for 63 performances and was followed two years later by The Day Before Spring.,6,4,== Career ==,3010
"Their first hit was Brigadoon (1947), a romantic fantasy set in a mystical Scottish village, directed by Robert Lewis.",7,4,== Career ==,3010
It was followed in 1951 by the Gold Rush story Paint Your Wagon.,8,4,== Career ==,3010
"While the show ran for nearly a year and included songs that later became pop standards, it was less successful than Lerner's previous work.",9,4,== Career ==,3010
"He later said of Paint Your Wagon, it was ""a success but not a hit.",10,4,== Career ==,3010
"""Lerner worked with Kurt Weill on the stage musical Love Life (1948) and Burton Lane on the movie musical Royal Wedding (1951).",11,4,== Career ==,3010
"In that same year Lerner also wrote the Oscar-winning original screenplay for An American in Paris, produced by Arthur Freed and directed by Vincente Minnelli.",12,4,== Career ==,3010
This was the same team who would later join with Lerner and Loewe to create Gigi.,13,4,== Career ==,3010
"In 1956, Lerner and Loewe unveiled My Fair Lady.",0,5,== Career ==,3010
"By this time, too, Lerner and Burton Lane were already working on a musical about Li'l Abner.",1,5,== Career ==,3010
"Gabriel Pascal owned the rights to Pygmalion, which had been unsuccessful with other composers who tried to adapt it into a musical.",2,5,== Career ==,3010
"Arthur Schwartz and Howard Dietz first tried, and then Richard Rodgers and Oscar Hammerstein II attempted, but gave up and Hammerstein told Lerner, ""Pygmalion had no subplot"".",3,5,== Career ==,3010
"Lerner and Loewe's adaptation of George Bernard Shaw's Pygmalion retained his social commentary and added appropriate songs for the characters of Henry Higgins and Eliza Doolittle, played originally by Rex Harrison and Julie Andrews.",4,5,== Career ==,3010
It set box-office records in New York and London.,5,5,== Career ==,3010
"When brought to the screen in 1964, the movie version won eight Oscars, including Best Picture and Best Actor for Rex Harrison.",6,5,== Career ==,3010
"Lerner and Loewe's run of success continued with their next project, a film adaptation of stories from Colette, the Academy Award-winning film musical Gigi, starring Leslie Caron, Louis Jourdan and Maurice Chevalier.",0,6,== Career ==,3010
"The film won all of its nine Oscar nominations, a record at that time, and a special Oscar for co-star Maurice Chevalier.",1,6,== Career ==,3010
"The Lerner-Loewe partnership cracked under the stress of producing the Arthurian Camelot in 1960, with Loewe resisting Lerner's desire to direct as well as write when original director Moss Hart suffered a heart attack in the last few months of rehearsals and died shortly after the show's premiere.",0,7,== Career ==,3010
Lerner was hospitalized with bleeding ulcers while Loewe continued to have heart troubles.,1,7,== Career ==,3010
"Camelot was a hit nonetheless, and immediately following the assassination of John F. Kennedy, his widow told reporter Theodore H. White that JFK's administration reminded her of the ""one brief shining moment"" of Lerner and Loewe's Camelot.",2,7,== Career ==,3010
"As of the early 21st century, Camelot was still invoked to describe the idealism, romance, and tragedy of the Kennedy years.",3,7,== Career ==,3010
"Loewe retired to Palm Springs, California, while Lerner went through a series of musicals—some successful, some not—with such composers as André Previn (Coco), John Barry (Lolita, My Love), Leonard Bernstein (1600 Pennsylvania Avenue), Burton Lane (Carmelina) and Charles Strouse (Dance a Little Closer, based on the film, Idiot's Delight, nicknamed Close A Little Faster by Broadway humorists because it closed on opening night).",4,7,== Career ==,3010
"Most biographers blame Lerner's professional decline on the lack of a strong director with whom Lerner could collaborate, as Neil Simon did with Mike Nichols or Stephen Sondheim with Harold Prince.",5,7,== Career ==,3010
"(Moss Hart, who had directed My Fair Lady, died shortly after Camelot opened).",6,7,== Career ==,3010
In 1965 Lerner collaborated again with Burton Lane on the musical On a Clear Day,7,7,== Career ==,3010
"You Can See Forever, which was adapted for film in 1970.",8,7,== Career ==,3010
"At this time, Lerner was hired by film producer Arthur P. Jacobs to write a treatment for an upcoming film project, Doctor Dolittle, but Lerner abrogated his contract after several non-productive months of non-communicative procrastination and was replaced with Leslie Bricusse.",9,7,== Career ==,3010
Lerner was inducted into the Songwriters Hall of Fame in 1971.,10,7,== Career ==,3010
"In 1973, Lerner coaxed Loewe out of retirement to augment the Gigi score for a musical stage adaptation.",0,8,== Career ==,3010
"The following year they collaborated on a musical film version of The Little Prince, based on the classic children's tale by Antoine de Saint-Exupéry.",1,8,== Career ==,3010
"This film was a critical and box office failure, but it has gained a modern following.",2,8,== Career ==,3010
"Lerner's autobiography, The Street Where I Live (1978), was an account of three of his and Loewe's successful collaborations, My Fair Lady, Gigi, and Camelot, along with personal information.",3,8,== Career ==,3010
"In the last year of his life, he published The Musical Theatre: A Celebration, a well-reviewed history of the theatre, with personal anecdotes and humor.",4,8,== Career ==,3010
"The Los Angeles Times reviewer wrote: ""There are several reasons why this book makes a fine introduction to musical theater.",5,8,== Career ==,3010
"One is that Lerner knows exactly what was new, and when and why....",6,8,== Career ==,3010
"In ""The Musical Theatre,"" one is privy to the judgment of a man... who expresses his opinions in a forthright, warm and personal manner.""",7,8,== Career ==,3010
"A book of Lerner's lyrics entitled A Hymn To Him, edited by a British writer Benny Green, was published in 1987.",8,8,== Career ==,3010
"At the time of Lerner's death, he had been working with Gerard Kenny and Kristi Kane in London on a musical version of the film My Man Godfrey.",0,9,== Career ==,3010
"He had also received an urgent call from Andrew Lloyd Webber, asking him to write the lyrics to The Phantom of the Opera.",1,9,== Career ==,3010
"He wrote ""Masquerade"", but he then informed Webber that he wanted to leave the project because he was losing his memory (he was suffering from metastatic lung cancer) and Charles Hart replaced him.",2,9,== Career ==,3010
He had turned down an invitation to write the English-language lyrics for the musical version of Les Misérables.,3,9,== Career ==,3010
"After Lerner's death, Paul Blake made a musical revue based on Lerner's lyrics and life entitled Almost Like Being In Love, which featured music by Loewe, Lane, Previn, Strouse, and Weill.",4,9,== Career ==,3010
The show ran for 10 days at the Herbst Theatre in San Francisco.,5,9,== Career ==,3010
==,0,10,== Songwriting ==,3010
Songwriting ==,1,10,== Songwriting ==,3010
Lerner often struggled with writing his lyrics.,0,11,== Songwriting ==,3010
"He was uncharacteristically able to complete ""I Could Have Danced All Night"" from My Fair Lady in one 24-hour period.",1,11,== Songwriting ==,3010
He usually spent months on each song and was constantly rewriting them.,2,11,== Songwriting ==,3010
Lerner was said to have insecurity about his talent.,3,11,== Songwriting ==,3010
"He would sometimes write songs with someone in mind, for instance, ""I've Grown Accustomed To Her Face"" from My Fair Lady was written with Rex Harrison in mind to complement his very limited vocal range.",4,11,== Songwriting ==,3010
Lerner said of writing:,5,11,== Songwriting ==,3010
You have to keep in mind that there is no such thing as realism or naturalism in the theater.,0,12,== Songwriting ==,3010
That is a myth.,1,12,== Songwriting ==,3010
"If there was realism in the theater, there would never be a third act.",2,12,== Songwriting ==,3010
Nothing ends that way.,3,12,== Songwriting ==,3010
A man's life is made up of thousands and thousands of little pieces.,4,12,== Songwriting ==,3010
"In writing fiction, you select 20 or 30 of them.",5,12,== Songwriting ==,3010
"In a musical, you select even fewer than that.",6,12,== Songwriting ==,3010
"First, we decide where a song is needed in a play.",7,12,== Songwriting ==,3010
"Second, what is it going to be about?",8,12,== Songwriting ==,3010
"Third, we discuss the mood of the song.",9,12,== Songwriting ==,3010
"Fourth, I give (Loewe) a title.",10,12,== Songwriting ==,3010
Then he writes the music to the title and the general feeling of the song is established.,11,12,== Songwriting ==,3010
"After he's written the melody, then I write the lyrics.",12,12,== Songwriting ==,3010
"In a 1979 interview on NPR's All Things Considered, Lerner went into some depth about his lyrics for My Fair Lady.",0,13,== Songwriting ==,3010
"Professor Henry Higgins sings, ""Look at her, a prisoner of the gutters /",1,13,== Songwriting ==,3010
Condemned by every syllable she utters /,2,13,== Songwriting ==,3010
By right she should be taken out and hung /,3,13,== Songwriting ==,3010
"For the cold-blooded murder of the English tongue.""",4,13,== Songwriting ==,3010
Lerner said he knew the lyric used incorrect grammar for the sake of a rhyme.,5,13,== Songwriting ==,3010
He was later approached about it by another lyricist:,6,13,== Songwriting ==,3010
"I thought, oh well, maybe nobody will notice it, but not at all.",0,14,== Songwriting ==,3010
"Two nights after it opened, I ran into Noël Coward in a restaurant, and he walked over and he said, ""Dear boy, it is hanged, not hung.""",1,14,== Songwriting ==,3010
"I said, ""Oh, Noel, I know it, I know it!",2,14,== Songwriting ==,3010
"You know, shut up!""",3,14,== Songwriting ==,3010
"So, and there's another, ""Than to ever let a woman in my life.""",4,14,== Songwriting ==,3010
"It should be, ""as to ever let a woman in my life,"" but it just didn't sing well.",5,14,== Songwriting ==,3010
==,0,15,== Dramatists Guild ==,3010
Dramatists Guild ==,1,15,== Dramatists Guild ==,3010
Alan Jay Lerner was an advocate for writers' rights in theatre.,0,16,== Dramatists Guild ==,3010
He was a member of the Dramatists Guild of America.,1,16,== Dramatists Guild ==,3010
"In 1960, he was elected as the twelfth president of the non-profit organization.",2,16,== Dramatists Guild ==,3010
He continued to serve as the Guild's president until 1964.,3,16,== Dramatists Guild ==,3010
==,0,17,== Personal life ==,3010
Personal life ==,1,17,== Personal life ==,3010
"For nearly twenty years, Lerner was addicted to amphetamines; during the 1960s he was a patient of Max Jacobson, known as ""Dr. Feelgood"", who administered injections of ""vitamins with enzymes"" that were in fact laced with amphetamines.",0,18,== Personal life ==,3010
Lerner's addiction is believed to have been the result of Jacobson's practice.,1,18,== Personal life ==,3010
===,0,19,== Personal life == | === Marriages and children ===,3010
Marriages and children ===,1,19,== Personal life == | === Marriages and children ===,3010
"Lerner married eight times: Ruth Boyd (1940–1947), singer Marion Bell (1947–1949), actress Nancy Olson (1950–1957), lawyer Micheline Muselli Pozzo di Borgo (1957–1965), editor Karen Gundersen (1966–1974), Sandra Payne (1974–1976), Nina Bushkin (1977–1981) and Liz Robertson (1981–1986 [his death]).",0,20,== Personal life == | === Marriages and children ===,3010
"Four of his eight wives — Olson, Payne, Bushkin, and Robertson — were actresses.",1,20,== Personal life == | === Marriages and children ===,3010
"His seventh wife, Nina Bushkin, whom he married on May 30, 1977, was the director of development at Mannes College of Music and the daughter of composer and musician Joey Bushkin.",2,20,== Personal life == | === Marriages and children ===,3010
"After their divorce in 1981, Lerner was ordered to pay her a settlement of $50,000.",3,20,== Personal life == | === Marriages and children ===,3010
"Lerner wrote in his autobiography (as quoted by The New York Times): ""All I can say is that if I had no flair for marriage, I also had no flair for bachelorhood.""",4,20,== Personal life == | === Marriages and children ===,3010
"One of his ex-wives reportedly said, ""Marriage is Alan's way of saying goodbye.",5,20,== Personal life == | === Marriages and children ===,3010
"""Lerner had four children — three daughters, Susan (by Boyd), Liza and Jennifer (by Olson), and one son, screenwriter and journalist Michael Alan Lerner (by di Borgo).",6,20,== Personal life == | === Marriages and children ===,3010
"Lerner's multiple divorces cost him much of his wealth, but he was primarily responsible for his own financial ups and downs and was apparently less than truthful about his financial fecklessness.",0,21,== Personal life == | === Marriages and children ===,3010
"One persistent fiction, widely publicized, was that his divorce settlement from Micheline Muselli Pozzo di Borgo (his fourth wife) cost him an estimated $1 million in 1965.",1,21,== Personal life == | === Marriages and children ===,3010
This was a gross distortion of the truth.,2,21,== Personal life == | === Marriages and children ===,3010
"Lerner's pattern of financial mismanagement continued until his death from cancer in 1986, when he reportedly owed the U.S. Internal Revenue Service over US$1,000,000 in back taxes and was unable to pay for his final medical expenses.",3,21,== Personal life == | === Marriages and children ===,3010
==,0,22,== Death ==,3010
Death ==,1,22,== Death ==,3010
"On June 14, 1986, Lerner died of lung cancer in Manhattan at the age of 67.",0,23,== Death ==,3010
"At the time of his death he was married to actress Liz Robertson, who was 36 years his junior.",1,23,== Death ==,3010
"He lived in Center Island, New York.",2,23,== Death ==,3010
"He has a memorial plaque in St Paul's Church, the Actors' Church in Covent Garden in London.",3,23,== Death ==,3010
==,0,24,== Awards and honors ==,3010
Awards and honors ==,1,24,== Awards and honors ==,3010
American Theater Hall of Fame 1979,0,25,== Awards and honors ==,3010
"Kennedy Center Honors 1985Academy AwardBest Original Screenplay, 1951 An American in Paris",0,26,== Awards and honors ==,3010
"Best Adapted Screenplay, 1958 Gigi",0,27,== Awards and honors ==,3010
"Best Original Song, 1958 GigiGolden GlobesBest Original Song, 1968 Camelot",0,28,== Awards and honors ==,3010
"Best Original Score, 1975",0,29,== Awards and honors ==,3010
"The Little PrinceTony AwardBest Book of a Musical, 1957 My Fair Lady",1,29,== Awards and honors ==,3010
"Best Original Score, 1957",0,30,== Awards and honors ==,3010
"My Fair Lady and 1974 GigiNew York Drama Critics CircleBest Musical, 1947 Brigadoon",1,30,== Awards and honors ==,3010
"Best Musical, 1956",0,31,== Awards and honors ==,3010
"My Fair LadyJohnny Mercer AwardLyric Writing, 1985, Lifetime",1,31,== Awards and honors ==,3010
==,0,32,== Works ==,3010
Works ==,1,32,== Works ==,3010
===,0,33,== Works == | === Stage ===,3010
Stage =,1,33,== Works == | === Stage ===,3010
==,2,33,== Works == | === Stage ===,3010
"Life of the Party (1942), with Frederick Loewe",0,34,== Works == | === Stage ===,3010
"What's Up? (1943), with Frederick Loewe",0,35,== Works == | === Stage ===,3010
"The Day Before Spring (1945), with Frederick Loewe",0,36,== Works == | === Stage ===,3010
"Brigadoon (1947), with Frederick Loewe",0,37,== Works == | === Stage ===,3010
"Love Life (1948), with Kurt Weill",0,38,== Works == | === Stage ===,3010
"Paint Your Wagon (1951), Frederick Loewe",0,39,== Works == | === Stage ===,3010
"My Fair Lady (1956), with Frederick Loewe",0,40,== Works == | === Stage ===,3010
"Camelot (1960), with Frederick Loewe",0,41,== Works == | === Stage ===,3010
"On a Clear Day You Can See Forever (1965), with Burton Lane",0,42,== Works == | === Stage ===,3010
"Coco (1969), with André Previn",0,43,== Works == | === Stage ===,3010
"Lolita, My Love (1971), with John Barry",0,44,== Works == | === Stage ===,3010
"Gigi (1973), based on the 1958 film of the same name, with Frederick Loewe",0,45,== Works == | === Stage ===,3010
"1600 Pennsylvania Avenue (1976), with Leonard Bernstein",0,46,== Works == | === Stage ===,3010
"Carmelina (1979), with Burton Lane and Joseph Stein",0,47,== Works == | === Stage ===,3010
"Dance a Little Closer (1983), with Charles Strouse",0,48,== Works == | === Stage ===,3010
"My Man Godfrey (1984), unfinished, with Gerard Kenny",0,49,== Works == | === Stage ===,3010
===,0,50,== Works == | === Films ===,3010
Films ===,1,50,== Works == | === Films ===,3010
Source: TCM,0,51,== Works == | === Films ===,3010
"Royal Wedding, 1951 (screenwriter/lyricist)",0,52,== Works == | === Films ===,3010
An American in Paris (1951) (writer),0,53,== Works == | === Films ===,3010
"Brigadoon, 1954 (film) (screenwriter/lyricist)",0,54,== Works == | === Films ===,3010
"Gigi, 1958 (screenwriter/lyricist)",0,55,== Works == | === Films ===,3010
"The Adventures of Huckleberry Finn, 1960 (lyricist)",0,56,== Works == | === Films ===,3010
"My Fair Lady, 1964 (screenwriter/lyricist)",0,57,== Works == | === Films ===,3010
"Camelot, 1967 (screenwriter/lyricist)",0,58,== Works == | === Films ===,3010
"Paint Your Wagon, 1969 (producer/screenwriter/lyricist)",0,59,== Works == | === Films ===,3010
"On a Clear Day You Can See Forever, 1970 (screenwriter/lyricist)",0,60,== Works == | === Films ===,3010
"The Little Prince, 1974 (screenwriter/lyricist)",0,61,== Works == | === Films ===,3010
"Tribute, 1980 (""It's All for the Best,"" lyricist)",0,62,== Works == | === Films ===,3010
"Secret Places, 1984 (title song lyricist)",0,63,== Works == | === Films ===,3010
