sentences,sentenceIndex,paragraphIndex,section,wikiId
"Anthony Tremaine Dixson (born August 30, 1989), known professionally as Westside Boogie (stylised as WESTSIDE BOOGIE; formerly known as Boogie), is an American rapper.",0,0,N/A,58587988
He is known for bringing  real life experiences into his music.,1,0,N/A,58587988
"His debut mixtape, Thirst 48, was released on June 24, 2014, followed by his next mixtape, The Reach which was released a year later.",2,0,N/A,58587988
"In 2016, he released his third mixtape Thirst 48, Pt. II and signed to Shady Records and Interscope Records in 2017.",3,0,N/A,58587988
"His debut studio album Everythings for Sale was released on January 25, 2019.",4,0,N/A,58587988
==,0,1,== Early life ==,58587988
Early life ==,1,1,== Early life ==,58587988
"Anthony Tremaine Dixson was born on August 30, 1989 in Compton, California, where he was also raised, and was a member of the church choir.",0,2,== Early life ==,58587988
"His son, Darius, was born June 24, 2009, and was the catalyst for him to take music more seriously.",1,2,== Early life ==,58587988
"In 2010, he enrolled in recording courses at Long Beach City College, using financial aid money to purchase recording equipment.",2,2,== Early life ==,58587988
"He is also a single father of his son, working in part-time jobs and eventually, rapping became his full-time career.",3,2,== Early life ==,58587988
==,0,3,== Musical career ==,58587988
Musical career ==,1,3,== Musical career ==,58587988
===,0,4,"== Musical career == | === 2014–2016: Thirst 48, The Reach and Thirst 48, Pt. II ===",58587988
2014–2016:,1,4,"== Musical career == | === 2014–2016: Thirst 48, The Reach and Thirst 48, Pt. II ===",58587988
"Thirst 48, The Reach and Thirst 48, Pt. II =",2,4,"== Musical career == | === 2014–2016: Thirst 48, The Reach and Thirst 48, Pt. II ===",58587988
==,3,4,"== Musical career == | === 2014–2016: Thirst 48, The Reach and Thirst 48, Pt. II ===",58587988
Boogie's musical career started when he joined the First Evergreen Missionary Baptist Church choir in 8th grade under the guidance of his mother.,0,5,"== Musical career == | === 2014–2016: Thirst 48, The Reach and Thirst 48, Pt. II ===",58587988
"While a member of the choir, he was introduced to gangbanging and slowly began to make the transition from gospel to rap.",1,5,"== Musical career == | === 2014–2016: Thirst 48, The Reach and Thirst 48, Pt. II ===",58587988
"On June 24, 2013, he released his debut mixtape Thirst 48, which chronicled his life and struggles.",2,5,"== Musical career == | === 2014–2016: Thirst 48, The Reach and Thirst 48, Pt. II ===",58587988
"A year later, his debut was followed by his breakthrough mixtape The Reach, was released on June 24.",3,5,"== Musical career == | === 2014–2016: Thirst 48, The Reach and Thirst 48, Pt. II ===",58587988
He signed a deal with Interscope Records in 2015.,4,5,"== Musical career == | === 2014–2016: Thirst 48, The Reach and Thirst 48, Pt. II ===",58587988
"His break out single, ""Oh My"" was released in 2015 and produced by Jahlil Beats.",5,5,"== Musical career == | === 2014–2016: Thirst 48, The Reach and Thirst 48, Pt. II ===",58587988
"In 2016, Boogie released Thirst 48, Pt. II via Interscope Records, a continuation of his debut mixtape from 2014 that also deals with new themes such as Millennial reliance on social media.",6,5,"== Musical career == | === 2014–2016: Thirst 48, The Reach and Thirst 48, Pt. II ===",58587988
===,0,6,== Musical career == | === 2017–present: Everythings for Sale ===,58587988
2017–present:,1,6,== Musical career == | === 2017–present: Everythings for Sale ===,58587988
Everythings for Sale =,2,6,== Musical career == | === 2017–present: Everythings for Sale ===,58587988
==,3,6,== Musical career == | === 2017–present: Everythings for Sale ===,58587988
"In October 2017, it was announced that Boogie signed to Shady Records.",0,7,== Musical career == | === 2017–present: Everythings for Sale ===,58587988
He was featured in the digital 2017 BET Hip-Hop Awards Detroit Cypher and made an appearance behind Eminem in his solo freestyle.,1,7,== Musical career == | === 2017–present: Everythings for Sale ===,58587988
"His first release from Shady Records was ""Violence"", a collaboration with Masego, in December 2017.",2,7,== Musical career == | === 2017–present: Everythings for Sale ===,58587988
The release was followed up by two more songs in 2018 -,3,7,== Musical career == | === 2017–present: Everythings for Sale ===,58587988
"""Self Destruction"" in May and ""Deja Vu"" in August.",4,7,== Musical career == | === 2017–present: Everythings for Sale ===,58587988
"He has gained praise from Rihanna, Eminem and Kendrick Lamar.",5,7,== Musical career == | === 2017–present: Everythings for Sale ===,58587988
Boogie is currently managed by Love Renaissance (LVRN).,6,7,== Musical career == | === 2017–present: Everythings for Sale ===,58587988
He opened for 6lack alongside Tierra Whack on 6lack's world tour.,7,7,== Musical career == | === 2017–present: Everythings for Sale ===,58587988
"Boogie's debut album, Everythings for Sale, was released on January 25 with melodic singles like ""Rainy Days"", ""Silent Ride"" and ""Self Destruction"".",8,7,== Musical career == | === 2017–present: Everythings for Sale ===,58587988
"The album includes guest appearances from Eminem, 6lack, and JID, among others.",9,7,== Musical career == | === 2017–present: Everythings for Sale ===,58587988
==,0,8,== Discography ==,58587988
Discography ==,1,8,== Discography ==,58587988
===,0,9,== Discography == | === Studio albums ===,58587988
Studio albums ===,1,9,== Discography == | === Studio albums ===,58587988
===,0,10,== Discography == | === Mixtapes ===,58587988
Mixtapes ===,1,10,== Discography == | === Mixtapes ===,58587988
===,0,11,== Discography == | === Singles ===,58587988
Singles =,1,11,== Discography == | === Singles ===,58587988
==,2,11,== Discography == | === Singles ===,58587988
===,0,12,== Discography == | === Guest appearances ===,58587988
Guest appearances =,1,12,== Discography == | === Guest appearances ===,58587988
==,2,12,== Discography == | === Guest appearances ===,58587988
==,0,13,== References ==,58587988
References ==,1,13,== References ==,58587988
