sentences,sentenceIndex,paragraphIndex,section,wikiId
"Zarah Leander (German pronunciation: [ˈt͡sa.ʁa leː.ˈʔan.dɐ] (listen); 15 March 1907 – 23 June 1981) was a Swedish singer and actress whose greatest success was in Germany between 1936 and 1943, when she was contracted to work for the state-owned Universum Film AG  (UFA).",0,0,N/A,736528
"This caused her films and lyrics to be identified as Nazi propaganda, though she had taken no public political position, and she remained a controversial figure for the rest of her life.",1,0,N/A,736528
== Early career ==,0,1,== Early career ==,736528
"She was born as Sara Stina Hedberg in Karlstad, studying piano and violin as a child, and sang on stage for the first time at the age of six.",0,2,== Early career ==,736528
She initially had no intention of becoming a professional performer and led an ordinary life for several years.,1,2,== Early career ==,736528
"As a teenager she lived two years in Riga, Latvia (1922–1924), where she learned German, took up work as a secretary, married Nils Leander (1926), and had two children (1927 and 1929).",2,2,== Early career ==,736528
"However, in 1929 she was engaged, as an amateur, in a touring cabaret by the entertainer and producer Ernst Rolf and for the first time sang ""Vill ni se en stjärna"" (""Do You Want to See a Star?",3,2,== Early career ==,736528
"""), which soon would become her signature tune.In 1930, she participated in four cabarets in the capital, Stockholm, made her first records, including a cover of Marlene Dietrich's ""Falling in Love Again"", and played a part in a film.",4,2,== Early career ==,736528
"However, it was as ""Hanna Glavari"" in Franz Lehár's operetta The Merry Widow that she had her definitive break-through (1931).",5,2,== Early career ==,736528
By then she had divorced Nils Leander.,6,2,== Early career ==,736528
"In the following years, she expanded upon her career and made a living as an artist on stage and in film in Scandinavia.",7,2,== Early career ==,736528
"Her fame brought her proposals from the European continent and from Hollywood, where a number of Swedish actors and directors were working.",8,2,== Early career ==,736528
"In the beginning of the 1930s she performed with the Swedish revue artist, producer, and songwriter Karl Gerhard who was a prominent anti-Nazi.",0,3,== Early career ==,736528
"He wrote a song for Zarah Leander, ""I skuggan av en stövel"" (""In the shadow of a boot""), in 1934 which strongly condemned the persecution of Jews in Nazi Germany.",1,3,== Early career ==,736528
Leander opted for an international career on the European continent.,0,4,== Early career ==,736528
"As a mother of two school-age children, she ruled out a move to America, fearing the consequences of taking the children such a great distance and being unable to find employment.",1,4,== Early career ==,736528
"Despite the political situation, Austria and Germany were much closer to home, and Leander was already well-versed in German.A second breakthrough, by contemporary measures her international debut, was the world premiere (1936) of Axel an der Himmelstür (Axel at the Gate of Heaven) at the Theater an der Wien in Vienna, directed by Max Hansen.",2,4,== Early career ==,736528
It was a parody of Hollywood and not the least a parody of Marlene Dietrich.,3,4,== Early career ==,736528
"It was followed by the Austrian film Premiere, in which she played a successful cabaret star.",4,4,== Early career ==,736528
== UFA star ==,0,5,== UFA star ==,736528
"In 1936, she landed a contract with UFA in Berlin.",0,6,== UFA star ==,736528
"She became renowned as a very tough negotiator, demanding both influence and a high salary, half of which was to be paid in Swedish kronor to a bank in Stockholm.",1,6,== UFA star ==,736528
"Even though Propaganda Minister Joseph Goebbels dubbed her an ""Enemy of Germany"" for her aforementioned behavior, as a leading film star at UFA, she participated in ten films, most of them great successes.",2,6,== UFA star ==,736528
Leander neither socialized with leading party members nor took part in official Nazi Party functions.,3,6,== UFA star ==,736528
"A likely apocryphal meeting with Goebbels supposedly resulted in this exchange: ""Zarah...",4,6,== UFA star ==,736528
"Isn't that a Jewish name?""",5,6,== UFA star ==,736528
"""Oh, maybe"", the actress said, ""but what about Josef?""",6,6,== UFA star ==,736528
"""Hmmm... yes, yes, a good answer"", Goebbels reportedly replied.",7,6,== UFA star ==,736528
"Involvement with the Nazi propaganda machine did not prevent her from recording in 1938 the Yiddish song ""Bei Mir Bistu Shein"".Many of her songs were composed by Michael Jary, with whom she had an affair, and Bruno Balz with music and lyrics, respectively.",8,6,== UFA star ==,736528
"In her films, Leander repeatedly played independent, beautiful, passionate and self-confident women.",9,6,== UFA star ==,736528
"Leander scored the two biggest hits of her recording career—in her signature deep voice, she sang her anthems of hope and survival: „Davon geht die Welt nicht unter” (""This is not the end of the world"") and ""Ich weiss, es wird einmal ein Wunder geschehen"" (""I know that someday a miracle will happen"").",10,6,== UFA star ==,736528
These two songs in particular are often included in contemporary documentaries as obvious examples of effective Nazi propaganda.,11,6,== UFA star ==,736528
"Although no exact record sales numbers exist, it is likely that she was among Europe's best-selling recording artists in the years prior to 1945.",12,6,== UFA star ==,736528
"She pointed out in later years that what made her a fortune was not her salary from UFA, but the royalties from the records she released.",13,6,== UFA star ==,736528
== Return to Sweden ==,0,7,== Return to Sweden ==,736528
Her last film in Nazi Germany premiered on 3 March 1943.,0,8,== Return to Sweden ==,736528
"Her villa in Grunewald was hit in an air raid, and the increasingly desperate Nazis pressured her to apply for German citizenship.",1,8,== Return to Sweden ==,736528
"At this point she decided to retreat to Sweden, where she had bought a mansion at Lönö, not far from Stockholm.",2,8,== Return to Sweden ==,736528
"She was still contractually obligated for another film to UFA, but held up the film representatives by rejecting script after script.Gradually she managed to land engagements on the Swedish stage.",3,8,== Return to Sweden ==,736528
"After the war she did eventually return to tour Germany and Austria, giving concerts, making new records and acting in musicals.",4,8,== Return to Sweden ==,736528
Her comeback found an eager audience among pre-war generations who had never forgotten her.,5,8,== Return to Sweden ==,736528
"She appeared in a number of films and television shows, but she would never regain the popularity she had enjoyed before and into the first years of World War II.",6,8,== Return to Sweden ==,736528
"In 1981, after having retired from show business, she died in Stockholm of complications from a stroke.",7,8,== Return to Sweden ==,736528
== Controversy ==,0,9,== Controversy ==,736528
Leander was often questioned about her years in Nazi Germany.,0,10,== Controversy ==,736528
