sentences,sentenceIndex,paragraphIndex,section,wikiId
"Johnny Young (born Johnny Benjamin de Jong; 12 March 1947) is a Dutch Australian singer, composer, record producer, disc jockey, television producer and host.",0,0,N/A,146955
"Originally from Rotterdam, The Netherlands, his family settled in Perth in the early 1950s.",1,0,N/A,146955
"Young was a 1960s pop singer and had a number-one hit with the double-A-sided, ""Step Back"" and a cover of the Strangeloves' ""Cara-lyn"" in 1966.",2,0,N/A,146955
Young's profile was enhanced by a concurrent stint as host of TV pop music program The Go!!,3,0,N/A,146955
Show.,4,0,N/A,146955
"Also in the mid-1960s, Young toured with the Rolling Stones and supported Roy Orbison.",5,0,N/A,146955
"As a composer, he penned number-one hits, ""The Real Thing"" and ""The Girl That I Love"" for Russell Morris, ""The Star"" for Ross D. Wyllie and ""I Thank You"" for Lionel Rose.",6,0,N/A,146955
"He also wrote a number-two single, ""Smiley"" for Ronnie Burns.",7,0,N/A,146955
"He presented and produced the TV show, Young Talent Time, which screened on Network Ten from 1971 to 1988.",8,0,N/A,146955
"It launched the careers of teen pop stars and theatre actors, Danni Minogue, Tina Arena, Jamie  Redfern, Jane Scali, Debra Byrne, Sally Boyden and Karen Knowles.",9,0,N/A,146955
"Typically each episode closed with a sing-along rendition of the Beatles' song, ""All My Loving"".",10,0,N/A,146955
"At the Logie Awards of 1990, sponsored by TV Week, Young was inducted into the Logies Hall of Fame.",0,1,N/A,146955
"He was inducted into the Australian Recording Industry Association's Hall of Fame in 2010 by Arena who performed Young's song, ""The Star"".",1,1,N/A,146955
He is the first person inducted into both halls.,2,1,N/A,146955
==,0,2,== Biography ==,146955
Biography ==,1,2,== Biography ==,146955
===,0,3,== Biography == | === Early life ===,146955
Early life =,1,3,== Biography == | === Early life ===,146955
==,2,3,== Biography == | === Early life ===,146955
"Johnny Young was born as Johnny Benjamin de Jong on 12 March 1947 in Rotterdam, the Netherlands.",0,4,== Biography == | === Early life ===,146955
"He was conceived as a result of an affair between his mother, Anna W. (20 July 1913 – 1989) and a musician, Johannes.",1,4,== Biography == | === Early life ===,146955
"He was raised as the youngest son of Anna and her husband Fokke Jan de Jong (22 March 1914 – 1989), who was in the Royal Netherlands East Indies Army and served in Indonesia after World War II.",2,4,== Biography == | === Early life ===,146955
"His half-siblings are Cornellia (born 13 February 1936), Antonia (born 22 August 1937) and Ferdinand (born 13 November 1944).",3,4,== Biography == | === Early life ===,146955
Their father was still in Indonesia from December 1946 until September 1948 when Young was one-and-a-half years old.,4,4,== Biography == | === Early life ===,146955
"The family migrated to Western Australia, Fokke arrived in July 1953, and they settled in the Perth Hills suburb of Kalamunda, in the 1950s.",5,4,== Biography == | === Early life ===,146955
