sentences,sentenceIndex,paragraphIndex,section,wikiId
"Barbara Ambas Forteza (born July 31, 1997), professionally known as Barbie Forteza, is a Filipina commercial model and actress.",0,0,N/A,25242403
"She is the recipient of several accolades, including both international and local awards.",1,0,N/A,25242403
==,0,1,== Early life ==,25242403
Early life ==,1,1,== Early life ==,25242403
"Barbara Ambas Forteza was born on July 31, 1997, in Biñan, Laguna, to Imelda and Tony Forteza.",0,2,== Early life ==,25242403
"She has a sister, Gabrielle Vierneza.",1,2,== Early life ==,25242403
==,0,3,== Career ==,25242403
Career ==,1,3,== Career ==,25242403
"She is known for her roles such as young Jodi in GMA Network's remake of the 2003 South Korean television drama series, Stairway to Heaven and Cyndi Gomez in First Time.",0,4,== Career ==,25242403
"Forteza also appeared in several movies such as: Tween Academy: Class of 2012, The Road and the indie film, Puntod in which she won as New Movie Actress of the Year in the 26th PMPC Star Awards for Movies.",1,4,== Career ==,25242403
"In April 2013, Forteza released her self-titled album, Barbie Forteza under MCA Records with the carrier single, Meron Ba which was used as the theme song for GMA Network's Koreanovela, Big.",2,4,== Career ==,25242403
"In 2014, Forteza was chosen to play one of the lead roles in the television series, The Half Sisters, along with Thea Tolentino.",3,4,== Career ==,25242403
"In August 2014, she won the Best Supporting Actress award in the new breed category at the 10th Cinemalaya Independent Film Festival, for the film Mariquina, portraying a teenage version of Mylene Dizon's character Imelda.",4,4,== Career ==,25242403
"In 2016, she won the Best Actress Award in 36th Fantasporto International Film Festival when she portrayed a sea gypsy for the indie film, Laut.",5,4,== Career ==,25242403
The film was also shown in the Pune International Film Festival.,6,4,== Career ==,25242403
==,0,5,== Filmography ==,25242403
Filmography ==,1,5,== Filmography ==,25242403
===,0,6,== Filmography == | === Television series ===,25242403
Television series ===,1,6,== Filmography == | === Television series ===,25242403
===,0,7,== Filmography == | === Television comedy shows ===,25242403
Television comedy shows =,1,7,== Filmography == | === Television comedy shows ===,25242403
==,2,7,== Filmography == | === Television comedy shows ===,25242403
===,0,8,== Filmography == | === Television anthologies ===,25242403
Television anthologies ===,1,8,== Filmography == | === Television anthologies ===,25242403
===,0,9,== Filmography == | === Film ===,25242403
Film =,1,9,== Filmography == | === Film ===,25242403
==,2,9,== Filmography == | === Film ===,25242403
==,0,10,== Discography ==,25242403
Discography ==,1,10,== Discography ==,25242403
===,0,11,== Discography == | === Albums ===,25242403
Albums ===,1,11,== Discography == | === Albums ===,25242403
==,0,12,== Awards and recognition ==,25242403
Awards and recognition ==,1,12,== Awards and recognition ==,25242403
==,0,13,== References ==,25242403
References ==,1,13,== References ==,25242403
==,0,14,== External links ==,25242403
External links ==,1,14,== External links ==,25242403
Barbie Forteza at IMDb,0,15,== External links ==,25242403
