paragraph,paragraphIndex,section
"Brian Patrick Boydell (17 March 1917 – 8 November 2000) was an Irish composer whose works include orchestral pieces, chamber music, and songs. He was Professor of Music at Trinity College, Dublin for 20 years, founder of the Dowland Consort, conductor of the Dublin Orchestral Players, and a prolific broadcaster and writer on musical matters. He was also a prolific musicologist specialising in 18th-century Irish musical history.
",0,N/A
"== Early years ==
",1,== Early years ==
"Brian Boydell was born in Howth, County Dublin, into a prosperous Anglo-Irish family. His father James ran the family maltings business while his mother, Eileen Collins, was one of the first women graduates of Trinity College. Following their son's birth, the Boydells moved from Howth and lived in a succession of rented houses before settling in Shankill, County Dublin. The young Boydell began his formal education at Monkstown Park in Dublin and was subsequently sent to the Dragon School at Oxford. From there he went to Rugby, where he came under the influence of Kenneth Stubbs, the music master. Although Boydell later spoke of his resentment at the anti-Irish attitude he experienced at Rugby, he appreciated the very good education in science and music he received there.
",2,== Early years ==
"Having completed his secondary education, Boydell spent the summer of 1935 developing his musical knowledge at Heidelberg, where he wrote his first songs and also studied organ. He won a choral scholarship to Clare College, Cambridge, where, perhaps through parental pressure, he studied natural science, graduating in 1938 with a first-class degree. However, his love of music led him next to the Royal College of Music where he studied composition under Patrick Hadley, Herbert Howells, and Vaughan Williams. Already a good pianist, Boydell also became a proficient oboe player during this time.
",3,== Early years ==
"Upon the outbreak of World War II, Boydell returned to Dublin and achieved further academic success in 1942 with a Bachelor of Music degree from Trinity College. He also took further lessons in composition from John F. Larchet.
",4,== Early years ==
"== Life and career ==
",5,== Life and career ==
"Boydell's busy working life combined teaching, performing and composing. Following a brief stint in his father's business, Boydell plunged himself into Dublin's classical musical scene. In 1943, he succeeded Havelock Nelson as conductor of the Dublin Orchestral Players, beginning an association with the amateur orchestra that would endure for a quarter of a century (until 1966). In 1944, he was appointed Professor of Singing at the Royal Irish Academy of Music, a position he held for eight years. Along with fellow composers Edgar M. Deale, Aloys Fleischmann, and Frederick May he founded the Music Association of Ireland in 1948 as a vehicle to promote classical music throughout the country. Boydell's interest in Renaissance music, in particular the madrigal, led in 1959 to founding the Dowland Consort, a vocal ensemble with which he performed for many years and recorded an LP. In 1962, having obtained a Doctorate in Music, he was appointed Professor of Music at Trinity College (until 1982) and immediately revamped the course making it more relevant to the second half of the twentieth century. He also found time to sit on the Arts Council throughout the 1960s, 70s, and early 80s.
",6,== Life and career ==
"Boydell's communication skills combined with his infectious enthusiasm made him a natural broadcaster. The appeal of his programmes on the history and performance of music, first on RTÉ Radio and later on Telefís Éireann, went beyond a specialist audience and were, for many people, their introduction to a new world of aural pleasure. Boydell had many interests beyond music. As a surrealist painter in the 1940s (he took lessons from Mainie Jellett), he was a member of The White Stag group. He was also passionate about cars and photography.
",7,== Life and career ==
"== Final years ==
",8,== Final years ==
"Following retirement from Trinity as Fellow Emeritus. Boydell devoted himself to musical scholarship, writing two books on the music of 18th century Dublin. He also contributed to the New Grove Dictionary of Music and Musicians. Brian Boydell died at his home in Howth at the age of 83 in the company of his wife of 56 years, Mary (née Jones) and their sons, Cormac and Barra. A third son, Marnac, predeceased him.
",9,== Final years ==
"== Music ==
",10,== Music ==
