paragraph,paragraphIndex,section
"Garrett Dutton (born October 3, 1972), better known as G. Love, is the frontman for the band G. Love & Special Sauce.
",0,N/A
"== Biography ==
",1,== Biography ==
"Dutton, the son of a banking lawyer, was born in the Society Hill neighborhood of Philadelphia, and began playing guitar at age eight. He wrote his first song by the time he was in the ninth grade and began playing harmonica in a wire rack. Dutton credits Bob Dylan and John Hammond Jr., as well as the then-contemporary ""old school"" hip-hop sounds of Run-DMC, the Beastie Boys, and Philadelphia's own Schoolly D, as influences. Dutton, who attended high school at the private Germantown Friends School, began playing solo on the streets of Philadelphia. After one year at Skidmore College, Dutton dropped out and relocated to Boston, working as a fundraiser for Peace Action and playing wherever and whenever he could.
",2,== Biography ==
"Shortly after moving to Boston, Garrett met local producer Tom DeMille (later nicknamed T-Time by Garrett because of Tom's dual love for music and golf).  Tom had hung a flyer at local music store 'Daddy's Junky Music' speaking of his desire to combine blues influences (like Muddy Waters, Howling Wolf, Little Walter, etc.) with modern music to create a new sound, which of course is exactly what Garrett was doing.  Initially Garrett was focussed on recording early versions of songs like Yea It's That Easy and This Ain't living which combined street influences with classic blues instrumentation.  Early renditions were typically Dobro guitar over a classic early 1990s HipHop beat and backed by synth bass and keys played by T-Time.  In 1992 Garrett and T-Time both realized that neither of them was particularly good at programming good drum tracks and Garrett began looking for help in that area.
",3,== Biography ==
"One of his few indoor gigs at this time was a Boston bar called The Tam O'Shanter (a Boston institution which was in business until 2018), where he met drummer Jeffrey ""The Houseman"" Clemens in January 1993. Dutton and Clemens began working as a duo, they were joined a few months later by bassist Jim ""Jimi Jazz"" Prescott and became the house band on Mondays at The Plough and Stars in Cambridge, Massachusetts. In 1993 T-Time flew to New York to meet with an LA producer with connections to Michael Jackson (arranged through a family friend).  T-Time shared some studio and live recordings of Garrett, who had just started going by the moniker G. Love.  Later in 93 G. Love and Special Sauce (as the trio was now called) signed a record deal and released their first album in 1994.
",4,== Biography ==
"The ""G"" stands for Garrett as said in many radio interviews. He said in an interview that the ""Love"" was just there because it sounded right. This isn't 100% correct, as in fact Tom and Garrett brainstormed over what could follow the 'G' in 1992 or 1993.  Tom recalls G. Spot being briefly mentioned along with other 'G words'.
",5,== Biography ==
"G. Love featured Jack Johnson on his 1999 album Philadelphonic playing an early version of Jack Johnson's ""Rodeo Clowns"" when Jack was an unknown artist. Jack later featured the song on his 2003 album On and On. G. Love met Johnson through a mutual surf buddy who said, ""Hey man, there’s this kid you got to meet. He’s a big fan and he’s got this song called rodeo clowns and I think it’s really great and I really think you should hear it."" After that G Love saw Johnson's effortless style and potential and invited him into the studio to record the now-famous ""Rodeo Clowns"". Garrett dated Tristan Prettyman and wrote the song ""Beautiful"" with her while they were dating. Known for his live shows, he is often seen touring with Jack Johnson and Citizen Cope. As a producer, Johnson signed G. Love to his record label Brushfire Records. He has made appearances on the records of artists such as Slightly Stoopid and Donavon Frankenreiter, and has toured with Dave Matthews. In 2009, he collaborated with Zap Mama on their album ReCreation, singing on the single ""Drifting.""In 2010, G. Love joined forces with The Avett Brothers who produced and are featured on his album ""Fixin' to Die"".  The album was released under the Brushfire label on February 22, 2011. This album showcased G. Love's love of rockin' out with Tim Toale, PA-style but in Houston now.
",6,== Biography ==
"== Discography ==
",7,== Discography ==
"=== Studio albums - solo ===
",8,== Discography == | === Studio albums - solo ===
"The Hustle (Brushfire Records - 2004)
",9,== Discography == | === Studio albums - solo ===
