paragraph,paragraphIndex,section
"Henry Caldera (Sinhala: හෙන්රි කල්දේරා) (19 August 1937 – 11 October 2006) was a Sri Lankan singer, songwriter, and musician.
",0,N/A
"== Early life and education ==
",1,== Early life and education ==
"Caldera was born on 19 August 1937. Completely blind at the age of 14, he attended the Seeduwa Deaf and Blind School. There, Caldera studied under maestro Sunil Shantha, who conducted classes for blind students. After leaving school, Caldera continued to learn from Shantha at his house in Dehiyagatha, Ja-Ela.
",2,== Early life and education ==
"== Career ==
",3,== Career ==
"Caldera became a radio artist in 1968 and recorded his first hit song Thara Petia in 1972. He subsequently released a four song album in 1977. During his lifetime he released three audio cassettes and two compact discs. Most his songs were solos, and children's songs; it is said that Caldera often sang for his own children and grandchildren.
",4,== Career ==
"== Honors ==
",5,== Honors ==
"In 1979, the Prime Minister of Sri Lanka, Ranasinghe Premadasa, donated a house for Caldera to live. In 1993, Caldera received a Kala Bhushana award (the second highest award granted by the state to performing artists). Student bodies at several universities and non-governmental organizations honored him in appreciation of his service to folk music.
",6,== Honors ==
"== Personal life, and death ==
",7,"== Personal life, and death =="
"Caldera firmly believed that art is art and nothing could buy an artist; he held on to this belief until he died. Caldera had four children with his wife, who was also blind. He was diagnosed with cancer in 2004 and died on 11 October 2006. Caldera's second son, Chaminda, sings in his memory.
",8,"== Personal life, and death =="
"== Discography ==
",9,== Discography ==
"Some of his top songs include:
",10,== Discography ==
"Thara Patiya
",11,== Discography ==
"Penuna Suwa Dasun
",12,== Discography ==
"Midule Sudu Weli Thalaye
",13,== Discography ==
"Eeye Udaye
",14,== Discography ==
"Lanka Mage Lanka
",15,== Discography ==
"Mokada Nago (Duet)
",16,== Discography ==
"Pemin Bandennai
",17,== Discography ==
"Oba Pewa Hasarella
",18,== Discography ==
"Sisila Sendaewe
",19,== Discography ==
"Kana Widina Wele
",20,== Discography ==
"Mal Natu Weni
",21,== Discography ==
"Andannepa Amme
",22,== Discography ==
"Samanala Siripa
",23,== Discography ==
"Melowa Thibena
",24,== Discography ==
"Suhadiniye
",25,== Discography ==
"Kanda Udin (Duet)
",26,== Discography ==
"Mage somi sanda
",27,== Discography ==
"Deva Meniyane
",28,== Discography ==
"Nahawa rasa kiri powa
",29,== Discography ==
"Hinaweyan sudu saman male
",30,== Discography ==
"Gayakayanani
",31,== Discography ==
"Mawage malagama
",32,== Discography ==
"Malli (Duet)
",33,== Discography ==
"Sanahase sihil nille (Duet)
",34,== Discography ==
"Budu Piye
",35,== Discography ==
"Etha Hime Ran Samanala Kanda Naginna
",36,== Discography ==
"Anna Duwe Handa Mama
",37,== Discography ==
"Hitha Ridunado Priye
",38,== Discography ==
"Sanda Aran Evilla
",39,== Discography ==
"Ninda Soya
",40,== Discography ==
"Sahayata Bhawa Saharawe
",41,== Discography ==
"Sihina Sandalle
",42,== Discography ==
"Mudu Sumudu Kumuda
",43,== Discography ==
"Dinindu Negi
",44,== Discography ==
== References ==,45,== References ==
