paragraph,paragraphIndex,section
"Aseel Omran (Arabic: أسيل عمران) is a Saudi Arabian singer who rose to fame when she entered the reality show Gulf Stars and Heya wa Huwa. She has signed onto Rotana, the Arab world's largest record label.
",0,N/A
"Aseel Omran was born on November 12, 1989, in Khobar. Her family is from Qatif and moved to Muscat because her father was working in the military. She is the sister of media presenter Lojain Omran. She entered the reality TV show Gulf Stars to spark her rise to stardom. Later on, she married the Bahraini television broadcaster Khaled Al-Shaer. Omran's young age and baby-face made her the first youth star in Saudi Arabia.
",1,N/A
"She is said to have a charismatic personality and a unique talent according to her fans, who are always chasing her news. On July 25, 2007, she released her first album entitled Khajlanah. The album introduced her to a larger audience. In 2008, she released her second album Allah Yhannini, produced and distributed by the Saudi label Rotana Records.
",2,N/A
"On September 23, 2010, the Middle East Broadcasting Center (MBC) started airing the first reality show Huwa Wa Heya (He & She), which is a 24/7 view of Aseel Omran and her husband Khaled Alsaher's day to day actions. In 2011, she released her third album Mo Bessahel"".
",3,N/A
"On June 9, 2016, Omran in collaboration with RedOne released a music video of ""Don't You Need Somebody"". The song catapulted Omran to the top of Arabic music charts.
",4,N/A
"== Discography ==
",5,== Discography ==
"=== Studio albums ===
",6,== Discography == | === Studio albums ===
"2007: Khajlanah
",7,== Discography == | === Studio albums ===
"2008: Allah Yhannini
",8,== Discography == | === Studio albums ===
"Gaweya
",9,== Discography == | === Studio albums ===
"Tammenni
",10,== Discography == | === Studio albums ===
"El Mushkela
",11,== Discography == | === Studio albums ===
"La Tehremeh
",12,== Discography == | === Studio albums ===
"Allah Yhannini
",13,== Discography == | === Studio albums ===
"Yaani Kida
",14,== Discography == | === Studio albums ===
"Anani
",15,== Discography == | === Studio albums ===
"Aala Yedinek
",16,== Discography == | === Studio albums ===
"Mawetoni
",17,== Discography == | === Studio albums ===
"Warak
",18,== Discography == | === Studio albums ===
"2011: Mo Bessahel
",19,== Discography == | === Studio albums ===
"2021 : tawaab ul haq
",20,== Discography == | === Studio albums ===
"== Acting works ==
",21,== Acting works ==
"=== Series ===
",22,== Acting works == | === Series ===
"Akoon Aw La (2012) MBC Production
",23,== Acting works == | === Series ===
== References ==,24,== References ==
