paragraph,paragraphIndex,section
"Carl Viktor Andersson Frisk (born March 2, 1995), is a Swedish fashion blogger and singer. Along with Samir Badran, he is part of the musical duo Samir & Viktor.
",0,N/A
"== Career ==
",1,== Career ==
"In May 2014, the duo released their first music single called ""Success"". The song peaked at number one during its first week on the Swedish iTunes chart. Samir & Viktor took part in Melodifestivalen 2015 with the song ""Groupie"" in a bid to represent Sweden in the Eurovision Song Contest 2015 in Vienna, Austria. They took part in Melodifestivalen 2016 as well with the song ""Bada nakna"". They also took part in Melodifestivalen 2018 with the song ""Shuffla"". He participated in Let's Dance 2018 broadcast on TV4 and finished in 5th place. In 2017, Frisk published his first book Min Superkraft (My Superpower), which deals with his personal experiences living with a ADHD diagnosis. In 2018, Frisk published his second book Samir & Viktor, this time along with Badran. The same year Frisk made a art print about ADHD with designer David Thornell
",2,== Career ==
"== Personal life ==
",3,== Personal life ==
"On 28 August 2016, he came out as bisexual via his Instagram account.
",4,== Personal life ==
"== Discography ==
",5,== Discography ==
"=== Singles ===
",6,== Discography == | === Singles ===
"as Samir & Viktor2014: ""Success""
",7,== Discography == | === Singles ===
"2015: ""Groupie
",8,== Discography == | === Singles ===
"2015: ""Saxofuckingfon""
",9,== Discography == | === Singles ===
"2016: ""Bada nakna""
",10,== Discography == | === Singles ===
"2016: ""Fick Feeling""
",11,== Discography == | === Singles ===
"2017: ""Kung""
",12,== Discography == | === Singles ===
"2017: ""Vi gör det ändå""
",13,== Discography == | === Singles ===
"2017: ""Rakt in i kaklet""
",14,== Discography == | === Singles ===
"2018: ""Shuffla""
",15,== Discography == | === Singles ===
"2018: ""Put Your Hands Up för Sverige""as Himself2017: ""Allting ordnar sig""
",16,== Discography == | === Singles ===
"== Bibliography ==
",17,== Bibliography ==
"2017 – Min Superkraft ISBN 9789137149943
",18,== Bibliography ==
"2018 – Samir & Victor ISBN 9789188745224
",19,== Bibliography ==
"== References ==
",20,== References ==
"== External links ==
",21,== External links ==
Official website,22,== External links ==
