paragraph,paragraphIndex,section
"Go Jung-gi (born September 5, 1980), better known by his stage name Junggigo, is a South Korean singer.
",0,N/A
"== Discography ==
",1,== Discography ==
"=== Studio albums ===
",2,== Discography == | === Studio albums ===
"=== Tribute albums ===
",3,== Discography == | === Tribute albums ===
"=== Extended plays ===
",4,== Discography == | === Extended plays ===
"=== Singles as lead artist ===
",5,== Discography == | === Singles as lead artist ===
"=== Collaborative singles ===
",6,== Discography == | === Collaborative singles ===
"=== Soundtrack appearances ===
",7,== Discography == | === Soundtrack appearances ===
"== Filmography ==
",8,== Filmography ==
"=== Music videos ===
",9,== Filmography == | === Music videos ===
"== Awards and nominations ==
",10,== Awards and nominations ==
"== References ==
",11,== References ==
"== External links ==
",12,== External links ==
Profile on Starship Entertainment,13,== External links ==
