paragraph,paragraphIndex,section
"Peter Brideoake (born 23 April 1945) is an Australian musician, composer, singer, songwriter and lecturer. He has a been member of the pop group the Twilights (1964 - 1969) as well as a solo performer and composer. The Twilights had eight consecutive national hit singles including ""Needle in a Haystack"" and ""What's Wrong with the Way I Live"". After the Twilights, Peter Brideoake formally studied music and established himself as a multi-talented musician, composer and university lecturer. 
",0,N/A
"Brideoake, as a member of the Twilights, was inducted into the South Australian Music Hall of Fame on 10 April 2015.
",1,N/A
"== Career ==
",2,== Career ==
"Peter Brideoake was born and educated in Adelaide, South Australia, on 23 April 1945. His musical career began as a rhythm guitarist and vocalist in popular Australian pop group the Twilights (1964 - 1969). At times, Brideoake co-wrote with Terry Britten and Glenn Shorrock. The Twilights officially broke up in 1969, but have played reunion or special concerts in 2000, 2002, 2011 and 2015.
",3,== Career ==
"In 1969, Brideoake commenced studies in music composition at the University of Adelaide. Following his graduation with a Bachelor of Music (Hons) he began teaching harmony and modern composition techniques. From 1975, he was a career lecturer at the Elder Conservatorium of Music in Adelaide. After several periods of study in China, Brideoake became a proficient performer on the ancient Chinese zither (ch'in or guqin) instrument. In 1978, he was awarded the John Bishop Memorial Commission; other commissioned works have been composed for the Sydney String Quartet, the Australian Chamber Orchestra, the Seymour Group, the Victorian String Quartet and, more recently, by percussionist Ryszard Pusz.
",4,== Career ==
"== The Twilights ==
",5,== The Twilights ==
"The musical career of Brideoake began in Adelaide, South Australia, as a rhythm guitarist and vocalist in the popular Australian pop group the Twilights (1964 - 1969) which reached the peak of their success in 1966. The Twilights consisted of Frank Barnard (drums 1964-65), Brideoake (rhythm guitar, vocals), Terry Britten (lead guitar, vocals), John Bywaters (bass, vocals), Clem ""Paddy"" McCartney (lead vocals), Laurie Pryor (drums 1965-69) and Glenn Shorrock (lead vocals). The Twilights earned acclaim for their body of recorded work, coupled with their status as arguably the most polished and accomplished Australian live act of the era. Glenn Shorrock himself remembers ""Twilight Time"" as the happiest and most fulfilling experience in his long musical career. He told an online group of Little River Band fans in 1997 ""my first band, The Twilights, is the band I remember most fondly; we were very close then in a very exciting period of pop"".
",6,== The Twilights ==
"=== Twilight' discography ===
",7,== The Twilights == | === Twilight' discography ===
"June 1965* ""I'll Be Where You Are"" / *""I Don't Know Where The Wind Will Blow Me"" (Columbia Records DO-4582)
",8,== The Twilights == | === Twilight' discography ===
"Oct  1965* ""Come On Home"" / *""Wanted To Sell"" (Columbia DO-4610)
",9,== The Twilights == | === Twilight' discography ===
"Feb  1966* ""If She Finds Out"" / *""John Hardy"" (Columbia DO-4658)
",10,== The Twilights == | === Twilight' discography ===
"May  1966  ""Baby Let Me Take You Home"" / ""You've Really Got A Hold On Me"" (Columbia DO-4685)
",11,== The Twilights == | === Twilight' discography ===
"June 1966  ""Bad Boy"" / ""It's Dark"" (Columbia DO-4698)
",12,== The Twilights == | === Twilight' discography ===
"Aug. 1966  ""Needle in a Haystack"" / ""I Won't Be The Same Without Her"" (Columbia DO-4717)
",13,== The Twilights == | === Twilight' discography ===
"Dec. 1966  ""You Got Soul"" / ""Yes I Will"" (Columbia DO-4742)
",14,== The Twilights == | === Twilight' discography ===
"Feb 1967** ""What's Wrong With The Way I Live"" / ""**9.50"" (Columbia DO-4764)
",15,== The Twilights == | === Twilight' discography ===
"May 1967** ""Young Girl"" / ""Time & Motion Study Man"" (Columbia DO-4787)
",16,== The Twilights == | === Twilight' discography ===
"1967 ""Bowling Brings Out The Swinger In You"" / ""instr. version"" (EMI Custom PRS 1736 – promo only)
",17,== The Twilights == | === Twilight' discography ===
"Nov 1967   ""Cathy Come Home"" / ""The Way They Play"" (Columbia DO-5030)
",18,== The Twilights == | === Twilight' discography ===
"May 1968   ""Always"" / ""What A Silly Thing To Do"" (Columbia DO-8361)
",19,== The Twilights == | === Twilight' discography ===
"Aug 1968   ""Tell Me Goodbye"" / ""Comin' On Down"" (Columbia DO 8448)
",20,== The Twilights == | === Twilight' discography ===
"Nov 1968   ""Sand In The Sandwiches"" *** / ""Lotus"" *** (Columbia DO-8602)Singles produced by: David Mackay (producer)
",21,== The Twilights == | === Twilight' discography ===
"Engineers: Roger Savage and David Page 
",22,== The Twilights == | === Twilight' discography ===
"Studios: Armstrong's Melbourne; AWA and EMI Sydney except: 
",23,== The Twilights == | === Twilight' discography ===
"First three singles self-produced in Adelaide *   
",24,== The Twilights == | === Twilight' discography ===
"Produced by Norman Smith at Abbey Road Studios London **  
",25,== The Twilights == | === Twilight' discography ===
"Produced by Howard Gable at Armstrong's Studios Melbourne ***
",26,== The Twilights == | === Twilight' discography ===
"== Supergroup project ==
",27,== Supergroup project ==
"Pastoral Symphony, a ""supergroup"" project, issued a one-time studio release which was executive-produced by Jimmy Stewart and produced by Geoffrey Edelsten. A substantial hit upon its initial release, it was re-released in a barely noticeable US remix form in 1977. Pastoral Symphony comprised the full Twilights lineup augmented by Terry Walker (The Strangers) on lead vocals, Ronnie Charles (The Groop) doing backup vocals; and the Johnny Hawker Orchestra.
",28,== Supergroup project ==
"After the Twilights peak period (1964-1969), which included many recordings and performances (stage and television) around Australia, in New Zealand and the United Kingdom, the group disbanded and Brideoake returned to Adelaide in 1969.
",29,== Supergroup project ==
"== Beatles tribute concert ==
",30,== Beatles tribute concert ==
"The Twilights reunited for a special Beatles tribute concert in Adelaide in 2000.
",31,== Beatles tribute concert ==
"== ""Long Way To The Top"" concert tour ==
",32,"== ""Long Way To The Top"" concert tour =="
"The Twilights reformed again for the hugely successful ""Long Way To The Top"" Australian concert tour in 2002.
",33,"== ""Long Way To The Top"" concert tour =="
"== ""Rock of Ages"" concert ==
",34,"== ""Rock of Ages"" concert =="
"The surviving Twilights reunited for the all-star ""Rock of Ages"" concert promoted by Aztec Music at the Palais Theatre in St Kilda, Melbourne, in 2011.
",35,"== ""Rock of Ages"" concert =="
"== ""Yesterday's Heroes"" show ==
",36,"== ""Yesterday's Heroes"" show =="
"Brideoake and two other original members of the Twilights (John Bywaters and Paddy McCartney) were joined by guest singer / guitarist Peter Tilbrook (Masters Apprentices) to perform one of the Twilights' biggest hits, ""Needle In A Haystack"", at ""Yesterday's Heroes"",  a various artists' show promoted by the Adelaide Music Collective in the Mortlock Chamber of the State Library on 9 February 2015 to coincide with a collection of Adelaide music memorabilia at the library.
",37,"== ""Yesterday's Heroes"" show =="
"== Education ==
",38,== Education ==
"=== Elder Conservatorium ===
",39,== Education == | === Elder Conservatorium ===
"After the Twilights main period (1964-1969), the band broke up and Brideoake returned to Adelaide. In 1969, he began studies in composition with Richard Meale at the Elder Conservatorium of Music at the University of Adelaide. Following his graduation with a Bachelor of Music (Hons) he began teaching harmony and modern composition techniques at the conservatorium.
",40,== Education == | === Elder Conservatorium ===
"== Academia ==
",41,== Academia ==
"From 1975, Brideoake was a career lecturer at the Elder Conservatorium of Music in Adelaide for the next 27 years. As well as teaching in composition studies, he introduced a course in Chinese music as the result of an interest in the music, theatre and language of China. A special interest in an ancient Chinese zither (ch'in or guqin) meant that after several periods of study in China, he became a proficient performer on this instrument. In 1978, he was awarded the John Bishop Memorial Commission; other commissioned works have been composed for the Sydney String Quartet, the Australian Chamber Orchestra, the Seymour Group, the Victorian String Quartet and, more recently, by percussionist Ryszard Pusz.
",42,== Academia ==
"== Music compositions ==
",43,== Music compositions ==
"Sonata for Flute and Piano (1969)
",44,== Music compositions ==
"Solo for 'Cello (1970)
",45,== Music compositions ==
"Music for Orchestra (1970)
",46,== Music compositions ==
"Composition for winds (1971)
",47,== Music compositions ==
"Gedatsu - solo guitar (1972)
",48,== Music compositions ==
"Music for Flute and Two Percussionists (1972)
",49,== Music compositions ==
"Chiaroscuro (1978)
",50,== Music compositions ==
"String Quartet No. 1 (1980)
",51,== Music compositions ==
"Interplay - two clarinets and harp (1981)
",52,== Music compositions ==
"Imager - string orchestra (1981)
",53,== Music compositions ==
"Shifting Reflections - chamber ensemble (1982)
",54,== Music compositions ==
"String Quartet No.2 (1986)
",55,== Music compositions ==
"Canto for Clarinet Alone (1987)
",56,== Music compositions ==
"Dialogue for Two - clarinet and percussion (1987)
",57,== Music compositions ==
"A Poet's Lament - soprano and piano (1988)
",58,== Music compositions ==
"== Songwriting ==
",59,== Songwriting ==
"Brideoake co-wrote some songs with Terry Britten and Glenn Shorrock during the Twilights era. In 2015, Peter Brideoake co-wrote "" Situation Not Normal"", a song based on the kidnap for ransom of fellow Australian Warren Rodwell.
",60,== Songwriting ==
"== Background ==
",61,== Background ==
"Brideoake lived in Chengdu, Sichuan Province, in south west China from 2002 to 2009 before returning to his hometown of Adelaide.
",62,== Background ==
"== References ==
",63,== References ==
"== External links ==
",64,== External links ==
National Library of Australia,65,== External links ==
