paragraph,paragraphIndex,section
"Derrick Tabb (born May 27, 1975) is an American musician, a long-standing member of the Grammy Award-winning Rebirth Brass Band and a co-founder of The Roots of Music, a non-profit organization that sponsors an after-school academic and music program for children in New Orleans. For onstage performances, Tabb plays the snare drum with cymbals mounted on stands. He was born and raised in the Tremé neighborhood of New Orleans.
",0,N/A
"== Background and music career ==
",1,== Background and music career ==
"Derrick Tabb was born in the Tremé neighborhood of New Orleans, Louisiana, an area historically known as ""The Birthplace of Jazz"". He began playing drums at the age of 7 and was earning a living as a professional drummer by the age of 11. Tabb attended Andrew J. Bell Middle School, where he joined the band and credits his middle school band director, Donald Richardson, for personal and professional success. In 1994, Derrick and some friends formed Loony Tunes Brass Band, later renamed Hot 8 Brass Band. The band kept the name when Tabb left in 1996 to join Rebirth Brass Band and Dinerral Shavers replaced Derrick as the snare drummer for Hot 8. Shavers was murdered in New Orleans in 2006, a victim of mistaken identity.
",2,== Background and music career ==
"As a member of Rebirth Brass Band, Tabb won a Grammy in 2012 for ""Best Regional Roots Music Album"" for the studio recording Rebirth of New Orleans.
",3,== Background and music career ==
"== Discography ==
",4,== Discography ==
"Derrick Tabb is credited as the snare drummer on all studio and live recordings billed as ""Rebirth Brass Band"" since 1997. (see Rebirth Brass Band - Discography for complete listing of all Rebirth recordings)
",5,== Discography ==
"Additionally, Tabb appears (by himself) as a guest artist on the title track of the 2012 studio album ¿Which Side Are You On? by Ani DiFranco, along with his Roots of Music Crusader Band. He is also credited as a featured artist on the 2010 movie soundtrack For Colored Girls. Tabb also acted as songwriter/composer on the Rebirth tracks:
",6,== Discography ==
"""Do It Again"" from the Grammy Award-winning album Rebirth of New Orleans (2012)
",7,== Discography ==
"""Move Your Body"" from the album Move Your Body (2014)
",8,== Discography ==
"""Rebirth Groove"" from the album Move Your Body (2014)
",9,== Discography ==
"""Why You Worried Bout Me"" (single) (2011) (featured in Season 1, Episode 10 of The Originals)
",10,== Discography ==
"== Television and movie appearances ==
",11,== Television and movie appearances ==
"=== Television ===
",12,== Television and movie appearances == | === Television ===
"The 3rd Annual CNN Heroes: An All-Star Tribute (2009)
",13,== Television and movie appearances == | === Television ===
"CNN's Larry King Live (August 21, 2009)
",14,== Television and movie appearances == | === Television ===
"HBO'S Treme (2010-2013)Season 1, Episode 1 - Tabb can be seen playing the snare drum in a second line parade
",15,== Television and movie appearances == | === Television ===
