paragraph,paragraphIndex,section
"Corina Belcea (born 1975) is a Romanian violinist who resides in Basel, Switzerland.
",0,N/A
"== Biography ==
",1,== Biography ==
"She started violin lessons at the age of six. Her teachers in Romania were Radu Bozgan and Ştefan Gheorghiu. In 1991, she took part in the Yehudi Menuhin International Competition for Young Violinists. Yehudi Menuhin then invited her to study at the Yehudi Menuhin School. Her teacher there was Natalia Boyarskaya. She continued her studies at the Royal College of Music. Her teacher there was Felix Andrievsky.
",2,== Biography ==
"In 1994, while she was studying at the Royal College of Music she founded the Belcea Quartet.
",3,== Biography ==
"She has also performed as a soloist in venues such as St John's, Smith Square, Queen Elizabeth Hall, Barbican Hall, Purcell Room, Théâtre du Châtelet and Théâtre des Champs-Élysées.
",4,== Biography ==
"Belcea plays a Pietro Guarneri of Venice violin and owns a contemporary violin made by Felix Daniel Rotaru in 2016.
",5,== Biography ==
"== Competitions and awards ==
",6,== Competitions and awards ==
"Joint First Prize, Kloster Schöntal International Competition, Schöntal Abbey, Germany, 1990
",7,== Competitions and awards ==
"Second Prize, Menuhin Competition, Folkestone, Great Britain. 1995
",8,== Competitions and awards ==
"Second Prize, International Competition for Young Violinists in Honour of Karol Lipinski and Henryk Wieniawski, Lublin, Poland, 1994
",9,== Competitions and awards ==
"First Prize, Bromsgrove Festival, 1997
",10,== Competitions and awards ==
"LASMO Staffa Music Award, 1998
",11,== Competitions and awards ==
"== External links ==
",12,== External links ==
"Biography at the Belcea Quartet official website
",13,== External links ==
Interview in german at Classicpoint.net,14,== External links ==
