paragraph,paragraphIndex,section
"Alfred Darlington (born Alfred Weisberg-Roberts, October 31, 1977), better known by their stage name Daedelus, is an American record producer based in Los Angeles, California. They are a part of the groups The Long Lost and Adventure Time. They are affiliated with the internet radio station Dublab.
",0,N/A
"== Early life ==
",1,== Early life ==
"Daedelus attended the University of Southern California Thornton School of Music studying Jazz on Double Bass.
",2,== Early life ==
"== Career ==
",3,== Career ==
"A teenage obsession with Greek mythology led them to adopt the stage name Daedelus—a tribute to the artist, inventor, and craftsman (spelled Daedalus). In 1999 they began DJing Dublab.com's Entropy Sessions and releasing their own early demo productions. This got the attention of Carlos Niño (of Ammoncontact), who featured Daedelus tracks on two compilations. Subsequently, Daedelus released a studio album, Invention, on Plug Research in 2002. The Household EP was released on Eastern Developments in 2003. They also released The Weather, a collaborative album with Busdriver and Radioinactive, on Mush Records that year. They released a studio album, Of Snowdonia, on Plug Research in 2004. It was followed by another solo album, A Gent Agent, on Laboratory Instinct that year. Their 2005 album, Exquisite Corpse, featured guest appearances from MF Doom, Mike Ladd, and TTC. In the following year, they released Denies the Day's Demise on Mush Records. Their 2008 album, Love to Make Music To, and 2011 album, Bespoke, were both released on Ninja Tune. They released the Righteous Fists of Harmony EP in 2010, and The Light Brigade in 2014. In 2013, they released a studio album, Drown Out, on Anticon. In 2015, they participated in the musical transmedia Soundhunters broadcast on the Franco-German channel Arte. In 2016, they released Labyrinths. In 2019, they became a faculty member of the Berklee Electronic Production and Design Department. In 2020, they were named an Artist In Residence at SETI. 
",4,== Career ==
"== Discography ==
",5,== Discography ==
"=== Studio albums ===
",6,== Discography == | === Studio albums ===
"Her's Is > [sic] (2001)
",7,== Discography == | === Studio albums ===
"Invention (2002)
",8,== Discography == | === Studio albums ===
"Dreams of Water Themes (2003) (with Frosty, as Adventure Time)
",9,== Discography == | === Studio albums ===
"The Weather (2003) (with Busdriver and Radioinactive)
",10,== Discography == | === Studio albums ===
"Rethinking the Weather (2003)
",11,== Discography == | === Studio albums ===
"A Gent Agent (2004)
",12,== Discography == | === Studio albums ===
"Of Snowdonia (2004)
",13,== Discography == | === Studio albums ===
"Exquisite Corpse (2005)
",14,== Discography == | === Studio albums ===
"Denies the Day's Demise (2006)
",15,== Discography == | === Studio albums ===
"Live at Low End Theory (2008)
",16,== Discography == | === Studio albums ===
"Love to Make Music To (2008)
",17,== Discography == | === Studio albums ===
"Bespoke (2011)
",18,== Discography == | === Studio albums ===
"Drown Out (2013)
",19,== Discography == | === Studio albums ===
"The Light Brigade (2014)
",20,== Discography == | === Studio albums ===
"Of Beyond (2014) (with Frosty, as Adventure Time)
",21,== Discography == | === Studio albums ===
"Kneedelus (2015) (with Kneebody)
",22,== Discography == | === Studio albums ===
"Labyrinths (2016)
",23,== Discography == | === Studio albums ===
"Baker's Dozen  (2017)
",24,== Discography == | === Studio albums ===
"Wears House (2017)
",25,== Discography == | === Studio albums ===
"Taut (2018)
",26,== Discography == | === Studio albums ===
"The Bittereinders (2019)
",27,== Discography == | === Studio albums ===
"What Wands Won't Break (2020)
",28,== Discography == | === Studio albums ===
"What Wands Remixes (2020)
",29,== Discography == | === Studio albums ===
"=== EPs ===
",30,== Discography == | === EPs ===
"Portrait of the Artist (2001)
",31,== Discography == | === EPs ===
"The Quiet Party (2002)
",32,== Discography == | === EPs ===
"The Household EP (2003)
",33,== Discography == | === EPs ===
"Something Bells (2004)
",34,== Discography == | === EPs ===
"Meanwhile... (2004)
",35,== Discography == | === EPs ===
"Glass Bottom Boats (2004) (with Frosty, as Adventure Time)
",36,== Discography == | === EPs ===
"Axe Murderation Remixes (with Venetian Snares)(2006)
",37,== Discography == | === EPs ===
"Throw a Fit (2006)
",38,== Discography == | === EPs ===
"Fair Weather Friends (2007)
",39,== Discography == | === EPs ===
"Make It So (2008)  (with Michael Johnson)
",40,== Discography == | === EPs ===
"Touchtone & FWF Remixes (2008)
",41,== Discography == | === EPs ===
"Friends of Friends Vol. 1 (2009)  (with Jogger)
",42,== Discography == | === EPs ===
"Los Angeles 6/10 (2010) (with Teebs)
",43,== Discography == | === EPs ===
"Righteous Fists of Harmony (with Kid A)(2010)
",44,== Discography == | === EPs ===
"Overwhelmed EP (with Bilal (2011)
",45,== Discography == | === EPs ===
"Looking Ocean (with Austin Peralta, Computer Jay, Zackey Force Funk)(2012)
",46,== Discography == | === EPs ===
"Pluses (2019)
",47,== Discography == | === EPs ===
"=== Singles ===
",48,== Discography == | === Singles ===
"""Dublab presents: Freeways 7inch"" (2001) (with Mia Doi Todd)
",49,== Discography == | === Singles ===
"""Hi-Top Fade Parade"" b/w ""My Petite"" (2003) (with Frosty, as Adventure Time)
",50,== Discography == | === Singles ===
"""28:06:42:12"" (2004) (with Boom Bip)
",51,== Discography == | === Singles ===
"""Impending Doom"" b/w ""Just Briefly"" (2005)
",52,== Discography == | === Singles ===
"""Sundown"" (2006)
",53,== Discography == | === Singles ===
"""For Withered Friends"" (2008)
",54,== Discography == | === Singles ===
"""Make It So"" (2008)
",55,== Discography == | === Singles ===
"""Hrs:Mins:Secs"" (2008)
",56,== Discography == | === Singles ===
"""Sounds of Symmetry"" (2011) (with James Pants)
",57,== Discography == | === Singles ===
"""Tailor-Made"" (2011)
",58,== Discography == | === Singles ===
"""Ain't No Juke"" (2013)
",59,== Discography == | === Singles ===
"=== Guest appearances ===
",60,== Discography == | === Guest appearances ===
"Daedelus - ""A Mashnote"" from Dublab presents: Freeways (2001)
",61,== Discography == | === Guest appearances ===
"Daedelus - ""Let's Be Brave"" from Advanced Public Listening 01 (2004)
",62,== Discography == | === Guest appearances ===
"Daedelus - ""All Lights On Stage That Night"" from Keepintime (2005)
",63,== Discography == | === Guest appearances ===
"Mochipet - ""Spring"" from Bunnies & Muffins (2009)
",64,== Discography == | === Guest appearances ===
"The Gaslamp Killer - ""Impulse"" from Breakthrough (2010)
",65,== Discography == | === Guest appearances ===
"=== Productions ===
",66,== Discography == | === Productions ===
"Prefuse 73 - ""Busy Signal"" from One Word Extinguisher (2003)
",67,== Discography == | === Productions ===
