paragraph,paragraphIndex,section
"Brian Vander Ark is an American singer-songwriter best known as lead singer for the band The Verve Pipe.
",0,N/A
"== Music ==
",1,== Music ==
"Ark joined the band His Boy Elroy as a guitarist.  He eventually quit and started the band Johnny with an Eye with his brother, Brad Vander Ark. In 1992, he disbanded Johnny with an Eye to form The Verve Pipe with Brad, drummer Donny Brown and guitarist Brian Stout. The band recorded two independent albums I've Suffered A Head Injury and Pop Smear.
",2,== Music ==
"The Verve Pipe's major label debut, Villains, featured the Vander Ark-penned single ""The Freshmen"", the group's highest-charting single and one of the most successful multi-format tracks of 1997. ""Never Let You Down,"" the lead single from the band's 2001 album, Underneath, was one of the Top 50 Most Played songs for Adult Top 40 and Modern A/C radio in 2001.
",3,== Music ==
"Brian Vander Ark released his first solo album, Resurrection, in May 2003. He toured extensively in support of the album, including a double-bill acoustic tour with Butch Walker.  Vander Ark's second solo release, Angel, Put Your Face On, was released in May 2006, followed by a self-titled third record in January 2008, produced by Bill Szymczyk. Bill Szymczyk then produced Brian's followup, Magazine, in 2011.
",4,== Music ==
"In 2016, Brian released an album of story songs with actor/songwriter Jeff Daniels.
",5,== Music ==
"== Acting ==
",6,== Acting ==
"Vander Ark acted in the film Rock Star in 2001. Vander Ark played bassist Ricki Bell, of the fictional band Blood Pollution. The film also featured performances by Zakk Wylde, Jason Bonham, Myles Kennedy, Blas Elias and Nick Catanese. Vander Ark wrote the song ""Colorful"", which appears at the end of the film, sung by the Chris Cole Band, and simulated by Mark Wahlberg. Vander Ark recorded vocals of this song on the film's soundtrack. The song is on album Underneath, by The Verve Pipe. He has also appeared in several independent films, including director Matthew Leutwyler's Road Kill, Dead and Breakfast, and Unearthed. Vander Ark also composed the musical scores for Dead & Breakfast and Unearthed.
",7,== Acting ==
"=== Filmography ===
",8,== Acting == | === Filmography ===
"Road Kill – Joey (1999)
",9,== Acting == | === Filmography ===
"This Space Between Us – Tagger (1999)
",10,== Acting == | === Filmography ===
"Mergers & Acquisitions – Larry (2001)
",11,== Acting == | === Filmography ===
"Rock Star – Ricki Bell, Blood Pollution Bassist (2001)
",12,== Acting == | === Filmography ===
"Dead & Breakfast – The Tall Hick (2004)
",13,== Acting == | === Filmography ===
"Bullies on Vacation (short) – Steve Vanderlaan (2010)
",14,== Acting == | === Filmography ===
"House of the Rising Sun – Detective Jimmy LaGrange (2011)
",15,== Acting == | === Filmography ===
"Eden Shattered (short) – President Dave Pellaton (2011)
",16,== Acting == | === Filmography ===
"== Discography ==
",17,== Discography ==
"=== Albums ===
",18,== Discography == | === Albums ===
"Resurrection (2004)
",19,== Discography == | === Albums ===
"Angel, Put Your Face On (2006)
",20,== Discography == | === Albums ===
"Brian Vander Ark (2008)
",21,== Discography == | === Albums ===
"Magazine (2011)
",22,== Discography == | === Albums ===
"Wonderland with Lux Land (2011)
",23,== Discography == | === Albums ===
"Simple Truths with Jeff Daniels (2016)
",24,== Discography == | === Albums ===
"Planet Sunday Sessions Vol. I (2016)
",25,== Discography == | === Albums ===
"Planet Sunday Sessions Vol. II (2021)
",26,== Discography == | === Albums ===
"=== Live Releases ===
",27,== Discography == | === Live Releases ===
"Within Reach (2005)
",28,== Discography == | === Live Releases ===
"Live at Schubas (2005)
",29,== Discography == | === Live Releases ===
"Live At Eddie's Attic (2006)
",30,== Discography == | === Live Releases ===
"Bootleg: Lawn Chairs And Living Rooms (2007)
",31,== Discography == | === Live Releases ===
"Night One: Resurrection (2009)
",32,== Discography == | === Live Releases ===
"Night Two: Angel, Put Your Face On (2009)
",33,== Discography == | === Live Releases ===
"Night Three: Self Titled (2009)
",34,== Discography == | === Live Releases ===
"My Little Town- Live In Grand Rapids (2011)
",35,== Discography == | === Live Releases ===
"=== Singles ===
",36,== Discography == | === Singles ===
"""This Time"" (2009)
",37,== Discography == | === Singles ===
"""Daddy's Girl"" (2012)
",38,== Discography == | === Singles ===
"""Another American Down"" with Jeff Daniels (2016)
",39,== Discography == | === Singles ===
"=== DVD Releases ===
",40,== Discography == | === DVD Releases ===
"Live at Aquinas College (2008)
",41,== Discography == | === DVD Releases ===
"Lawn Chairs and Living Rooms (2012)
",42,== Discography == | === DVD Releases ===
"== Sources ==
",43,== Sources ==
"Brian Vander Ark's official website
",44,== Sources ==
"Brian Vander Ark at IMDb
",45,== Sources ==
"Lawn Chairs and Living Rooms starring Brian Vander Ark at IMDb
",46,== Sources ==
"Second Motion Records
",47,== Sources ==
"== External links ==
",48,== External links ==
"Official website
",49,== External links ==
Brian Vander Ark at IMDb,50,== External links ==
