paragraph,paragraphIndex,section
"Jérémy Amelin (born July 1, 1986) is a French recording artist and entertainer. Best known as the finalist of French music TV show Star Academy 5.
",0,N/A
"== Biography ==
",1,== Biography ==
"Amelin was born on July 1, 1986 in Montargis, France and raised in Montcresson, France.
",2,== Biography ==
"He was the finalist of French music TV show Star Academy 5 — broadcast on TV channel TF1. Amelin released five singles, completed a nationwide tour, and created his own clothing line called Elektrode. He appeared as Captain Phoebus in the 10-year anniversary tour of musical Notre Dame de Paris in Seoul, South Korea..
",3,== Biography ==
"Amelin also performed in the cabaret musical Flamboyant at the Royal Palace in Kirrwiller, France.
",4,== Biography ==
"== Discography ==
",5,== Discography ==
"=== Singles ===
",6,== Discography == | === Singles ===
"=== Music videos ===
",7,== Discography == | === Music videos ===
"== References ==
",8,== References ==
"== External links ==
",9,== External links ==
"Jérémy Amelin at AllMusic
",10,== External links ==
"Jérémy Amelin at IMDb
",11,== External links ==
Jérémy Amelin on Facebook,12,== External links ==
