paragraph,paragraphIndex,section
"Stanley Black OBE (14 June 1913 – 27 November 2002) was an English bandleader, composer, conductor, arranger and pianist. He wrote and arranged many film scores, recording prolifically for the Decca label (including their subsidiaries London and Phase 4). Beginning with jazz collaborations with American musicians such as Coleman Hawkins and Benny Carter during the 1930s, he moved into arranging and recording in the Latin American music style and also won awards for his classical conducting.
",0,N/A
"== Life and career ==
",1,== Life and career ==
"Black was born as Solomon Schwartz on 14 June 1913 in Whitechapel, England. His parents were Polish and Romanian Jews. He began piano lessons at the age of seven and trained in piano and composition under Rae Robertson at the Matthay School of Music. He was aged only 12 when his first classical composition was broadcast on BBC Radio. His first professional job was for a C.B. Cochran 1930 theatrical revue followed by winning a Melody Maker competition for his arrangement of a jazz chorus the next year. In the early 1930s, he was employed in dance bands and had worked with Howard Jacobs, Joe Orlando, Lew Stone, Maurice Winnick and Teddy Joyce by the time he joined Harry Roy in 1936. He had also broadcast and recorded with several American musicians, including jazz saxophonists Coleman Hawkins and Benny Carter during their stays in England during this decade. Hawkins had first heard Black on late night radio shows with Lew Stone's band. When the two eventually met in London, the reviewer Edgar Jackson suggested they record together, and the two men collaborated on a duet version of ""Honeysuckle Rose"".
",2,== Life and career ==
"During World War II, Black joined the Royal Air Force, and became involved in managing the entertainment of servicemen based at Wolverhampton. In 1944 he was appointed conductor of the BBC Dance Orchestra, and remained in the job for almost nine years, broadcasting as many as six nights a week. Black's radio work kept him in contact with a large listening audience, through his incidental music for shows such as Much Binding in the Marsh and the first two series of The Goon Show. He also conducted the BBC Dance Orchestra for the popular comedy show Ray's a Laugh, starring Ted Ray. He later presented his own programmes on radio and television, including Black Magic and The Marvellous World of Stanley Black. In the early 1950s, he regularly topped the Melody Maker lists of the most-heard musicians on radio. He was chosen to be included on Decca's first release of long-playing records in the UK in June 1950. This enabled him to continue his conducting, arranging and performing career and resulted many albums. He was particularly popular in United States, as evidenced by his inclusion in the Billboard best-sellers lists. During 1968–69, he was principal conductor of the BBC Northern Ireland Orchestra. Becoming involved with the film industry, he composed and arranged music for about 200 films. He was appointed music director at Elstree Studios in 1958. He was also principal conductor of the studio orchestra of Associated British Picture Corporation (ABPC) and their musical director composer from 1958 to 1963.
",3,== Life and career ==
"During his life, he conducted many of Britain's major orchestras, and until the 1990s he was still directing regular broadcast sessions at the BBC studios, despite the onset of deafness in later life.
",4,== Life and career ==
"== Honours ==
",5,== Honours ==
"Black received numerous awards, including the OBE. He was made a life fellow of the International Institute of Arts and Letters, and life president of the Celebrities Guild of Great Britain. In 2003, Decca released a two-CD set, A Tribute to Stanley Black (473 940-2), including recordings from 1951 to 1979.
",6,== Honours ==
"== Personal life ==
",7,== Personal life ==
"Black was married to dance band singer Edna Kaye. The couple wed in 1947; they had a son and daughter. Black died in London, aged 89, on 27 November 2002.
",8,== Personal life ==
"== Works ==
",9,== Works ==
"Black is remembered for writing numerous scores for radio, television and cinema, including the theme-tune for The Goon Show.
",10,== Works ==
"Other films he composed scores for include Laughter in Paradise (1951), The Naked Truth (1957), Blood of the Vampire (1958), Too Many Crooks (1958), The Long and the Short and the Tall (1961), West 11 (1963), The System (1964), Crossplot (1969), and the Cliff Richard musicals The Young Ones (1961) and his orchestral backing for Richard's follow up, Summer Holiday (1962), which won him an Ivor Novello Award. His work also became familiar to millions of cinema audiences as a consequence of his theme tune and music library for Pathé News, written in 1960. He also recorded many classical works, including collections of Tchaikovsky and George Gershwin. In 1965 he won a Gramophone Award for his version of Rimsky-Korsakov's Capriccio Espagnol. In addition, he arranged and conducted many commercially successful albums on LP and later CD like Tropical Moonlight, Cuban Moonlight, Black Magic, and series of Film Spectacular and Broadway Spectacular for Decca.
",11,== Works ==
"== Selected discography ==
",12,== Selected discography ==
"The Cash Box Instrumental Hits, London LL158
",13,== Selected discography ==
"Plays for Latin Lovers, London LL248
",14,== Selected discography ==
"Jerome Kern's Symphonic Suite, London LL579
",15,== Selected discography ==
"Berlin Suite, London LL811
",16,== Selected discography ==
"Some Enchanted Evening, London LL1098
",17,== Selected discography ==
"Dancing in the Dark, London LL1099
",18,== Selected discography ==
"Carnival in the Sun, London LL1100 (1955)
",19,== Selected discography ==
"Festival in Costa Rica, London LL1101
",20,== Selected discography ==
"Music for Romance, London LL1149 (1955)
",21,== Selected discography ==
"Cuban Moonlight, London LL1166 (1956)
",22,== Selected discography ==
"Music of Richard Rodgers, London LL1209
",23,== Selected discography ==
"Plays for Latin Lovers, London LL1248
",24,== Selected discography ==
"The Night Was Made for Love, London LL1307
",25,== Selected discography ==
"Summer Evening Serenade, London LL1332
",26,== Selected discography ==
"The Music of Lecuona, London LL1438 (1958)
",27,== Selected discography ==
"Music of Cole Porter, London LL1565
",28,== Selected discography ==
"Red Velvet, London LL1592 (1956)
",29,== Selected discography ==
"Tropical Moonlight, London LL1615 (1957)
",30,== Selected discography ==
"Moonlight Cocktail, London LL1709 (Dec 1957)
",31,== Selected discography ==
"Place Pigalle, London LL1742 (1957)
",32,== Selected discography ==
"Sophisticate in Cuba, London LL 1781 (1958)
",33,== Selected discography ==
"The All Time Top Tangos, London PS 176 (1959)
",34,== Selected discography ==
"More Top Tangos, Decca SKL 4812
",35,== Selected discography ==
"Gershwin Goes Latin, London PS 206 (1960)
",36,== Selected discography ==
"Ravel - Bolero, London Phase 4 SPC 21003
",37,== Selected discography ==
"Rhapsody in Blue, London Phase 4 21009
",38,== Selected discography ==
"Spectacular Dances for Orchestra, London Phase 4 SP 21020
",39,== Selected discography ==
"Overture!, London Phase 4 21028
",40,== Selected discography ==
"Great Rhapsodies, London Phase 4 21030
",41,== Selected discography ==
"Exotic Percussion, London Phase 4 SP 44004 (1962)
",42,== Selected discography ==
"Spain, London Phase 4 SP 44016 (1963)
",43,== Selected discography ==
"Film Spectacular, London Phase 4 SP 44025
",44,== Selected discography ==
"Film Spectacular Vol.2, London Phase 4 SP 44031
",45,== Selected discography ==
"Music of a People, London Phase 4 SP 44060
",46,== Selected discography ==
"Broadway Spectacular, London Phase 4 SP 44071
",47,== Selected discography ==
"Russia, London Phase 4 SP 44075
",48,== Selected discography ==
"Film Spectacular Vol.3, London Phase 4 SP 44078
",49,== Selected discography ==
"Broadway Blockbusters, London Phase 4 44088
",50,== Selected discography ==
"Dimensions in Sound, London Phase 4 SP 44105 (1968)
",51,== Selected discography ==
"Fiddler on the Roof, London Phase 4 44121
",52,== Selected discography ==
"Film Spectacular Vol. 4, London Phase 4 44173
",53,== Selected discography ==
"Rhapsody in Blue, London Phase 4 21009
",54,== Selected discography ==
"Digital Spectacular!, London LDP 30001
",55,== Selected discography ==
"Film Spectacular Vol. 5, London Phase 4 SP 44225
",56,== Selected discography ==
