paragraph,paragraphIndex,section
"Jack Selig Yellen (Jacek Jeleń; July 6, 1892 – April 17, 1991) was an American lyricist and screenwriter. He is best remembered for writing the lyrics to the songs ""Happy Days Are Here Again"", which was used by Franklin Roosevelt as the theme song for his successful 1932 presidential campaign, and ""Ain't She Sweet"", a Tin Pan Alley standard.
",0,N/A
"== Early life and education ==
",1,== Early life and education ==
"Born to a Jewish family in Poland, Yellen emigrated with his family to the United States when he was five years old. The oldest of seven children, he was raised in Buffalo, New York and began writing songs in high school. He graduated with honors from the University of Michigan in 1913 where he was a member of the Pi Lambda Phi fraternity. After graduating he became a reporter for the Buffalo Courier, continuing to write songs on the side.
",2,== Early life and education ==
"== Career ==
",3,== Career ==
"Yellen's first collaborator on a song was George L. Cobb, with whom he wrote a number of Dixie songs including ""Alabama Jubilee"", ""Are You From Dixie?"", and ""All Aboard for Dixieland"". He is best remembered for his collaboration with composer Milton Ager. He and Ager entered the music publishing business as part owners of the Ager-Yellen-Bornstein Music Company.  Yellen also worked with many other composers such as Sammy Fain and Harold Arlen.
",4,== Career ==
"Yellen's collaboration with vaudeville star, Sophie Tucker, for whom he was retained to write special material, produced one of Tucker's most well known songs, ""My Yiddishe Momme"", a song in English with some Yiddish text. Yellen wrote the lyrics which were set to music by Lew Pollack.
",5,== Career ==
"Yellen wrote the lyrics to more than 200 popular songs of the early 20th century. Two of his most recognized songs, still popular in the 21st century, are ""Happy Days Are Here Again"" and ""Ain't She Sweet"".
",6,== Career ==
"Yellen's screenwriting credits included George White's Scandals, Pigskin Parade, Little Miss Broadway, and Submarine Patrol.
",7,== Career ==
"== Awards and legacy ==
",8,== Awards and legacy ==
"Yellen was one of the earliest members of the American Society of Composers, Authors and Publishers (ASCAP) and served on its board of directors from 1951 to 1969.  In 1972 he was inducted into the Songwriters Hall of Fame, and the Buffalo Music Hall of Fame in 1996.
",9,== Awards and legacy ==
"== Personal life ==
",10,== Personal life ==
"In 1944 he married his second wife, Lucille Hodgeman.  Lucille was born in Minnesota in 1915 and raised in Los Angeles. As a dancer and choreographer, she worked with Metro-Goldwyn-Mayer and 20th Century Fox under the stage name Lucille Day on over 20 films, including The Wizard of Oz. The Yellens lived for many years on a farm on Mortons Corners Road in the town of Concord, New York. Jack Yellen died April 17, 1991 in Concord at the age of 98. Lucille Yellen died on August 15, 2010.
",11,== Personal life ==
"== Broadway musicals ==
",12,== Broadway musicals ==
"== Film scores ==
",13,== Film scores ==
"== Selected songs ==
",14,== Selected songs ==
"""Alabama Jubilee"" – 1915
",15,== Selected songs ==
"""Are You from Dixie ('Cause I'm from Dixie Too)"" – 1915
",16,== Selected songs ==
"""Dancing 'Round the U.S. A"" - 1915
",17,== Selected songs ==
"""There's a Garden in Hawaii"" with music by George B. McConnell – 1917
",18,== Selected songs ==
"""Battle Song of Liberty"" - 1917. m: George L. Cobb
",19,== Selected songs ==
"""Johnny Get Your Gun and Be a Soldier"" - 1917. m: Jack Glogau
",20,== Selected songs ==
"""Over the Rhine"" - 1917. m: Albert Gumble
",21,== Selected songs ==
"""So Long Sammy"" - 1917. m: Albert Gumble
",22,== Selected songs ==
"""There's a Vacant Chair in My Old Southern Home"" - 1917. m: Al. Piantadosi
",23,== Selected songs ==
"""When It's Circus Day Back Home"" - 1917. m: Jack Glogau
",24,== Selected songs ==
"""There's a Lump of Sugar Down in Dixie"" - 1918. m: Albert Gumble
",25,== Selected songs ==
