paragraph,paragraphIndex,section
"Elmer R. Raguse (May 9, 1901 – March 2, 1972) was an American sound engineer mostly associated with the Hal Roach Studios. He was nominated for eight Academy Awards in the categories Best Sound Recording and Best Effects.
",0,N/A
"Editor Richard Currier said, ""In pictures, if you can't get an effect one way, you figure out another way of getting it. But with Raguse, there was only one line you could follow, and that was that."" He wanted to record a gunshot on a project Raguse was involved in, but he refused on the grounds that it would break the light valve. Currier questioned him on it, imagining the valve couldn't be prohibitively expensive. Raguse confirmed it would be twenty cents, so Currier fired the gun in defiance.
",1,N/A
"== Selected filmography ==
",2,== Selected filmography ==
"Best SoundGeneral Spanky (1936)
",3,== Selected filmography ==
"Topper (1937)
",4,== Selected filmography ==
"Merrily We Live (1938)
",5,== Selected filmography ==
"Of Mice and Men (1939)
",6,== Selected filmography ==
"Captain Caution (1940)
",7,== Selected filmography ==
"Topper Returns (1941)Best EffectsOne Million B.C. (1940)
",8,== Selected filmography ==
"Topper Returns (1941)
",9,== Selected filmography ==
"== References ==
",10,== References ==
"== External links ==
",11,== External links ==
Elmer Raguse at IMDb,12,== External links ==
