paragraph,paragraphIndex,section
"Phoebe Hemenway Legere is a multi-disciplinary artist.
",0,N/A
"She is a Juilliard-educated composer, soprano, pianist and accordionist, painter, poet, and a film maker.  A graduate of Vassar College with a four octave vocal range, Legere has recorded for Mercury Records in England, and for Epic, Island, Rizzoli, Funtone, ESP Disk and Einstein Records in the United States. Legere plays seven musical instruments and has released 15 CDs of original music.  She has appeared on National Public Radio, CBS Sunday Morning, PBS's City Arts, WNYC's Soundcheck, Charlie Rose and in films by Troma, Island Pictures, Rosa von Praunheim, Ela Troyano and Ivan Galietti, Abel Ferrara, Jonathan Demme, Ivan Reitman and many others. Legere is of Acadian and Abenaki descent through her father. She is a standard bearer of the Acadian and Abenaki renaissance in America.
",1,N/A
"== History ==
",2,== History ==
"Legere's parents were both artists.  She began piano lessons at age 3, and learned the techniques of oil painting and draftsmanship when she was age 5, and by age 9 was a professional musician. She has never taken a singing lesson.
",3,== History ==
"She had her debut at Carnegie Hall at age 16. As the opening act for David Bowie on his 1990 Sound+Vision Tour US tour, Legere played her original songs for 20,000 people a night.  A huge forklift brought a white grand piano to the stage, where she performed with her seminal punk-rock band, the Four Nurses of the Apocalypse. In 2000, with composer Morgan Powell, she co-wrote The Waterclown – a musical setting of her epic poem about water issues, ""The Waterclown"" – for the Cleveland Chamber Symphony.
",4,== History ==
"Beginning in 2001, Legere worked as Head Writer, on-air host, and interviewer for Roulette TV, a collection of video programs broadcast online and on New York City cable television,
",5,== History ==
"that captures the creative process of live performance at ""the extreme frontier edge of art and music"" and is dedicated to experimental art and music.
",6,== History ==
"Legere's musical invention the Sneakers of Samothrace were the subject of one episode of the program on 9 December 2007. She was interviewed afterward by David Behrman, an American composer and pioneer of computer music, revealing that her first job was resident composer for The Wooster Group
",7,== History ==
"and discussing in detail their influence on her art making. Legere is Founder and archivist for the New York Underground Museum (founded 2006). In 2013, she created The Shamancycle, a four-wheeled alternative vehicle designed in the form of a moving giant eagle sculpture constructed from repurposed metal and powered by alternative energy and having room for 15 people, the idea for which came to her in a dream. In 2015, Legere appeared on It's Me, Hilary: The Man Who Drew Eloise, an HBO documentary produced by Lena Dunham about Hilary Knight who is best known as the illustrator of Kay Thompson's Eloise series of children's books. Legere was touring again in 2017,
",8,== History ==
"bringing art and music to the children in low income communities on behalf of her nonprofit Foundation for New American Art, founded in 2016. Legere, who has Native American heritage, has been an outspoken advocate for female, gay, Native American, and universal civil rights. She will represent North America at Cannes 2018. She wrote and starred in the play Speed Queen: The Joe Carstairs Story, performing as multiple characters in a musical about the life of Marion Barbara 'Joe' Carstairs (1900-1993), the wealthy British power boat racer known for her speed and eccentric lifestyle. The production combined storytelling, painting, sculpture, movie stars, costumes, and music.
",9,== History ==
"Legere performed this transdisciplinary play seven times between March 7 and March 24, 2018, at Dixon Place, in the main performance space of the New York City theater organization dedicated to the development of artwork from a broad range of performers and artists.
",10,== History ==
"== Discography ==
",11,== Discography ==
"Trust Me, 1986, Epic Records
",12,== Discography ==
"Marilyn Monroe, 1989, Island Records
",13,== Discography ==
"Phoebe Legere, 1993, Ripe & Ready/Dead Dog Records
",14,== Discography ==
"Six Flights Up,1995, Funtone Records
",15,== Discography ==
"Four Nurses of the Apocalypse, 1995, Mysterious Ways
",16,== Discography ==
"1000 Kisses,1996, Funtone Records
",17,== Discography ==
"Last Tango In Bubbleland, 1997, Random Records
",18,== Discography ==
"Blue Curtain, 2000, Einstein Records
",19,== Discography ==
"Blind Pursuits, 2001 (with Jim Staley and Borah Bergman), Einstein Records
",20,== Discography ==
"Children of the Dawn, 2007 (with Ken Little Hawk), Mysterious Ways
",21,== Discography ==
"The Common Root of All Organisms, 2007 (with Morgan Powell and the Tone Road Ramblers),  Einstein Records
",22,== Discography ==
"The Prairie, 2007 (with Morgan Powell and the Tone Road Ramblers), Einstein Records
",23,== Discography ==
"The Imaginary Opera, DVD 2008, Einstein Records (Compilation with Kathy Supové, Oliver Lake)
",24,== Discography ==
"Ultra Romantic Parallel Universe, 2009 (with Leo Abrahams), Unrest Cure, Mercury Records
",25,== Discography ==
"Dark Energy, 2009 (with Eric Mandat and the Tone Road Ramblers), Einstein Records
",26,== Discography ==
