paragraph,paragraphIndex,section
"Alexander Yakupov (Russian: Александр Николаевич Якупов; date of birth: May 13, 1951 in Svetlogorsk, Chelyabinsk region) Soviet and Russian opera and symphony conductor, art expert and major cultural figure, rector of Russian State Specialized Arts` Academy since 2011. 
",0,N/A
"Merited Worker of Arts of Russian Federation (1993). Doctor of Musical Arts (1995).
",1,N/A
"== Biography ==
",2,== Biography ==
"Born on May 13, 1951 in Svetlogorsk township in Agapovo district of Chelyabinsk region of the Soviet Union. Studied in Magnitogorsk Glinka High Music School (1967–1970) and then in Ufa State Institute of Arts (music performance department) (1970–1975)/ From 1974 to 1982, worked as educator at Magnitogorsk Glinka High Music School. In 1982, became head of Magnitogorsk Glinka High Music School and held this position till 1997. From 1996 to 2000, he was Artistic Director and Principal Conductor at Magnitogorsk Opera and Ballet Theatre (part-time job). In 1997, became Rector of Magnitogorsk State Conservatory and held this position till 2000. The year 2000 saw him changed residence for the city Moscow. From 2000 to 2002, was first vice-director of Russian State Circus Company. From 2002 to 2009, was art director of Opera Theater at Moscow State P.I. Tchaikovsky Conservatory (part-time job). In the period from 2002 to 2011, was head of Central Music School at Moscow State Tchaikovsky Conservatory. From 2010 to 2012, passed professional retraining at Gnesins` Russian State Music Academy, specialized in opera and symphony conducting (class of professor USSR People's Artist Fedoseyev V.I.). Since 2011, A.N. Yakupov is rector of the Russian State Specialized Academy of Arts, arts director and conductor of inclusive Opera Theatre at the Academy. Since 1997, he is Chairman of Thesis Council of Magnitogorsk State Conservatory. Since 2015, he is Editor-in-Chief of ""Artistic Education and Science"" magazine.
",3,== Biography ==
"== Creative activities ==
",4,== Creative activities ==
"=== Conductor's works ===
",5,== Creative activities == | === Conductor's works ===
"Conductor in performances by Magnitogorsk Opera and Ballet Theatre:
",6,== Creative activities == | === Conductor's works ===
"“Carmen"" by Georges Bizet
",7,== Creative activities == | === Conductor's works ===
"""Queen of spades"" by P. Tchaikovsky
",8,== Creative activities == | === Conductor's works ===
"""Khovanshchina"" by M. Moussorgsky
",9,== Creative activities == | === Conductor's works ===
"""The Thousand and One Nights"" by F. Amirov, etc. Conductor in performances of Opera Theatre of Moscow State Conservatory:
",10,== Creative activities == | === Conductor's works ===
"“Aleko"" by S. Rachmaninoff
",11,== Creative activities == | === Conductor's works ===
"""La bohème"" by G. Puccini
",12,== Creative activities == | === Conductor's works ===
"""Eugene Onegin"" by P. Tchaikovsky
",13,== Creative activities == | === Conductor's works ===
"""Mavra"" by I. Stravinsky
",14,== Creative activities == | === Conductor's works ===
"""Queen of spades"" by P. Tchaikovsky
",15,== Creative activities == | === Conductor's works ===
"""The Snow Maiden"" by N. Rimsky-Korsakov
",16,== Creative activities == | === Conductor's works ===
