paragraph,paragraphIndex,section
"Robert Damian Ellis (born 13 February 1962, in Bristol, England) is a producer, arranger, instrumentalist and composer. He is best known for his work with PJ Harvey, with whom he has been most closely associated as producer, arranger and musician since 1990.
",0,N/A
"His own compositional work, which could be described as being something akin to contemporary “classical” music, has been released on six recordings, three under the name ""Spleen"" and three under his own name ""Music for the home "" (2000) and ""Music for the home - Volume 2"" (2004) for The Leaf Label, and ""The Nostalgia Machine"" for KPM.
",1,N/A
"He has also worked as producer/arranger and musician for such diverse artists as Marianne Faithfull, Robyn Hitchcock, ex-Ash guitarist Charlotte Hatherley, Madrugada, Laika, Swell, Placebo, ex-Tricky singer Martina Topley-Bird, Scott Walker & Ute Lemper, Cold Specks and most recently Anna Calvi, Bat for Lashes, Torres, 
",2,N/A
"deux furieuses and The Blinders.
",3,N/A
"== Discography ==
",4,== Discography ==
"=== Solo ===
",5,== Discography == | === Solo ===
"Music for the Home (2000)
",6,== Discography == | === Solo ===
"Music for the Home - Volume 2 (2004)
",7,== Discography == | === Solo ===
"The Nostalgia Machine (2020)
",8,== Discography == | === Solo ===
"=== With Spleen ===
",9,== Discography == | === With Spleen ===
"Soundtrack to Spleen (1996)
",10,== Discography == | === With Spleen ===
"Little Scratches (1998)
",11,== Discography == | === With Spleen ===
"Nun Lover! (2006)
",12,== Discography == | === With Spleen ===
== References ==,13,== References ==
