paragraph,paragraphIndex,section
"Edmund Shea (August 15, 1942 – September 17, 2004) was an American photographer based in San Francisco.
",0,N/A
"Shea's work is featured on book covers, including works by Richard Brautigan and Hunter S. Thompson, and record album covers for music by Fleetwood Mac, Keith Jarrett, Herbie Hancock and Charles Lloyd.
",1,N/A
"== Education and early work ==
",2,== Education and early work ==
"Shea entered San Francisco State University as a writing student in the early 1960s, but his major changed to photography after his first year of college.
",3,== Education and early work ==
"In addition to his own work, Shea worked as a printer of photographs for artists including Imogen Cunningham.
",4,== Education and early work ==
"== Projects and collaborations ==
",5,== Projects and collaborations ==
"1973 Memorial Tribute to Diane ArbusAn exhibit at the De Saisset Museum that included three of Shea's works following the death of his friend Arbus
",6,== Projects and collaborations ==
"1975 Bruce Conner photograms
",7,== Projects and collaborations ==
"1975 Media Burn by Ant FarmShea's uncredited photographs of the event became part of a traveling exhibit. A compilation of news clips about the event is presented by Mediaburn.org
",8,== Projects and collaborations ==
"1983 The Maltese Falcon, by Dashiell Hammett Reissued by Arion Publishers and illustrated with Shea's contemporary photographs of actual streets and buildings featured in the 1929 novel.
",9,== Projects and collaborations ==
"== Book covers ==
",10,== Book covers ==
"In Watermelon Sugar
",11,== Book covers ==
"The Pill Versus the Springhill Mine Disaster
",12,== Book covers ==
"Revenge of the Lawn
",13,== Book covers ==
"The Abortion: An Historical Romance 1966
",14,== Book covers ==
"Rommel Drives on Deep into Egypt
",15,== Book covers ==
"== Lawsuit over Lenny Bruce photograph ==
",16,== Lawsuit over Lenny Bruce photograph ==
"Shea had been friends with comedian Lenny Bruce and had photographed Bruce on more than one occasion. One photograph taken in 1966 of Lenny and Kitty Bruce was used without attribution and without copyright notice by Fantasy Records on the album, Live at the Curran Theater, recorded in 1961 but not released until 1971. Shea discussed the violation with Fantasy representative Ralph J. Gleason in 1972, but he did not seek a copyright remedy in court until 2002. At that time Shea's claim was dismissed after a successful laches argument by Fantasy lawyers . Shea died in 2004 from metastatic esophageal cancer.
",17,== Lawsuit over Lenny Bruce photograph ==
