paragraph,paragraphIndex,section
"Madhavan Raveendran (Malayalam: മാധവൻ രവീന്ദ്രൻ), (born Kulathupuzha, Kollam, 9 November 1943 – died Chennai, Tamil Nadu, 3 March 2005), fondly known as Raveendran Master, was a popular South Indian music composer and playback singer from Kerala. He composed songs for more than 150 films primarily for the Malayalam and Tamil film industries.  He also composed a few albums, including Vasantha Geethangal, Ponnonatharangini and Rithugeethangal. Raveendran successfully composed melodies based on Hindustani Ragas also.
",0,N/A
"== Early life ==
",1,== Early life ==
"Raveendran was born on 9 November 1943, in Kulathupuzha, a small village in the present-day Kollam district.  He is the seventh child (of nine children) of Late Madhavan and Late Lakshmi. His early life was filled with poverty, and he tried hard to complete his education. After his school days, he went to Swathi Thirunal Music College in Thiruvananthapuram, where he met K. J. Yesudas, and soon began a great friendship. Later, he went to Chennai (Then Madras) to fulfill his wish to be a playback singer. He then changed his name as Kulathupuzha Ravi.
",2,== Early life ==
"== Musical career ==
",3,== Musical career ==
"He began his career as a playback singer with the song ""Parvanarajanithan"" from a Malayalam film, Velliyazhcha. He then became a master and associated with many Malayalam composers. He also dubbed voices for films during this time.
",4,== Musical career ==
"The great playback singer K. J. Yesudas, a former classmate, altered the course of Raveendran's life by persuading him to compose songs and thus he became a music director.
",5,== Musical career ==
"Director J. Sasikumar, commissioned Raveendran to compose the music for Choola (1979). The song ""Tharake Mizhiyithalil Kannerumayi ..."", sung by Yesudas, became a hit. Ever since, Raveendran led Malayalam film music with several hit songs.
",6,== Musical career ==
"Melody incorporated with the aspects of Carnatic music were the hallmark of his songs. He successfully composed melodies based on  Hindustani ragas also.   In 1981 he composed songs and background score for the movie Thenum Vayambum directed by Asok kumar.  All songs including ""Thenum vayambum"", ""Ottakkambi nadham""  and ""Manasoru kovil"" became superhits. With the release of Thenum Vayambum (1981), Raveendran made his mark in the film field. In the same year he composed music and background score for the movie Chiriyo Chiri directed by Balachandramenon. The song ""Ezhu swarangalum"" from the movie Chiriyo Chiri is considered as a pathbreaking semi classical song in Malayalam. In 1982, for his close friend, director P. Venu he dubbed for actor Shankar in his film Aranjyanam and later composed music for his movie Thacholi Thankappan.
",7,== Musical career ==
"A few of Raveendran's best songs were in films like Thenum Vayambum, Chiriyo Chiri, Sukhamo Devi, Aattakalasam, Yuvajanotsavam, Amaram, His Highness Abdullah, Kamaladalam, Kizhakkunarum Pakshi, Champakulam Thachan, Dhanam, Aayirappara, Kalippattam, Ayal Kadha Ezhuthukayanu,  Nandanam, Rajashilpi, Bharatham and Aaraam Thampuran. The songs ""Pramadhavanam Veendum"" from the movie His Highness Abdullah and ""Harimuraleeravam"" from Aaraam Thampuran were among the most adored songs of that time. He shared a close relationship with the actor Mohanlal. He also composed songs and background score for 8 Tamil films like Hemavin kadhalargal, Rasigan oru rasigai, Kanmaniye pesu, Dharma devathai, Pottu vacha neram, Lakshmi vandhachu, Thaye nee thunai and Malare kurinji malare.
",8,== Musical career ==
"== Non-cinematic albums ==
",9,== Non-cinematic albums ==
"Some of his light music albums and devotional albums, which were most popular in the 1980s and 1990s through All India Radio and audio cassettes were Tharanginiyude Ulsava Gaanangal(festival songs) (1983, 1985), Vasantha Geethangal (1984), Ponnona Tharangini (1992), Amme Saranam Devi Saranam (1994), Sarana Theertham (1997) and Uthradapoonilave (2001). Raveendran did orchestration for Deepam Makaradeepam (1980) composed by BichuThirumala.
",10,== Non-cinematic albums ==
"== Personal life ==
",11,== Personal life ==
"He was married to Shobha and has three sons. His youngest son, Naveen Madhav, is a playback singer in Tamil, Telugu and Kannada film and twin sons Rajan Madhav, a film director, and Sajan Madhav, a music composer in Telugu, Malayalam and Tamil films. Yakshiyum njanum was the debut movie of Sajan Madhav as composer in Malayalam.  Earlier he composed orchestration for the songs of Kalabham  and also helped in orchestration of many songs composed by Raveendran.
",12,== Personal life ==
"Raveendran died at his home in Chennai following a cardiac arrest on 3 March 2005, aged only 61. He was suffering from throat cancer for a long time, and was under treatment when his end occurred. His last works Vadakkumnadhan and Kalabham  were released posthumously in 2006.
",13,== Personal life ==
"== Filmography ==
",14,== Filmography ==
"== As a playback singer ==
",15,== As a playback singer ==
"He started his career as a playback singer for the 1969 movie Velliyazhcha for which the songs were composed by M. S. Baburaj. His first song was titled ""Parvana rajanithan"". For a decade, he struggled to get songs and even become a dubbing artist for films. He dubbed for actor Shankar in the movie Aranjaanam directed by P. Venu. As a music director, he sang some of his songs.
",16,== As a playback singer ==
"In 1978 Raveendran sung a song (sandhya vandana geethikaluyarum sanyasikalude asramavadam) with Yesudas in the movie ""AVAKASAM"" directed by A B Raj.(Then he was called as kulathuppuzha Ravi) Music direction by M K Arjunan and Lyrics by Gopi Kottarappat.
",17,== As a playback singer ==
"== Major awards ==
",18,== Major awards ==
"National Film Awards:
",19,== Major awards ==
"1992 – Special Mention – BharathamKerala State Film Awards:
",20,== Major awards ==
"1991 – Best Music Director – Bharatham
",21,== Major awards ==
"2002 – Best Music Director – NandanamFilmfare Awards South:
",22,== Major awards ==
"1990 – Filmfare Award for Best Music Director – Malayalam – His Highness Abdullah
",23,== Major awards ==
"1991 – Filmfare Award for Best Music Director – Malayalam – Bharatham
",24,== Major awards ==
"1995 – Filmfare Award for Best Music Director – Malayalam – Mazhayethum Munpe
",25,== Major awards ==
"2006 – Filmfare Award for Best Music Director – Malayalam – VadakkumnadhanKerala Film Critics Award
",26,== Major awards ==
"Best Music Director - BharathamAsianet Film Awards:
",27,== Major awards ==
"2006 – Best Music Director -Vadakkumnadhan
",28,== Major awards ==
"== Notable songs ==
",29,== Notable songs ==
