time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
2016,CD,YEAR_REGEX_1,TIME,time_reference,4,0,2016-01-01,2016-12-31,ML
"June 7 , 1944","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,2,1944-06-07,1944-06-07,ML
1954,CD,YEAR_REGEX_1,TIME,time_reference,5,2,1954-01-01,1954-12-31,ML
1957,CD,YEAR_REGEX_1,TIME,time_reference,7,2,1957-01-01,1957-12-31,ML
1961,CD,YEAR_REGEX_1,TIME,time_reference,8,2,1961-01-01,1961-12-31,ML
1959 and 1962,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,9,2,1959-01-01,1962-12-31,ML
September 1962,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,4,1962-09-01,1962-09-30,ML
early 1963,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,4,1963-01-01,1963-12-31,ML
1973,CD,YEAR_REGEX_1,TIME,time_reference,8,4,1973-01-01,1973-12-31,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,9,4,1964-01-01,1964-12-31,ML
late 1964,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,12,4,1964-01-01,1964-12-31,ML
"October 31 , 1965","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,16,4,1965-10-31,1965-10-31,ML
1966,CD,YEAR_REGEX_1,TIME,time_reference,17,4,1966-01-01,1966-12-31,ML
early 1967,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,17,4,1967-01-01,1967-12-31,ML
1966–1968,CD,YEAR_REGEX_1,TIME,time_reference,1,5,1966-01-01,1968-12-31,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,0,6,1964-01-01,1964-12-31,ML
of 1964,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,6,1964-01-01,1964-12-31,ML
late 1965,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,4,6,1965-01-01,1965-12-31,ML
1965 and 1968,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,7,6,1965-01-01,1968-12-31,ML
1965,CD,YEAR_REGEX_1,TIME,time_reference,8,6,1965-01-01,1965-12-31,ML
1966,CD,YEAR_REGEX_1,TIME,time_reference,8,6,1966-01-01,1966-12-31,ML
1966,CD,YEAR_REGEX_1,TIME,time_reference,9,6,1966-01-01,1966-12-31,ML
December 1966,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,13,6,1966-12-01,1966-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,15,6,1968-01-01,1968-12-31,ML
1979,CD,YEAR_REGEX_1,TIME,time_reference,4,8,1979-01-01,1979-12-31,ML
July 1967,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,7,8,1967-07-01,1967-07-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,0,10,1967-01-01,1967-12-31,ML
1954,CD,YEAR_REGEX_1,TIME,time_reference,0,10,1954-01-01,1954-12-31,ML
July 1968,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,12,1968-07-01,1968-07-31,ML
February 1973,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,12,1973-02-01,1973-02-28,ML
September 1968–September 1969,NNP CD CD,MONTH_REGEX YEAR_REGEX_1 YEAR_REGEX_1,TIME TIME TIME,time_reference,0,13,1968-01-01,1969-12-31,ML
September 1969–February 1973,NNP CD CD,MONTH_REGEX YEAR_REGEX_1 YEAR_REGEX_1,TIME TIME TIME,time_reference,0,13,1969-01-01,1973-12-31,ML
1969 and 1972,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,0,13,1969-01-01,1972-12-31,ML
February 1969,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,3,13,1969-02-01,1969-02-28,ML
