time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1996,CD,YEAR_REGEX_1,TIME,time_reference,"In 1996, Constantine joined Madfly in Atlanta, Georgia, along with singer-guitarist William DuVall, drummer Bevan Davies, and bassist Jeffery Blount.",0,3,== Biography == | === Madfly and Comes with the Fall ===,31412104,1996-01-01,1996-12-31,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,"In 1998, Joan Jett signed Madfly to Blackheart/Mercury Records.",1,3,== Biography == | === Madfly and Comes with the Fall ===,31412104,1998-01-01,1998-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,"After releasing White Hot in the Black, the band left Blackheart/Mercury, and reformed as Comes with the Fall in 1999, with Adam Stanger replacing Jeffery Blount on bass.",2,3,== Biography == | === Madfly and Comes with the Fall ===,31412104,1999-01-01,1999-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,DuVall thanked Constantine along with the rest of the founding members of Comes with the Fall within the liner notes of Alice in Chains' 2009 album Black Gives Way to Blue.,1,4,== Biography == | === Madfly and Comes with the Fall ===,31412104,2009-01-01,2009-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,"In 2006, Constantine played guitar on Lady Gaga's planned album release for Island Def Jam.",0,8,== Biography == | === Lady Gaga ===,31412104,2006-01-01,2006-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,"In 2009, he served as Lady Gaga's music director and lead guitarist, assembling her first live band for her World Tour 2009 of the Fame Ball throughout Europe, Asia, Australia, New Zealand, Israel and the United States.",1,8,== Biography == | === Lady Gaga ===,31412104,2009-01-01,2009-12-31,ML
2013,CD,YEAR_REGEX_1,TIME,time_reference,"In 2013, Constantine founded Institution Records, working with bands such as Biters, Starbenders, Rosegarden Funeral Party, and Brooklynn.",0,10,== Biography == | === Institution Records and Production career ===,31412104,2013-01-01,2013-12-31,ML
the Fall,DT NNP,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,"Nico Constantine is an American music director, producer, and guitarist, known for his work with Lady Gaga, Biters, Program the Dead, Comes with the Fall, and Madfly.",0,0,,31412104,,,ML
the Fall,DT NNP,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,Madfly and Comes with the Fall =,1,2,== Biography == | === Madfly and Comes with the Fall ===,31412104,,,ML
the Fall,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,"After releasing White Hot in the Black, the band left Blackheart/Mercury, and reformed as Comes with the Fall in 1999, with Adam Stanger replacing Jeffery Blount on bass.",2,3,== Biography == | === Madfly and Comes with the Fall ===,31412104,,,ML
the Fall,DT NNP,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,"Comes with the Fall recorded their self-titled album in Atlanta, a year later, before relocating to Los Angeles, California, catching the attention of Alice in Chains guitarist Jerry Cantrell.",3,3,== Biography == | === Madfly and Comes with the Fall ===,31412104,,,ML
year,NN,TIME_UNIT_REGEX,TIME,time_reference,Their self-titled album was released the same year through DuVall's DVL Records.,4,3,== Biography == | === Madfly and Comes with the Fall ===,31412104,,,ML
the Fall,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,"Constantine amicably parted ways with Comes with the Fall during the first leg of the Degradation Trip tour, however, some of his writing would appear on their later studio releases, The Year Is One, The Reckoning and Beyond the Last Light.",0,4,== Biography == | === Madfly and Comes with the Fall ===,31412104,,,ML
the Fall,DT NNP,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,DuVall thanked Constantine along with the rest of the founding members of Comes with the Fall within the liner notes of Alice in Chains' 2009 album Black Gives Way to Blue.,1,4,== Biography == | === Madfly and Comes with the Fall ===,31412104,,,ML
the Fall,DT NNP,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,"After leaving Comes with the Fall, Constantine went on to form the band Program the Dead, along with vocalist Matt Koruba, drummer Dave Murga, and bassist Johnny McClay (later replaced by Tom Kafafian).",0,6,== Biography == | === Program the Dead ===,31412104,,,ML
six months,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,Program the Dead was signed to Universal Motown by Andrew Kronfeld six months after forming.,1,6,== Biography == | === Program the Dead ===,31412104,,,ML
