time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
11 April 1949,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Lee Sheriden (born Roger Pritchard; 11 April 1949 in Horfield, Bristol) is an English singer/songwriter and musical director, best known as a member of pop group Brotherhood of Man.",0,0,,18924863,1949-04-11,1949-04-11,ML
January 1973,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"While Sheriden released a solo single in January 1973 called ""Sweetest Tasting Candy Sugar"", Hiller began composing songs with Sheriden and Lee with the view to putting together an album.",7,2,== Early career ==,18924863,1973-01-01,1973-01-31,ML
1973,CD,YEAR_REGEX_1,TIME,time_reference,"In 1973 the group released two singles ""Happy Ever After"" and ""Our World of Love"", but neither charted.",8,2,== Early career ==,18924863,1973-01-01,1973-12-31,ML
late 1973,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,In late 1973 they were joined by singer Sandra Stevens and the now four-piece group secured a record deal with the Pye spin-off Dawn Records.,9,2,== Early career ==,18924863,1973-01-01,1973-12-31,ML
1976,CD,YEAR_REGEX_1,TIME,time_reference,This time they went with it and after some rewriting the song won the contest in 1976.,3,4,== Success in Europe ==,18924863,1976-01-01,1976-12-31,ML
1977,CD,YEAR_REGEX_1,TIME,time_reference,"Two more UK #1s followed in the form of ""Angelo"" (1977) and ""Figaro"" (1978).",10,4,== Success in Europe ==,18924863,1977-01-01,1977-12-31,ML
1978,CD,YEAR_REGEX_1,TIME,time_reference,"Two more UK #1s followed in the form of ""Angelo"" (1977) and ""Figaro"" (1978).",10,4,== Success in Europe ==,18924863,1978-01-01,1978-12-31,ML
1982,CD,YEAR_REGEX_1,TIME,time_reference,"In 1982, after the success of the group had wound down, he left the band, unwilling to sign another contract with Hiller and be tied down for another two years.",12,4,== Success in Europe ==,18924863,1982-01-01,1982-12-31,ML
1986,CD,YEAR_REGEX_1,TIME,time_reference,"In 1986, Sheriden agreed to reunite with Martin Lee, Sandra Stevens and Nicky Stevens and the group were again touring.",15,4,== Success in Europe ==,18924863,1986-01-01,1986-12-31,ML
23 March 2007,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,On 23 March 2007 Sheriden took part in a charity concert as a solo act.,17,4,== Success in Europe ==,18924863,2007-03-23,2007-03-23,ML
