time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
May 1905,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Ed Bell (born May 1905, died 1960, 1965 or 1966) was an American Piedmont blues and country blues singer, guitarist and songwriter whose identity has only recently been verified by historians.",0,0,,43831756,1905-05-01,1905-05-31,ML
1919,CD,YEAR_REGEX_1,TIME,time_reference,"An older cousin, Joe Pat Dean, took Bell to Muscle Shoals, Alabama, in 1919, where he learned to play the blues.",2,2,== Biography ==,43831756,1919-01-01,1919-12-31,ML
1927,CD,YEAR_REGEX_1,TIME,time_reference,"His debut recording, of his own songs ""Mamlish Blues"" and ""The Hambone Blues,"" was part of a four-song session for Paramount Records in Chicago in 1927.",5,2,== Biography ==,43831756,1927-01-01,1927-12-31,ML
April 1929,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"He next recorded in April 1929, cutting eight songs for QRS Records, billed on the releases as Sluefoot Joe, with Clifford Gibson playing guitar and piano.",7,2,== Biography ==,43831756,1929-04-01,1929-04-30,ML
1929 and 1930,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"The rest of his recordings were made in Atlanta, Georgia, in 1929 and 1930, and released by Columbia Records; on these records, he was billed as Barefoot Bill from Alabama.",8,2,== Biography ==,43831756,1929-01-01,1930-12-31,ML
"April 20 , 1930","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Bell's own songs of that time include ""Squabbling Blues"", recorded on April 20, 1930, in which the singer, close to death, asks that if people are unable to agree on who should have his body, then it should be thrown in the sea, so they would ""quit squabblin' over me"".",10,2,== Biography ==,43831756,1930-04-20,1930-04-20,ML
the 1970s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,His influence has been noted in the 1970s work of John Lee.,0,4,== Legacy ==,43831756,1970-01-01,1979-12-31,ML
1983,CD,YEAR_REGEX_1,TIME,time_reference,"Ed Bell's Mamlish Moan (Mamlish, 1983)",0,6,== Compilation discography ==,43831756,1983-01-01,1983-12-31,ML
1927–1930,CD,YEAR_REGEX_1,TIME,time_reference,"Complete Recorded Works in Chronological Order 1927–1930: Mamlish Blues (Document, 2008)",0,7,== Compilation discography ==,43831756,1927-01-01,1930-12-31,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,"Complete Recorded Works in Chronological Order 1927–1930: Mamlish Blues (Document, 2008)",0,7,== Compilation discography ==,43831756,2008-01-01,2008-12-31,ML
"1960 , 1965 or 1966","CD , CD CC CD",YEAR_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME MODIFIER TIME,time_range,"Bell died in Greenville in 1960, 1965 or 1966.",13,2,== Biography ==,43831756,1960-01-01,1966-12-31,LLM
the early 1920s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"In the early 1920s, Bell worked in agriculture and performed as a blues musician, often with his friend Pillie Bolling.",3,2,== Biography ==,43831756,1920-01-01,1923-12-31,LLM
"1960 , 1965 or 1966","CD , CD CC CD",YEAR_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME MODIFIER TIME,time_range,"Ed Bell (born May 1905, died 1960, 1965 or 1966) was an American Piedmont blues and country blues singer, guitarist and songwriter whose identity has only recently been verified by historians.",0,0,,43831756,,,ML
march,NN,MONTH_REGEX,TIME,time_reference,"One source suggests that he may have died during a civil rights march; other sources suggest that his death was due to natural causes, murder on account of his involvement in the civil rights movement, or black magic.",14,2,== Biography ==,43831756,,,ML
