time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
30 July 1944,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,0,1944-07-30,1944-07-30,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,2,1,2010-01-01,2010-12-31,ML
30 July 1944,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,3,1944-07-30,1944-07-30,ML
1971,CD,YEAR_REGEX_1,TIME,time_reference,4,6,1971-01-01,1971-12-31,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,1,7,1964-01-01,1964-12-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,5,7,1967-01-01,1967-12-31,ML
1969,CD,YEAR_REGEX_1,TIME,time_reference,7,7,1969-01-01,1969-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,7,7,1970-01-01,1970-12-31,ML
1972,CD,YEAR_REGEX_1,TIME,time_reference,0,8,1972-01-01,1972-12-31,ML
1 September 1972,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,6,8,1972-09-01,1972-09-01,ML
1975,CD,YEAR_REGEX_1,TIME,time_reference,7,8,1975-01-01,1975-12-31,ML
1984,CD,YEAR_REGEX_1,TIME,time_reference,1,10,1984-01-01,1984-12-31,ML
1985,CD,YEAR_REGEX_1,TIME,time_reference,2,10,1985-01-01,1985-12-31,ML
1985,CD,YEAR_REGEX_1,TIME,time_reference,3,10,1985-01-01,1985-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,3,10,1993-01-01,1993-12-31,ML
1985,CD,YEAR_REGEX_1,TIME,time_reference,4,10,1985-01-01,1985-12-31,ML
1986,CD,YEAR_REGEX_1,TIME,time_reference,5,10,1986-01-01,1986-12-31,ML
1988,CD,YEAR_REGEX_1,TIME,time_reference,6,10,1988-01-01,1988-12-31,ML
1990,CD,YEAR_REGEX_1,TIME,time_reference,0,11,1990-01-01,1990-12-31,ML
the 1990,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,11,1990-01-01,1990-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,2,11,1991-01-01,1991-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,3,11,1993-01-01,1993-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,4,11,1995-01-01,1995-12-31,ML
1997,CD,YEAR_REGEX_1,TIME,time_reference,5,11,1997-01-01,1997-12-31,ML
2000,CD,YEAR_REGEX_1,TIME,time_reference,0,12,2000-01-01,2000-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,0,13,2001-01-01,2001-12-31,ML
2002,CD,YEAR_REGEX_1,TIME,time_reference,1,13,2002-01-01,2002-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,3,13,2004-01-01,2004-12-31,ML
the 2002,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,5,13,2002-01-01,2002-12-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,5,13,2003-01-01,2003-12-31,ML
July 2003,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,6,13,2003-07-01,2003-07-31,ML
