time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
1853,CD,YEAR_REGEX_1,TIME,time_reference,1,2,1853-01-01,1853-12-31,ML
January and May 1890,NNP CC NNP CD,MONTH_REGEX LINKAGE_REGEX MONTH_REGEX YEAR_REGEX_1,TIME MODIFIER TIME TIME,time_reference,0,4,1890-01-01,1890-05-31,ML
1895,CD,YEAR_REGEX_1,TIME,time_reference,3,5,1895-01-01,1895-12-31,ML
1890 and 1895,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,4,5,1890-01-01,1895-12-31,ML
1891,CD,YEAR_REGEX_1,TIME,time_reference,7,5,1891-01-01,1891-12-31,ML
1891,CD,YEAR_REGEX_1,TIME,time_reference,8,5,1891-01-01,1891-12-31,ML
1894,CD,YEAR_REGEX_1,TIME,time_reference,0,6,1894-01-01,1894-12-31,ML
1895,CD,YEAR_REGEX_1,TIME,time_reference,1,6,1895-01-01,1895-12-31,ML
the 1890s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,6,1890-01-01,1899-12-31,ML
1897,CD,YEAR_REGEX_1,TIME,time_reference,3,6,1897-01-01,1897-12-31,ML
1905,CD,YEAR_REGEX_1,TIME,time_reference,0,8,1905-01-01,1905-12-31,ML
1914,CD,YEAR_REGEX_1,TIME,time_reference,4,8,1914-01-01,1914-12-31,ML
2013,CD,YEAR_REGEX_1,TIME,time_reference,6,8,2013-01-01,2013-12-31,ML
"April 12 , 2014","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,7,8,2014-04-12,2014-04-12,ML
late 1894,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,3,10,1894-01-01,1894-12-31,ML
early 1895,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,3,10,1895-01-01,1895-12-31,ML
"October 12 , 1899","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,5,10,1899-10-12,1899-10-12,ML
"April , 2014","NNP , CD",MONTH_REGEX COMMA_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_reference,0,12,2014-04-16,2014-04-16,ML
1896,CD,YEAR_REGEX_1,TIME,time_reference,0,12,1896-01-01,1896-12-31,ML
1898–1902,CD,YEAR_REGEX_1,TIME,time_reference,0,20,1898-01-01,1902-12-31,ML
the late 1870s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,5,2,1877-01-01,1879-12-31,LLM
"October 1846 – January 23 , 1914","NNP CD NNP NNP CD , CD",MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0,1846-10-01,1914-01-23,LLM
late twenties,JJ NNS,PREFIX_REGEX_1 DECADE_REGEX,MODIFIER TIME,time_reference,4,2,,,ML
of the day,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,3,4,,,ML
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,6,4,,,ML
days,NNS,TIME_UNIT_REGEX,TIME,time_reference,0,5,,,ML
a day,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,2,5,,,ML
today,NN,TIMELINE_REGEX,TIME,time_reference,6,5,,,ML
1909 or 1910,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,2,6,,,ML
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,4,6,,,ML
now,RB,TIMELINE_REGEX,TIME,time_reference,2,8,,,ML
several years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,3,8,,,ML
a century,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,7,8,,,ML
a few hours,DT JJ NNS,INARTICLE_REGEX PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,6,10,,,ML
