time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
25 September 1933,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,0,1933-09-25,1933-09-25,ML
1956,CD,YEAR_REGEX_1,TIME,time_reference,3,2,1956-01-01,1956-12-31,ML
1958,CD,YEAR_REGEX_1,TIME,time_reference,4,2,1958-01-01,1958-12-31,ML
1959,CD,YEAR_REGEX_1,TIME,time_reference,1,4,1959-01-01,1959-12-31,ML
early 1959,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,4,1959-01-01,1959-12-31,ML
1961,CD,YEAR_REGEX_1,TIME,time_reference,3,4,1961-01-01,1961-12-31,ML
1969,CD,YEAR_REGEX_1,TIME,time_reference,4,4,1969-01-01,1969-12-31,ML
1970 to 1975,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,7,4,1970-01-01,1975-12-31,ML
1980,CD,YEAR_REGEX_1,TIME,time_reference,9,4,1980-01-01,1980-12-31,ML
1983,CD,YEAR_REGEX_1,TIME,time_reference,10,4,1983-01-01,1983-12-31,ML
1989,CD,YEAR_REGEX_1,TIME,time_reference,0,5,1989-01-01,1989-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,0,6,2005-01-01,2005-12-31,ML
1978,CD,YEAR_REGEX_1,TIME,time_reference,2,6,1978-01-01,1978-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,3,6,2006-01-01,2006-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,4,6,1968-01-01,1968-12-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,0,7,1967-01-01,1967-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,3,7,2006-01-01,2006-12-31,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,5,7,2008-01-01,2008-12-31,ML
11 July 2010,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,8,2010-07-11,2010-07-11,ML
1975,CD,YEAR_REGEX_1,TIME,time_reference,0,11,1975-01-01,1975-12-31,ML
1966,CD,YEAR_REGEX_1,TIME,time_reference,1,11,1966-01-01,1966-12-31,ML
1975,CD,YEAR_REGEX_1,TIME,time_reference,3,11,1975-01-01,1975-12-31,ML
1979,CD,YEAR_REGEX_1,TIME,time_reference,4,11,1979-01-01,1979-12-31,ML
1989,CD,YEAR_REGEX_1,TIME,time_reference,5,11,1989-01-01,1989-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,5,11,1991-01-01,1991-12-31,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,5,11,1994-01-01,1994-12-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,6,11,2010-01-01,2010-12-31,ML
1986,CD,YEAR_REGEX_1,TIME,time_reference,9,11,1986-01-01,1986-12-31,ML
1987,CD,YEAR_REGEX_1,TIME,time_reference,10,11,1987-01-01,1987-12-31,ML
early 2008,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,11,11,2008-01-01,2008-12-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,12,11,2012-01-01,2012-12-31,ML
2015,CD,YEAR_REGEX_1,TIME,time_reference,15,11,2015-01-01,2015-12-31,ML
2018,CD,YEAR_REGEX_1,TIME,time_reference,16,11,2018-01-01,2018-12-31,ML
2019,CD,YEAR_REGEX_1,TIME,time_reference,17,11,2019-01-01,2019-12-31,ML
October 1994,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,13,1994-10-01,1994-10-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,0,13,2006-01-01,2006-12-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,1,13,2003-01-01,2003-12-31,ML
1992,CD,YEAR_REGEX_1,TIME,time_reference,2,13,1992-01-01,1992-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,3,13,2006-01-01,2006-12-31,ML
1989,CD,YEAR_REGEX_1,TIME,time_reference,3,13,1989-01-01,1989-12-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,4,13,2003-01-01,2003-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,4,13,2005-01-01,2005-12-31,ML
July 2019,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,5,13,2019-07-01,2019-07-31,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,6,13,1964-01-01,1964-12-31,ML
1975–1980,CD,YEAR_REGEX_1,TIME,time_reference,7,13,1975-01-01,1980-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,0,15,2007-01-01,2007-12-31,ML
The 1987,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,18,1987-01-01,1987-12-31,ML
a 2009,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,6,7,2009-01-01,2009-12-31,LLM
55 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,14,11,1966-01-01,2021-01-01,LLM
B.C,NNP,ERA_REGEX,TIME,time_reference,0,2,,,ML
early twenties,JJ NNS,PREFIX_REGEX_1 DECADE_REGEX,MODIFIER TIME,time_reference,1,2,,,ML
three years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,3,4,,,ML
their years,PRP$ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,,6,4,,,ML
momentum,NN,TIMELINE_REGEX,TIME,time_reference,1,6,,,ML
a year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,3,7,,,ML
several years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,11,11,,,ML
A few years,DT JJ NNS,INARTICLE_REGEX PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,13,11,,,ML
Summer,NNP,SEASON_REGEX,TIME,time_reference,0,18,,,ML
