time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"March 24 , 1962","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Angèle Dubeau,  (born March 24, 1962) is a Canadian classical violinist.",0,0,,3785360,1962-03-24,1962-03-24,ML
1981,CD,YEAR_REGEX_1,TIME,time_reference,She studied at the Juilliard School of Music in New York with Dorothy DeLay and later went to Romania to work with Ştefan Gheorghiu from 1981 until 1984.,3,2,== Early life and education ==,3785360,1981-01-01,1981-12-31,ML
1984,CD,YEAR_REGEX_1,TIME,time_reference,She studied at the Juilliard School of Music in New York with Dorothy DeLay and later went to Romania to work with Ştefan Gheorghiu from 1981 until 1984.,3,2,== Early life and education ==,3785360,1984-01-01,1984-12-31,ML
1977 to 1981,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"Angèle Dubeau participated in tours organized by the non-profit Jeunesses musicales du Canada from 1977 to 1981, and then began an international career.",0,4,== Career ==,3785360,1977-01-01,1981-12-31,ML
1985,CD,YEAR_REGEX_1,TIME,time_reference,"In 1985, she recorded her first record on the Radio-Canada International label.",1,4,== Career ==,3785360,1985-01-01,1985-12-31,ML
1988,CD,YEAR_REGEX_1,TIME,time_reference,"She is the first artist to be published on the Analekta label, in 1988.",2,4,== Career ==,3785360,1988-01-01,1988-12-31,ML
1994 to 1997,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"From 1994 to 1997, she hosted a series of concert broadcasts and weekly music programs for Radio-Canada, featuring young Quebec musicians.",4,4,== Career ==,3785360,1994-01-01,1997-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,"In 1995, she organized, directed, and hosted ""Music in the Mountains,"" an event which attracts 75,000 people every Labour Day weekend.",6,4,== Career ==,3785360,1995-01-01,1995-12-31,ML
1996,CD,YEAR_REGEX_1,TIME,time_reference,"In 1996, she was made a member of the Order of Canada.",0,5,== Career ==,3785360,1996-01-01,1996-12-31,ML
1997,CD,YEAR_REGEX_1,TIME,time_reference,"In 1997, Dubeau created the all-female, all-Canadian string ensemble ""La Pietà.""",0,6,== Career ==,3785360,1997-01-01,1997-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,"In 2004, she was made a Knight of the National Order of Quebec.",2,6,== Career ==,3785360,2004-01-01,2004-12-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,She was elevated to Officer of the Order of Canada (OC) in 2012.,3,6,== Career ==,3785360,2012-01-01,2012-12-31,ML
2019,CD,YEAR_REGEX_1,TIME,time_reference,"In 2019, she continues to perform with La Pietà; she headlined the Tremblant Music Festival in September.",0,7,== Career ==,3785360,2019-01-01,2019-12-31,ML
1733,CD,YEAR_REGEX_1,TIME,time_reference,"Dubeau plays the ""Des Rosiers"" Stradivarius violin from 1733.",0,8,== Career ==,3785360,1733-01-01,1733-12-31,ML
1976,CD,YEAR_REGEX_1,TIME,time_reference,She received this violin in 1976 when the violinist and previous owner Arthur Leblanc met Dubeau and heard her play.,1,8,== Career ==,3785360,1976-01-01,1976-12-31,ML
February 2013,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In February 2013, she had to stop performing in order to get treatment for breast cancer.",1,11,== Personal life ==,3785360,2013-02-01,2013-02-28,ML
1 September 2013,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,She returned to the stage on 1 September 2013 and announced that she was in remission.,2,11,== Personal life ==,3785360,2013-09-01,2013-09-01,ML
1985,CD,YEAR_REGEX_1,TIME,time_reference,"Fauré, Contant, Champagne (1985)",0,13,== Discography ==,3785360,1985-01-01,1985-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,"Sibelius, Glazunov - Concertos for Violin (1991)",0,14,== Discography ==,3785360,1991-01-01,1991-12-31,ML
1992,CD,YEAR_REGEX_1,TIME,time_reference,Adoration - Les Petits chanteurs du Mont-Royal]] (1992),0,15,== Discography ==,3785360,1992-01-01,1992-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,Œuvres d'Alexander Brott : McGill Chamber Orchestra (1993),0,16,== Discography ==,3785360,1993-01-01,1993-12-31,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,Telemann - Twelve Fantasias for Violin Without Bass (1994),0,17,== Discography ==,3785360,1994-01-01,1994-12-31,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,La ronde des berceuses — On Wings of Songs (1994),0,18,== Discography ==,3785360,1994-01-01,1994-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,"Fauré, Leclair, Debussy - French Sonatas for Violin and Piano with Andrew Tunis (1995)",0,19,== Discography ==,3785360,1995-01-01,1995-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,"Prokofiev, Tchaïkovsky, Kabalevsky - Concertos for violin; Kiev Symphony Orchestra (1995)",0,20,== Discography ==,3785360,1995-01-01,1995-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,Schubert - 3 Sonatas for Violin and Piano (1995),0,21,== Discography ==,3785360,1995-01-01,1995-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,"Martinů - Sonatas, Promenades, Madrigal Stanzas (1995)",0,22,== Discography ==,3785360,1995-01-01,1995-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,"Paganini, De Falla, Piazzolla - Works for Violin and Guitar (1995)",0,23,== Discography ==,3785360,1995-01-01,1995-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,Telemann - Sonatas for Two violins (1995),0,24,== Discography ==,3785360,1995-01-01,1995-12-31,ML
1996,CD,YEAR_REGEX_1,TIME,time_reference,Mozart - Opera for Two - Late 18th-Century Transcriptions (1996),0,25,== Discography ==,3785360,1996-01-01,1996-12-31,ML
1997,CD,YEAR_REGEX_1,TIME,time_reference,Mendelssohn - Two violin concertos (1997),0,26,== Discography ==,3785360,1997-01-01,1997-12-31,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,Lullabies and Forbidden Games (1998),0,27,== Discography ==,3785360,1998-01-01,1998-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,Opus Québec - with Louise-Andrée Baril (piano) (1999),0,28,== Discography ==,3785360,1999-01-01,1999-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,Angèle Dubeau Solo (2007),0,29,== Discography ==,3785360,2007-01-01,2007-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,"Variations sur le thème de ""Happy Birthday"" (2007)",0,30,== Discography ==,3785360,2007-01-01,2007-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,Virtuose (2009),0,31,== Discography ==,3785360,2009-01-01,2009-12-31,ML
2014,CD,YEAR_REGEX_1,TIME,time_reference,Blanc (2014),0,32,== Discography ==,3785360,2014-01-01,2014-12-31,ML
