time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
"September 21 , 1947","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,0,1947-09-21,1947-09-21,ML
the 1983,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,0,1983-01-01,1983-12-31,ML
1979,CD,YEAR_REGEX_1,TIME,time_reference,0,5,1979-01-01,1979-12-31,ML
1978,CD,YEAR_REGEX_1,TIME,time_reference,1,6,1978-01-01,1978-12-31,ML
the 1983,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,4,6,1983-01-01,1983-12-31,ML
the 1986,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,4,6,1986-01-01,1986-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,8,6,1991-01-01,1991-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,9,6,1993-01-01,1993-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,10,6,1999-01-01,1999-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,12,6,2005-01-01,2005-12-31,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,13,6,2008-01-01,2008-12-31,ML
"August 1 , 2013","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,15,6,2013-08-01,2013-08-01,ML
"February 20 , 2014","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,15,6,2014-02-20,2014-02-20,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,1,8,1991-01-01,1991-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,1,8,1999-01-01,1999-12-31,ML
2000,CD,YEAR_REGEX_1,TIME,time_reference,1,8,2000-01-01,2000-12-31,ML
the 2011,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,10,2011-01-01,2011-12-31,ML
1977,CD,YEAR_REGEX_1,TIME,time_reference,0,13,1977-01-01,1977-12-31,ML
1979,CD,YEAR_REGEX_1,TIME,time_reference,0,14,1979-01-01,1979-12-31,ML
1983,CD,YEAR_REGEX_1,TIME,time_reference,0,15,1983-01-01,1983-12-31,ML
1984,CD,YEAR_REGEX_1,TIME,time_reference,0,16,1984-01-01,1984-12-31,ML
1987,CD,YEAR_REGEX_1,TIME,time_reference,0,17,1987-01-01,1987-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,0,25,1991-01-01,1991-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,0,26,1993-01-01,1993-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,0,27,1999-01-01,1999-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,0,28,2005-01-01,2005-12-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,0,29,2010-01-01,2010-12-31,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,0,30,2011-01-01,2011-12-31,ML
2014,CD,YEAR_REGEX_1,TIME,time_reference,0,31,2014-01-01,2014-12-31,ML
October 2006,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,38,2006-10-01,2006-10-31,ML
the end of the 2019–2020,DT NN IN DT CD,PREFIX_REGEX_1 PREFIX_REGEX_2 PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER MODIFIER MODIFIER TIME,time_reference,2,10,2019-09-01,2020-08-31,LLM
a 1986,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,6,6,1986-01-01,1986-12-31,LLM
Early years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,2,,,ML
two months,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,11,6,,,ML
1947-2011,CD,YEAR_REGEX_1,TIME,time_reference,0,36,,,ML
