time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"December 12 , 1937","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Concetta Rosa Maria Franconero (born December 12, 1937), known professionally as Connie Francis, is an American pop singer, former actress, and top-charting female vocalist of the late 1950s and early 1960s.",0,0,,167051,1937-12-12,1937-12-12,ML
1937–1955,CD,YEAR_REGEX_1,TIME,time_reference,1937–1955:,1,2,== Biography == | === 1937–1955: Early life and first appearances ===,167051,1937-01-01,1955-12-31,ML
1984,CD,YEAR_REGEX_1,TIME,time_reference,"published in 1984, Francis recalls that she was encouraged by her father to appear regularly at talent contests, pageants, and other neighborhood festivities from the age of four as a singer and accordion player.",3,3,== Biography == | === 1937–1955: Early life and first appearances ===,167051,1984-01-01,1984-12-31,ML
1951 and 1952,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,Francis attended Newark Arts High School in 1951 and 1952.,0,4,== Biography == | === 1937–1955: Early life and first appearances ===,167051,1951-01-01,1952-12-31,ML
of 1955,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"She and her family moved to Belleville, New Jersey, where Francis graduated as salutatorian from Belleville High School Class of 1955.",1,4,== Biography == | === 1937–1955: Early life and first appearances ===,167051,1955-01-01,1955-12-31,ML
1953 and 1955,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"Under the latter name, she also appeared on NBC's variety show Startime Kids between 1953 and 1955.",3,4,== Biography == | === 1937–1955: Early life and first appearances ===,167051,1953-01-01,1955-12-31,ML
1955–1957,CD,YEAR_REGEX_1,TIME,time_reference,1955–1957:,1,5,== Biography == | === 1955–1957: Recording contract and commercial failures ===,167051,1955-01-01,1957-12-31,ML
1955,CD,YEAR_REGEX_1,TIME,time_reference,"In 1955, Startime Kids went off the air.",0,6,== Biography == | === 1955–1957: Recording contract and commercial failures ===,167051,1955-01-01,1955-12-31,ML
the 1956,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Despite these failures, Francis was hired to record the vocals for Tuesday Weld's ""singing"" scenes in the 1956 movie Rock, Rock, Rock, and for Freda Holloway in the 1957 Warner Brothers rock and roll movie Jamboree.",5,6,== Biography == | === 1955–1957: Recording contract and commercial failures ===,167051,1956-01-01,1956-12-31,ML
the 1957,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Despite these failures, Francis was hired to record the vocals for Tuesday Weld's ""singing"" scenes in the 1956 movie Rock, Rock, Rock, and for Freda Holloway in the 1957 Warner Brothers rock and roll movie Jamboree.",5,6,== Biography == | === 1955–1957: Recording contract and commercial failures ===,167051,1957-01-01,1957-12-31,ML
