time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
"September 26 , 1940","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,0,1940-09-26,1940-09-26,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,3,2,1968-01-01,1968-12-31,ML
the 1971,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,4,2,1971-01-01,1971-12-31,ML
the 2005,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,4,2,2005-01-01,2005-12-31,ML
2015,CD,YEAR_REGEX_1,TIME,time_reference,6,2,2015-01-01,2015-12-31,ML
2019,CD,YEAR_REGEX_1,TIME,time_reference,8,2,2019-01-01,2019-12-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,0,7,2003-01-01,2003-12-31,ML
1977,CD,YEAR_REGEX_1,TIME,time_reference,0,8,1977-01-01,1977-12-31,ML
1974,CD,YEAR_REGEX_1,TIME,time_reference,0,9,1974-01-01,1974-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,0,10,1968-01-01,1968-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,0,11,1995-01-01,1995-12-31,ML
1965,CD,YEAR_REGEX_1,TIME,time_reference,0,12,1965-01-01,1965-12-31,ML
1966,CD,YEAR_REGEX_1,TIME,time_reference,0,13,1966-01-01,1966-12-31,ML
1989,CD,YEAR_REGEX_1,TIME,time_reference,0,14,1989-01-01,1989-12-31,ML
1975,CD,YEAR_REGEX_1,TIME,time_reference,0,15,1975-01-01,1975-12-31,ML
1974,CD,YEAR_REGEX_1,TIME,time_reference,0,16,1974-01-01,1974-12-31,ML
1976,CD,YEAR_REGEX_1,TIME,time_reference,0,17,1976-01-01,1976-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,0,18,2001-01-01,2001-12-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,0,19,2003-01-01,2003-12-31,ML
October 1970,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,28,1970-10-01,1970-10-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,0,29,1970-01-01,1970-12-31,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,0,31,2011-01-01,2011-12-31,ML
2015,CD,YEAR_REGEX_1,TIME,time_reference,1,32,2015-01-01,2015-12-31,ML
1996,CD,YEAR_REGEX_1,TIME,time_reference,0,33,1996-01-01,1996-12-31,ML
1992,CD,YEAR_REGEX_1,TIME,time_reference,0,34,1992-01-01,1992-12-31,ML
1989,CD,YEAR_REGEX_1,TIME,time_reference,0,35,1989-01-01,1989-12-31,ML
2015,CD,YEAR_REGEX_1,TIME,time_reference,0,36,2015-01-01,2015-12-31,ML
2017,CD,YEAR_REGEX_1,TIME,time_reference,0,37,2017-01-01,2017-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,0,41,2001-01-01,2001-12-31,ML
1973,CD,YEAR_REGEX_1,TIME,time_reference,0,42,1973-01-01,1973-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,0,43,2004-01-01,2004-12-31,ML
1976,CD,YEAR_REGEX_1,TIME,time_reference,0,44,1976-01-01,1976-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,0,46,1968-01-01,1968-12-31,ML
2016,CD,YEAR_REGEX_1,TIME,time_reference,0,47,2016-01-01,2016-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,0,48,1970-01-01,1970-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,0,49,1970-01-01,1970-12-31,ML
1979,CD,YEAR_REGEX_1,TIME,time_reference,1,50,1979-01-01,1979-12-31,ML
1981,CD,YEAR_REGEX_1,TIME,time_reference,0,51,1981-01-01,1981-12-31,ML
1987,CD,YEAR_REGEX_1,TIME,time_reference,0,52,1987-01-01,1987-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,0,53,1968-01-01,1968-12-31,ML
1975,CD,YEAR_REGEX_1,TIME,time_reference,0,53,1975-01-01,1975-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,0,54,1993-01-01,1993-12-31,ML
1987,CD,YEAR_REGEX_1,TIME,time_reference,0,55,1987-01-01,1987-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,0,56,1999-01-01,1999-12-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,0,57,2003-01-01,2003-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,0,58,1968-01-01,1968-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,0,59,1970-01-01,1970-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,0,60,1970-01-01,1970-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,0,61,1970-01-01,1970-12-31,ML
1974,CD,YEAR_REGEX_1,TIME,time_reference,0,62,1974-01-01,1974-12-31,ML
1976,CD,YEAR_REGEX_1,TIME,time_reference,0,63,1976-01-01,1976-12-31,ML
1982,CD,YEAR_REGEX_1,TIME,time_reference,0,64,1982-01-01,1982-12-31,ML
1984,CD,YEAR_REGEX_1,TIME,time_reference,0,65,1984-01-01,1984-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,0,66,1999-01-01,1999-12-31,ML
