time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"September 20 , 1980","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Jasiel Amon Robinson (born September 20, 1980), better known by his stage name Yung Joc, is an American rapper.",0,0,,4123604,1980-09-20,1980-09-20,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,"He is best known for his 2006 hit single ""It's Goin' Down"".",1,0,,4123604,2006-01-01,2006-12-31,ML
2005–2006,CD,YEAR_REGEX_1,TIME,time_reference,New Joc City (2005–2006),1,4,== Music career == | === New Joc City (2005–2006) ===,4123604,2005-01-01,2006-12-31,ML
of 2005,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Robinson met Atlanta producer Nitti Beatz and the two recorded the hit ""It's Goin Down"" in the spring of 2005.",0,5,== Music career == | === New Joc City (2005–2006) ===,4123604,2005-01-01,2005-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,"Robinson was on 2006 ""Forbes' Richest Rappers List"", ranking at No. 20, having grossed approximately $10 million that year.",1,6,== Music career == | === New Joc City (2005–2006) ===,4123604,2006-01-01,2006-12-31,ML
2007–2009,CD,YEAR_REGEX_1,TIME,time_reference,Hustlenomics (2007–2009),1,7,== Music career == | === Hustlenomics (2007–2009) ===,4123604,2007-01-01,2009-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,"Robinson 's next album, Hustlenomics, was released in 2007, with the singles ""Coffee Shop"" and ""Bottle Poppin'"".",0,8,== Music career == | === Hustlenomics (2007–2009) ===,4123604,2007-01-01,2007-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,"In 2007, Robinson was featured on his new artist Hotstylz single ""Lookin Boy"".",3,8,== Music career == | === Hustlenomics (2007–2009) ===,4123604,2007-01-01,2007-12-31,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,"In 2008, Robinson was featured in the hit singles on ""Get Like Me, ""So Fly"" & ""Beep"".",4,8,== Music career == | === Hustlenomics (2007–2009) ===,4123604,2008-01-01,2008-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,"In 2009, he was featured on Day26 single ""Imma Put It on Her"".",5,8,== Music career == | === Hustlenomics (2007–2009) ===,4123604,2009-01-01,2009-12-31,ML
"August 11 , 2009","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Robinson released a mixtape entitled Grind Flu for free on his label website Swagg Team Entertainment on August 11, 2009.",6,8,== Music career == | === Hustlenomics (2007–2009) ===,4123604,2009-08-11,2009-08-11,ML
2010–2014,CD,YEAR_REGEX_1,TIME,time_reference,Mr. Robinson's Neighborhood (2010–2014),1,9,== Music career == | === Mr. Robinson's Neighborhood (2010–2014) ===,4123604,2010-01-01,2014-12-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,"Robinson released his first single from the album Mr. Robinson's Neighborhood entitled ""Yeah Boy"" in 2010.",0,10,== Music career == | === Mr. Robinson's Neighborhood (2010–2014) ===,4123604,2010-01-01,2010-12-31,ML
"October 7 , 2012","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On October 7, 2012, RCA Music Group announced it was disbanding J Records along with Arista Records and Jive Records.",0,11,== Music career == | === Mr. Robinson's Neighborhood (2010–2014) ===,4123604,2012-10-07,2012-10-07,ML
"March 18 , 2014","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On March 18, 2014, Robinson released his first official single entitled ""I Got Bitches"" from his upcoming third album.",2,11,== Music career == | === Mr. Robinson's Neighborhood (2010–2014) ===,4123604,2014-03-18,2014-03-18,ML
"September 11 , 2014","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On September 11, 2014, Robinson released his second single from his upcoming album entitled ""Features"" featuring former collaborator & singer T-Pain.",3,11,== Music career == | === Mr. Robinson's Neighborhood (2010–2014) ===,4123604,2014-09-11,2014-09-11,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,"In 2010, Robinson formed a new record label through Jive Records, called Swagg Team Entertainment, after a widely publicized lawsuit with Block Entertainment and Bad Boy South.",0,14,== Other ventures == | === Swagg Team Entertainment ===,4123604,2010-01-01,2010-12-31,ML
2015,CD,YEAR_REGEX_1,TIME,time_reference,Robinson spoke about the lawsuit and his relationship with Diddy in an interview in 2015.,1,14,== Other ventures == | === Swagg Team Entertainment ===,4123604,2015-01-01,2015-12-31,ML
2014,CD,YEAR_REGEX_1,TIME,time_reference,"Since 2014, Robinson joined the VH1 reality series Love & Hip Hop: Atlanta as a supporting cast member.",0,21,== Other ventures == | === Reality Television ===,4123604,2014-01-01,2014-12-31,ML
