time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"November 12 , 1942","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Jim Schwall (born November 12, 1942) is an American musician, singer-songwriter, and photographer.",0,0,,25819866,1942-11-12,1942-11-12,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,"Schwall and Siegel formed a blues duo in 1964, playing at Chicago bars and clubs.",4,2,== Musical career ==,25819866,1964-01-01,1964-12-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,"The Siegel-Schwall Band became quite popular, and by 1967 were touring nationally, performing at large venues like the Fillmore West and sharing the bill with well-known rock bands.",0,3,== Musical career ==,25819866,1967-01-01,1967-12-31,ML
1966 and 1974,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"Between 1966 and 1974, they released at least ten albums.",1,3,== Musical career ==,25819866,1966-01-01,1974-12-31,ML
1974,CD,YEAR_REGEX_1,TIME,time_reference,"After 1974, they disbanded, but the band re-formed in 1987.",3,3,== Musical career ==,25819866,1974-01-01,1974-12-31,ML
1987,CD,YEAR_REGEX_1,TIME,time_reference,"After 1974, they disbanded, but the band re-formed in 1987.",3,3,== Musical career ==,25819866,1987-01-01,1987-12-31,ML
the 2000,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"This band formed in the mid-1970s, and versions continued playing live on an intermittent basis into the 2000's.",6,3,== Musical career ==,25819866,2000-01-01,2000-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,"He holds a PhD in musical composition from the University of Wisconsin-Madison, 1993, and has taught music at the college level.",2,4,== Musical career ==,25819866,1993-01-01,1993-12-31,ML
2002,CD,YEAR_REGEX_1,TIME,time_reference,"In 2002 he ran for mayor of Madison, Wisconsin.",1,8,== Political activism ==,25819866,2002-01-01,2002-12-31,ML
1973,CD,YEAR_REGEX_1,TIME,time_reference,"A Wedding Present from Jim and Cherie Schwall – Jim and Cherie Schwall (private pressing, 1973)",0,14,== Discography == | === Albums ===,25819866,1973-01-01,1973-12-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,"Short Stories – Jim Schwall (Waterbug Records, 2010)",0,19,== Discography == | === Albums ===,25819866,2010-01-01,2010-12-31,ML
2014,CD,YEAR_REGEX_1,TIME,time_reference,"Bar Time Lovers – Jim Schwall (CONUNDRUM InterArts, 2014)",0,20,== Discography == | === Albums ===,25819866,2014-01-01,2014-12-31,ML
1976,CD,YEAR_REGEX_1,TIME,time_reference,"""Mr. Monster"" / ""Don't Drive When You've Been Drinking"" – The Jim Schwall Band (Dynamic Voice, 1976)",0,22,== Discography == | === Singles ===,25819866,1976-01-01,1976-12-31,ML
currently,RB,TIMELINE_REGEX,TIME,time_reference,"Jim Schwall was born in Chicago, Illinois, and currently resides in Tucson, Arizona.",0,2,== Musical career ==,25819866,,,ML
the following decade,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,They played occasional live dates and released two albums of new material over the following decade.,4,3,== Musical career ==,25819866,,,ML
recent years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,In recent years he has worked at creating art prints that combine human figures and natural landscapes.,1,6,== Photography ==,25819866,,,ML
Present,NN,TIMELINE_REGEX,TIME,time_reference,"A Wedding Present from Jim and Cherie Schwall – Jim and Cherie Schwall (private pressing, 1973)",0,14,== Discography == | === Albums ===,25819866,,,ML
Spring,NN,SEASON_REGEX,TIME,time_reference,Spring Vacation – The Jim Schwall Band,0,15,== Discography == | === Albums ===,25819866,,,ML
