time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"September 25 , 1970","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Michael Melchiondo Jr. (born September 25, 1970), better known by his stage name Dean Ween, is an American guitarist, singer, and songwriter.",0,0,,294058,1970-09-25,1970-09-25,ML
currently,RB,TIMELINE_REGEX,TIME,time_reference,"Melchiondo is currently active in the groups Ween, Moistboyz and The Dean Ween Group.",2,0,,294058,,,ML
1984,CD,YEAR_REGEX_1,TIME,time_reference,"In 1984, Melchiondo met Aaron Freeman in a junior high school typing class, in their hometown of New Hope, Pennsylvania.",0,2,== Biography ==,294058,1984-01-01,1984-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,"In 1991, Melchiondo formed the punk rock duo Moistboyz with Guy Heller.",2,2,== Biography ==,294058,1991-01-01,1991-12-31,ML
the 2002,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"On the 2002 Queens of the Stone Age album Songs for the Deaf, Melchiondo played guitar on ""Mosquito Song"", ""Gonna Leave You"", and ""Six Shooter"".",5,2,== Biography ==,294058,2002-01-01,2002-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,In 2009 Melchiondo received his captain's license and regularly leads fishing trips off the Jersey shore as Mickey's Guide Service.,0,3,== Biography ==,294058,2009-01-01,2009-12-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,"In 2012, in the wake of Ween's breakup, Melchiondo formed The Dean Ween Group.",1,3,== Biography ==,294058,2012-01-01,2012-12-31,ML
August 2016,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In August 2016 the Dean Ween Group's debut album, The Deaner Album, was announced with the release of the first track entitled ""Mercedes Benz"".",2,3,== Biography ==,294058,2016-08-01,2016-08-31,ML
"October 7 , 2016","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On October 7, 2016 Melchiondo's first-ever solo music video was released for the song ""Exercise Man"", the music video was directed by Monica Hampton.",3,3,== Biography ==,294058,2016-10-07,2016-10-07,ML
"October 21 , 2016","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"""The Deaner Album"" was subsequently released on October 21, 2016 through ATO Records.",4,3,== Biography ==,294058,2016-10-21,2016-10-21,ML
"March 16 , 2018","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Melchiondo's second solo album under The Dean Ween Group moniker, rock2, was released on March 16, 2018.",5,3,== Biography ==,294058,2018-03-16,2018-03-16,ML
