time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
1878,CD,YEAR_REGEX_1,TIME,time_reference,1,2,1878-01-01,1878-12-31,ML
of 1944,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,3,1944-01-01,1944-12-31,ML
1989 to 2002,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,2,3,1989-01-01,2002-12-31,ML
2019,CD,YEAR_REGEX_1,TIME,time_reference,3,3,2019-01-01,2019-12-31,ML
13 September 1819,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,7,1819-09-13,1819-09-13,ML
1825,CD,YEAR_REGEX_1,TIME,time_reference,3,7,1825-01-01,1825-12-31,ML
28 October 1828,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,10,1828-10-28,1828-10-28,ML
1837,CD,YEAR_REGEX_1,TIME,time_reference,1,15,1837-01-01,1837-12-31,ML
12 September 1840,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,5,15,1840-09-12,1840-09-12,ML
February 1854,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,7,15,1854-02-01,1854-02-28,ML
March 1854,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,8,15,1854-03-01,1854-03-31,ML
29 July 1856,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,19,15,1856-07-29,1856-07-29,ML
November 1844,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,17,1844-11-01,1844-11-30,ML
11 November 1845,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,1,17,1845-11-11,1845-11-11,ML
May 1853,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,3,17,1853-05-01,1853-05-31,ML
early 1853,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,19,1853-01-01,1853-12-31,ML
1861,CD,YEAR_REGEX_1,TIME,time_reference,10,19,1861-01-01,1861-12-31,ML
April 1856,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,21,1856-04-01,1856-04-30,ML
May 1856,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,5,21,1856-05-01,1856-05-31,ML
1857,CD,YEAR_REGEX_1,TIME,time_reference,0,22,1857-01-01,1857-12-31,ML
1858,CD,YEAR_REGEX_1,TIME,time_reference,1,22,1858-01-01,1858-12-31,ML
1866,CD,YEAR_REGEX_1,TIME,time_reference,2,22,1866-01-01,1866-12-31,ML
January 1867,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,6,22,1867-01-01,1867-01-31,ML
1865 and 1888,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,3,25,1865-01-01,1888-12-31,ML
January 1874,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,4,25,1874-01-01,1874-01-31,ML
March 1875,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,6,25,1875-03-01,1875-03-31,ML
October 1875,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,8,25,1875-10-01,1875-10-31,ML
1877,CD,YEAR_REGEX_1,TIME,time_reference,1,26,1877-01-01,1877-12-31,ML
1883,CD,YEAR_REGEX_1,TIME,time_reference,2,26,1883-01-01,1883-12-31,ML
1885,CD,YEAR_REGEX_1,TIME,time_reference,0,27,1885-01-01,1885-12-31,ML
12 March 1891,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,3,27,1891-03-12,1891-03-12,ML
1878,CD,YEAR_REGEX_1,TIME,time_reference,0,29,1878-01-01,1878-12-31,ML
1878,CD,YEAR_REGEX_1,TIME,time_reference,7,29,1878-01-01,1878-12-31,ML
1892,CD,YEAR_REGEX_1,TIME,time_reference,8,29,1892-01-01,1892-12-31,ML
26 March 1896,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,31,1896-03-26,1896-03-26,ML
1841–1929,CD,YEAR_REGEX_1,TIME,time_reference,0,34,1841-01-01,1929-12-31,ML
1843–1928,CD,YEAR_REGEX_1,TIME,time_reference,0,35,1843-01-01,1928-12-31,ML
1845–1872,CD,YEAR_REGEX_1,TIME,time_reference,0,36,1845-01-01,1872-12-31,ML
1846–1847,CD,YEAR_REGEX_1,TIME,time_reference,0,37,1846-01-01,1847-12-31,ML
1848–1899,CD,YEAR_REGEX_1,TIME,time_reference,0,38,1848-01-01,1899-12-31,ML
1849–1891,CD,YEAR_REGEX_1,TIME,time_reference,0,39,1849-01-01,1891-12-31,ML
1851–1938,CD,YEAR_REGEX_1,TIME,time_reference,0,40,1851-01-01,1938-12-31,ML
1854–1879,CD,YEAR_REGEX_1,TIME,time_reference,0,41,1854-01-01,1879-12-31,ML
1847,CD,YEAR_REGEX_1,TIME,time_reference,6,41,1847-01-01,1847-12-31,ML
1872,CD,YEAR_REGEX_1,TIME,time_reference,7,41,1872-01-01,1872-12-31,ML
1879,CD,YEAR_REGEX_1,TIME,time_reference,8,41,1879-01-01,1879-12-31,ML
1891,CD,YEAR_REGEX_1,TIME,time_reference,9,41,1891-01-01,1891-12-31,ML
1925,CD,YEAR_REGEX_1,TIME,time_reference,12,41,1925-01-01,1925-12-31,ML
