time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
3 February 1900,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,2,1900-02-03,1900-02-03,ML
1928,CD,YEAR_REGEX_1,TIME,time_reference,0,4,1928-01-01,1928-12-31,ML
the 1930s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,4,1930-01-01,1939-12-31,ML
1942,CD,YEAR_REGEX_1,TIME,time_reference,2,4,1942-01-01,1942-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,5,4,1968-01-01,1968-12-31,ML
1969,CD,YEAR_REGEX_1,TIME,time_reference,5,4,1969-01-01,1969-12-31,ML
1969,CD,YEAR_REGEX_1,TIME,time_reference,6,4,1969-01-01,1969-12-31,ML
1975,CD,YEAR_REGEX_1,TIME,time_reference,1,5,1975-01-01,1975-12-31,ML
1984,CD,YEAR_REGEX_1,TIME,time_reference,3,5,1984-01-01,1984-12-31,ML
4 July 1977,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,7,1977-07-04,1977-07-04,ML
1956,CD,YEAR_REGEX_1,TIME,time_reference,2,7,1956-01-01,1956-12-31,ML
1982,CD,YEAR_REGEX_1,TIME,time_reference,0,8,1982-01-01,1982-12-31,ML
January 1981,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,10,1981-01-01,1981-01-31,ML
1983,CD,YEAR_REGEX_1,TIME,time_reference,0,11,1983-01-01,1983-12-31,ML
20 April 1984,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,14,1984-04-20,1984-04-20,ML
1985,CD,YEAR_REGEX_1,TIME,time_reference,0,16,1985-01-01,1985-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,2,16,2004-01-01,2004-12-31,ML
1990,CD,YEAR_REGEX_1,TIME,time_reference,0,19,1990-01-01,1990-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,2,19,2005-01-01,2005-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,0,20,1991-01-01,1991-12-31,ML
1936,CD,YEAR_REGEX_1,TIME,time_reference,0,22,1936-01-01,1936-12-31,ML
1936,CD,YEAR_REGEX_1,TIME,time_reference,0,23,1936-01-01,1936-12-31,ML
1961,CD,YEAR_REGEX_1,TIME,time_reference,0,24,1961-01-01,1961-12-31,ML
1942,CD,YEAR_REGEX_1,TIME,time_reference,0,26,1942-01-01,1942-12-31,ML
1945,CD,YEAR_REGEX_1,TIME,time_reference,0,27,1945-01-01,1945-12-31,ML
1953,CD,YEAR_REGEX_1,TIME,time_reference,0,28,1953-01-01,1953-12-31,ML
1953,CD,YEAR_REGEX_1,TIME,time_reference,0,29,1953-01-01,1953-12-31,ML
1953,CD,YEAR_REGEX_1,TIME,time_reference,0,30,1953-01-01,1953-12-31,ML
1955,CD,YEAR_REGEX_1,TIME,time_reference,0,31,1955-01-01,1955-12-31,ML
1956,CD,YEAR_REGEX_1,TIME,time_reference,0,32,1956-01-01,1956-12-31,ML
1958,CD,YEAR_REGEX_1,TIME,time_reference,0,33,1958-01-01,1958-12-31,ML
1960,CD,YEAR_REGEX_1,TIME,time_reference,0,34,1960-01-01,1960-12-31,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,0,35,1964-01-01,1964-12-31,ML
1965,CD,YEAR_REGEX_1,TIME,time_reference,0,36,1965-01-01,1965-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,0,37,1968-01-01,1968-12-31,ML
1969,CD,YEAR_REGEX_1,TIME,time_reference,0,38,1969-01-01,1969-12-31,ML
1974,CD,YEAR_REGEX_1,TIME,time_reference,0,39,1974-01-01,1974-12-31,ML
of 1964,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,39,1964-01-01,1964-12-31,ML
1975,CD,YEAR_REGEX_1,TIME,time_reference,0,40,1975-01-01,1975-12-31,ML
1980,CD,YEAR_REGEX_1,TIME,time_reference,0,41,1980-01-01,1980-12-31,ML
2002,CD,YEAR_REGEX_1,TIME,time_reference,0,42,2002-01-01,2002-12-31,ML
1932–1984,CD,YEAR_REGEX_1,TIME,time_reference,1,45,1932-01-01,1984-12-31,ML
1932,CD,YEAR_REGEX_1,TIME,time_reference,2,45,1932-01-01,1932-12-31,ML
1932–1980,CD,YEAR_REGEX_1,TIME,time_reference,1,46,1932-01-01,1980-12-31,ML
1932,CD,YEAR_REGEX_1,TIME,time_reference,1,46,1932-01-01,1932-12-31,ML
1987,CD,YEAR_REGEX_1,TIME,time_reference,2,48,1987-01-01,1987-12-31,ML
2000,CD,YEAR_REGEX_1,TIME,time_reference,2,49,2000-01-01,2000-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,6,51,2006-01-01,2006-12-31,ML
2013,CD,YEAR_REGEX_1,TIME,time_reference,2,52,2013-01-01,2013-12-31,ML
2019,CD,YEAR_REGEX_1,TIME,time_reference,2,53,2019-01-01,2019-12-31,ML
the late 1960s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,4,4,1968-01-01,1969-12-31,LLM
