time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1975 and 2019,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"He has written and directed several full-length plays between 1975 and 2019, where he performed as an actor in more than sixteen plays.",1,0,,63956225,1975-01-01,2019-12-31,ML
1982,CD,YEAR_REGEX_1,TIME,time_reference,"His major successes include Informer (1982), and Julius Ceasar er Shesh Shaat Din (The Last Seven Days of Julius Caesar) (1987).",2,0,,63956225,1982-01-01,1982-12-31,ML
1987,CD,YEAR_REGEX_1,TIME,time_reference,"His major successes include Informer (1982), and Julius Ceasar er Shesh Shaat Din (The Last Seven Days of Julius Caesar) (1987).",2,0,,63956225,1987-01-01,1987-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,He made his debut album Chirkut in 2009.,2,1,,63956225,2009-01-01,2009-12-31,ML
2019,CD,YEAR_REGEX_1,TIME,time_reference,His last solo Sritir Shohore was released posthumously in 2019 by G-Series.,3,1,,63956225,2019-01-01,2019-12-31,ML
25 October 1954,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Shantanu Biswas was born on 25 October 1954 in Chittagong, East Pakistan (now Bangladesh).",0,3,== Early life and career ==,63956225,1954-10-25,1954-10-25,ML
1971,CD,YEAR_REGEX_1,TIME,time_reference,"In 1971, the Bangladesh Liberation War started, and Biswas moved to India and worked with the Swadhin Bangla Betar Kendra as its youngest artist.",2,3,== Early life and career ==,63956225,1971-01-01,1971-12-31,ML
2019,CD,YEAR_REGEX_1,TIME,time_reference,"After the war, he returned to Chattogram, finished his education, and was soon employed at the conglomerate Ispahani Limited, where he served as the Chief Operational Officer of the Tea Department until his death in 2019.",3,3,== Early life and career ==,63956225,2019-01-01,2019-12-31,ML
1974,CD,YEAR_REGEX_1,TIME,time_reference,"In 1974, Biswas worked with the theatre group Gonayon and later with Angon in 1976.",2,5,== Theater ==,63956225,1974-01-01,1974-12-31,ML
1976,CD,YEAR_REGEX_1,TIME,time_reference,"In 1974, Biswas worked with the theatre group Gonayon and later with Angon in 1976.",2,5,== Theater ==,63956225,1976-01-01,1976-12-31,ML
1982,CD,YEAR_REGEX_1,TIME,time_reference,"In 1982, he started his theatre group, Kal Purush Natto Shomproday.",5,5,== Theater ==,63956225,1982-01-01,1982-12-31,ML
1982,CD,YEAR_REGEX_1,TIME,time_reference,"His prominent plays include Informer (1982), which was staged internationally and adapted by multiple other groups, as well as Julius Ceasar er Shesh Shaat Din (The Last Seven Days of Julius Caesar) in 1987.",6,5,== Theater ==,63956225,1982-01-01,1982-12-31,ML
1987,CD,YEAR_REGEX_1,TIME,time_reference,"His prominent plays include Informer (1982), which was staged internationally and adapted by multiple other groups, as well as Julius Ceasar er Shesh Shaat Din (The Last Seven Days of Julius Caesar) in 1987.",6,5,== Theater ==,63956225,1987-01-01,1987-12-31,ML
1959,CD,YEAR_REGEX_1,TIME,time_reference,"Biswas translated several foreign plays into Bengali, such as Manush O Niyoti from the original play by George Bernard Shaw, Matri Chorit original play by Alan Ayckbourn, Prarthi translated from original play Applicant (1959) by Harold Pinter and Khola Hawa original play by N. F. Simpson.",0,6,== Theater ==,63956225,1959-01-01,1959-12-31,ML
1983,CD,YEAR_REGEX_1,TIME,time_reference,"He was also the editor of a theatre magazine, Proscenium, since 1983.",1,6,== Theater ==,63956225,1983-01-01,1983-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,"Biswas's first album, Jhinuk Jhinuk Mon, was released in 2007 from Impress Audio Vision Ltd.",0,8,== Music career ==,63956225,2007-01-01,2007-12-31,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,"In 2008, he released a second mixed album, Bawhoman, along with Bappa Mazumder.",2,8,== Music career ==,63956225,2008-01-01,2008-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,"Biswas released his first solo album, Chirkut in 2009, which attained widespread popularity with its singles ""Dekhechi Shada Kalo Shari"" and ""Chirkute Dekhi Chotto Kore Lekha"".",0,9,== Music career ==,63956225,2009-01-01,2009-12-31,ML
9 July 2011,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,His second solo Postman was released on 9 July 2011 from Agniveena.,1,9,== Music career ==,63956225,2011-07-09,2011-07-09,ML
29 March 2014,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,His third solo Khorkuto was released on 29 March 2014 from Agniveena.,2,9,== Music career ==,63956225,2014-03-29,2014-03-29,ML
2015,CD,YEAR_REGEX_1,TIME,time_reference,His fourth studio album Shob Tomader Jonno was released in 2015.,5,9,== Music career ==,63956225,2015-01-01,2015-12-31,ML
5 October 2019,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,His fifth and last solo Sritir Shohore was released posthumously on 5 October 2019 by G-Series.,6,9,== Music career ==,63956225,2019-10-05,2019-10-05,ML
1984,CD,YEAR_REGEX_1,TIME,time_reference,Biswas was married to fellow stage-actress Shubhra Biswas in 1984 and has two daughters.,0,11,== Personal life and death ==,63956225,1984-01-01,1984-12-31,ML
12 July 2019,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"On 12 July 2019, he died from cardiac arrest in United Hospital, Dhaka, Bangladesh.",1,11,== Personal life and death ==,63956225,2019-07-12,2019-07-12,ML
2013,CD,YEAR_REGEX_1,TIME,time_reference,"He has also received several awards, most prominently the Zia Haider Memorial Drama Medal in 2013.",1,13,== Legacy ==,63956225,2013-01-01,2013-12-31,ML
2002,CD,YEAR_REGEX_1,TIME,time_reference,Two Plays: Informer and Bhoboghure (2002),0,19,== Bibliography ==,63956225,2002-01-01,2002-12-31,ML
2018,CD,YEAR_REGEX_1,TIME,time_reference,Shantanu Bishash-er Charti Natok (2018),0,20,== Bibliography ==,63956225,2018-01-01,2018-12-31,ML
2019,CD,YEAR_REGEX_1,TIME,time_reference,Nattotroyie (2019),0,21,== Bibliography ==,63956225,2019-01-01,2019-12-31,ML
2016,CD,YEAR_REGEX_1,TIME,time_reference,Khirer Putul (2016),0,22,== Bibliography ==,63956225,2016-01-01,2016-12-31,ML
2018,CD,YEAR_REGEX_1,TIME,time_reference,Gaaner Kobita Khola Pith (2018),0,23,== Bibliography ==,63956225,2018-01-01,2018-12-31,ML
25 October 1954 – 12 July 2019,CD NNP CD VBD CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,"Shantanu Biswas (25 October 1954 – 12 July 2019) was a Bangladeshi dramatist, playwright, stage director, singer-songwriter and composer.",0,0,,63956225,1954-10-25,2019-07-12,LLM
The Last Seven Days,DT JJ NNP NNP,PREFIX_REGEX_1 PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,"His major successes include Informer (1982), and Julius Ceasar er Shesh Shaat Din (The Last Seven Days of Julius Caesar) (1987).",2,0,,63956225,,,ML
now,RB,TIMELINE_REGEX,TIME,time_reference,"Born in Chittagong (now Chattogram), Biswas spent his whole life in the port city, where he struggled to establish himself as a dramatist and musician.",0,1,,63956225,,,ML
now,RB,TIMELINE_REGEX,TIME,time_reference,"Shantanu Biswas was born on 25 October 1954 in Chittagong, East Pakistan (now Bangladesh).",0,3,== Early life and career ==,63956225,,,ML
The Last Seven Days,DT JJ NNP NNP,PREFIX_REGEX_1 PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,"His prominent plays include Informer (1982), which was staged internationally and adapted by multiple other groups, as well as Julius Ceasar er Shesh Shaat Din (The Last Seven Days of Julius Caesar) in 1987.",6,5,== Theater ==,63956225,,,ML
Mon,NNP,WEEK_ABBR_REGEX,TIME,time_reference,"Biswas's first album, Jhinuk Jhinuk Mon, was released in 2007 from Impress Audio Vision Ltd.",0,8,== Music career ==,63956225,,,ML
"2020 , July","CD , NNP",YEAR_REGEX_1 COMMA_REGEX MONTH_REGEX,TIME MODIFIER TIME,,"Proscenium (2020, July), edited, posthumous, ISBN 9789848241288",0,24,== Bibliography ==,63956225,,,ML
