time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
27 August 1957,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Johnny Cunningham was born on 27 August 1957 in Portobello, Edinburgh.",1,0,,6573814,1957-08-27,1957-08-27,ML
15 December 2003,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Johnny Cunningham died of a heart attack on 15 December 2003 in New York City at the age of 46.,3,1,,6573814,2003-12-15,2003-12-15,ML
1981,CD,YEAR_REGEX_1,TIME,time_reference,Thoughts from Another World (1981),0,3,== Discography ==,6573814,1981-01-01,1981-12-31,ML
1983,CD,YEAR_REGEX_1,TIME,time_reference,Fair Warning (1983)With Phil Cunningham,0,4,== Discography ==,6573814,1983-01-01,1983-12-31,ML
1980,CD,YEAR_REGEX_1,TIME,time_reference,Against the Storm (1980)With Silly Wizard,0,5,== Discography ==,6573814,1980-01-01,1980-12-31,ML
1976,CD,YEAR_REGEX_1,TIME,time_reference,Silly Wizard (1976),0,6,== Discography ==,6573814,1976-01-01,1976-12-31,ML
1978,CD,YEAR_REGEX_1,TIME,time_reference,Caledonia's Hardy Sons (1978),0,7,== Discography ==,6573814,1978-01-01,1978-12-31,ML
1979,CD,YEAR_REGEX_1,TIME,time_reference,So Many Partings (1979),0,8,== Discography ==,6573814,1979-01-01,1979-12-31,ML
1985,CD,YEAR_REGEX_1,TIME,time_reference,Live in America (1985),0,9,== Discography ==,6573814,1985-01-01,1985-12-31,ML
1985,CD,YEAR_REGEX_1,TIME,time_reference,Golden Golden (1985),0,10,== Discography ==,6573814,1985-01-01,1985-12-31,ML
1986,CD,YEAR_REGEX_1,TIME,time_reference,A Glint of Silver (1986),0,11,== Discography ==,6573814,1986-01-01,1986-12-31,ML
1988,CD,YEAR_REGEX_1,TIME,time_reference,Live Wizardry (1988)With Relativity,0,12,== Discography ==,6573814,1988-01-01,1988-12-31,ML
1986,CD,YEAR_REGEX_1,TIME,time_reference,Relativity (1986),0,13,== Discography ==,6573814,1986-01-01,1986-12-31,ML
1987,CD,YEAR_REGEX_1,TIME,time_reference,Gathering Place (1987)With Nightnoise,0,14,== Discography ==,6573814,1987-01-01,1987-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,Shadow of Time (1993),0,15,== Discography ==,6573814,1993-01-01,1993-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,A Different Shore (1995),0,16,== Discography ==,6573814,1995-01-01,1995-12-31,ML
1997,CD,YEAR_REGEX_1,TIME,time_reference,The White Horse Sessions (1997)With Celtic Fiddle Festival,0,17,== Discography ==,6573814,1997-01-01,1997-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,Celtic Fiddle Festival (1993),0,18,== Discography ==,6573814,1993-01-01,1993-12-31,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,Celtic Fiddle Festival: Encore (1998),0,19,== Discography ==,6573814,1998-01-01,1998-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,Rendezvous (2001)With Susan McKeown,0,20,== Discography ==,6573814,2001-01-01,2001-12-31,ML
1997,CD,YEAR_REGEX_1,TIME,time_reference,"Peter & Wendy (1997), also with Seamus Egan, Karen Kandel and Jamshied Sharifi",0,21,== Discography ==,6573814,1997-01-01,1997-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,A Winter Talisman (2001),0,22,== Discography ==,6573814,2001-01-01,2001-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,Sweet Liberty (2004)With Thomas Moore (spiritual writer),0,23,== Discography ==,6573814,2004-01-01,2004-12-31,ML
1997,CD,YEAR_REGEX_1,TIME,time_reference,"The Soul of Christmas (1997), also with Seamus Egan, Kathy Mattea, Susan McKeown, Cathie Ryan and Jamshied SharifiWith",0,24,== Discography ==,6573814,1997-01-01,1997-12-31,ML
1990,CD,YEAR_REGEX_1,TIME,time_reference,Lost Souls (1990),0,25,== Discography ==,6573814,1990-01-01,1990-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,Border Drive-In Theatre (1991)With others,0,26,== Discography ==,6573814,1991-01-01,1991-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,"To Warm the Winter's Night, with Áine Minogue (1995)",0,27,== Discography ==,6573814,1995-01-01,1995-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,"‘’Love and Loss’’, with Steve Payne (1999)",0,28,== Discography ==,6573814,1999-01-01,1999-12-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,"Live on 11th Street, with Casey Neill Band (2003)",0,29,== Discography ==,6573814,2003-01-01,2003-12-31,ML
the 1990s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In the 1990s Johnny worked with the New York-based theater company Mabou Mines on a theatrical production, ""Peter & Wendy"".",0,31,== Composer ==,6573814,1990-01-01,1999-12-31,ML
1997,CD,YEAR_REGEX_1,TIME,time_reference,The soundtrack album from this innovative production was recorded and released nationally in 1997.,2,31,== Composer ==,6573814,1997-01-01,1997-12-31,ML
27 August 1957 – 15 December 2003,CD NNP CD NN CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,"Johnny Cunningham (27 August 1957 – 15 December 2003) was a Scottish folk musician and composer, instrumental in spreading interest in traditional Celtic music.",0,0,,6573814,1957-08-27,2003-12-15,LLM
Nightnoise,NNP,DAY_TIME_REGEX,TIME,time_reference,"He was a founding member of Silly Wizard, as well as a member of Relativity, The Raindogs, and Nightnoise.",0,1,,6573814,,,ML
Nightnoise,NN,DAY_TIME_REGEX,TIME,time_reference,Gathering Place (1987)With Nightnoise,0,14,== Discography ==,6573814,,,ML
A Winter,DT NNP,INARTICLE_REGEX SEASON_REGEX,MODIFIER TIME,time_reference,A Winter Talisman (2001),0,22,== Discography ==,6573814,,,ML
of Christmas,IN NNP,PREFIX_REGEX_1 HOLIDAY_REGEX,MODIFIER TIME,time_reference,"The Soul of Christmas (1997), also with Seamus Egan, Kathy Mattea, Susan McKeown, Cathie Ryan and Jamshied SharifiWith",0,24,== Discography ==,6573814,,,ML
the Winter,DT NNP,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,"To Warm the Winter's Night, with Áine Minogue (1995)",0,27,== Discography ==,6573814,,,ML
