time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
the 1940s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Rue Barclay (February 23, 1922 – March 6, 1998) was an American Country & Western musician who recorded in the 1940s and in to the 1970s.",0,0,,53781836,1940-01-01,1949-12-31,ML
the 1970s,DT NNS,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Rue Barclay (February 23, 1922 – March 6, 1998) was an American Country & Western musician who recorded in the 1940s and in to the 1970s.",0,0,,53781836,1970-01-01,1979-12-31,ML
1950,CD,YEAR_REGEX_1,TIME,time_reference,"In 1950 he had a 78RPM single ""Arizona"" bw ""Goin' On Down To See Rose""  out on the Webster label.",0,4,== Career == | === 1950s to 1960s ===,53781836,1950-01-01,1950-12-31,ML
1962,CD,YEAR_REGEX_1,TIME,time_reference,"In 1962, Barclay had a release on the Impact label.",0,5,== Career == | === 1950s to 1960s ===,53781836,1962-01-01,1962-12-31,ML
1973,CD,YEAR_REGEX_1,TIME,time_reference,"By 1973, Barclay was running the booking agency for Adkorp.",0,8,== Career == | === 1970s ===,53781836,1973-01-01,1973-12-31,ML
2069,CD,YEAR_REGEX_1,TIME,time_reference,"He produced a single for Bob Correll ""Piano Man"" bw ""Don't Knock It ""Until You Try It"", released on Vistone 2069.",1,8,== Career == | === 1970s ===,53781836,2069-01-01,2069-12-31,ML
2074,CD,YEAR_REGEX_1,TIME,time_reference,"And Today"" bw ""Donner Pass"", released on the Vistone 2074 in 1975.",3,8,== Career == | === 1970s ===,53781836,2074-01-01,2074-12-31,ML
1975,CD,YEAR_REGEX_1,TIME,time_reference,"And Today"" bw ""Donner Pass"", released on the Vistone 2074 in 1975.",3,8,== Career == | === 1970s ===,53781836,1975-01-01,1975-12-31,ML
"the November 30 , 1968","DT NNP CD , CD",PREFIX_REGEX_1 MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"It was reported in the November 30, 1968 edition of Record World that Barclay was to produce all of the sessions for (husband and wife duo), John & Sharon Leighton who were signed to Sage and Sand Records.",6,5,== Career == | === 1950s to 1960s ===,53781836,1968-11-30,1968-11-30,LLM
"February 23 , 1922 – March 6 , 1998","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"Rue Barclay (February 23, 1922 – March 6, 1998) was an American Country & Western musician who recorded in the 1940s and in to the 1970s.",0,0,,53781836,1922-02-23,1998-03-06,LLM
the late 1940s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,Barclay had history in recording went back to the late 1940s.,0,2,== Career ==,53781836,,,ML
1950s to 1960s,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,=== 1950s to 1960s ===,0,3,== Career == | === 1950s to 1960s ===,53781836,,,ML
that year,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"Also that year, a song he co-wrote with Dorinda Morgan for surf band The Tornadoes, ""Phantom Surfer "" was released on the Aertaun label.",2,5,== Career == | === 1950s to 1960s ===,53781836,,,ML
The following year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"The following year Barclay appeared in a low budget film, The Skydivers.",3,5,== Career == | === 1950s to 1960s ===,53781836,,,ML
the Night,DT NNP,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,He was part of an outfit led by Jimmy Bryant called Jimmy Bryant and the Night Jumpers.,4,5,== Career == | === 1950s to 1960s ===,53781836,,,ML
the late 1960s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"Also, in the late 1960s, he was working in promotion for the Reena record label in California.",0,6,== Career == | === 1950s to 1960s ===,53781836,,,ML
1970s,CD,YEAR_REGEX_1,TIME,time_reference,=== 1970s,0,7,== Career == | === 1970s ===,53781836,,,ML
Yesterday,NN,TIMELINE_REGEX,TIME,time_reference,"Also for the same label, he produced a single for Frank Fara, ""Lost Between Yesterday",2,8,== Career == | === 1970s ===,53781836,,,ML
Today,NN,TIMELINE_REGEX,TIME,time_reference,"And Today"" bw ""Donner Pass"", released on the Vistone 2074 in 1975.",3,8,== Career == | === 1970s ===,53781836,,,ML
