time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
2011,CD,YEAR_REGEX_1,TIME,time_reference,"In 2011, comic Marc Maron named her one of his five top comedians to watch, calling her a ""brassy gal ... who could play a one-nighter at a bowling alley or a 1,000-seat theater and just nail it.""",1,0,,63728327,2011-01-01,2011-12-31,ML
2018,CD,YEAR_REGEX_1,TIME,time_reference,"In 2018, entertainment website Thrillist named her one of the best undiscovered comedians in America.",2,0,,63728327,2018-01-01,2018-12-31,ML
"April 17 , 2020","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Her debut album, Sparkly Parts, was released April 17, 2020, on Stand Up!",3,0,,63728327,2020-04-17,2020-04-17,ML
1996,CD,YEAR_REGEX_1,TIME,time_reference,"Preston grew up in Fargo, North Dakota and graduated from West Fargo High School in 1996.",0,2,== Early life ==,63728327,1996-01-01,1996-12-31,ML
2014,CD,YEAR_REGEX_1,TIME,time_reference,"In 2014, she moved to Los Angeles to concentrate on her standup and acting career.",3,2,== Early life ==,63728327,2014-01-01,2014-12-31,ML
the 2011,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"She was the 2011 winner of the Best of the Midwest competition at Gilda's Laughfest in Grand Rapids, Michigan.",3,4,== Career ==,63728327,2011-01-01,2011-12-31,ML
the 2012,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"She was a finalist in the 2012 Great American Comedy Festival competition held in Norfolk, Nebraska, hometown of Johnny Carson.",4,4,== Career ==,63728327,2012-01-01,2012-12-31,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,"In 2011, she was named one of the top 100 creative people in Minneapolis by City Pages.",5,4,== Career ==,63728327,2011-01-01,2011-12-31,ML
2020,CD,YEAR_REGEX_1,TIME,time_reference,"Records, 2020)Because of the coronavirus quarantine, Preston livestreamed a comedy set from her home in lieu of a traditional record-release show for Sparkly Parts.",1,6,== Discography ==,63728327,2020-01-01,2020-12-31,ML
the 2019,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Preston starred in the 2019 short film The Poacher, which screened at the 2020 Los Angeles Short Film Festival, Culver City Film Festival, and Yucca Valley Film Festival.",0,8,== Filmography ==,63728327,2019-01-01,2019-12-31,ML
the 2020,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Preston starred in the 2019 short film The Poacher, which screened at the 2020 Los Angeles Short Film Festival, Culver City Film Festival, and Yucca Valley Film Festival.",0,8,== Filmography ==,63728327,2020-01-01,2020-12-31,ML
1132,CD,YEAR_REGEX_1,TIME,time_reference,"WTF with Marc Maron, Episode 1132: Amber Preston, J-L Cauvin (June 18, 2020)Stuffed Animal Party, Episode 3: Erik Allen is a Real Doctor (March 22, 2013)WTF with Marc Maron, Episode 292: Live From Gilda's Laughfest (June 28, 2012)WTF with Marc Maron, Episode 576: Whitney Cummings, Shelby Fero, Pamela Adlon, Desi Jedeikin, Amber Preston (Feb. 12, 2015)Magnotronic, Episode 315: Amber Preston (June 11, 2015)The Dork Forest with Jackie Kashian, Episode 293: Live From the Bridgetown Comedy Festival (June 10, 2015)Lady to Lady, Episode 130:",0,11,== Other work == | === Podcast appearances ===,63728327,1132-01-01,1132-12-31,ML
"June 18 , 2020","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"WTF with Marc Maron, Episode 1132: Amber Preston, J-L Cauvin (June 18, 2020)Stuffed Animal Party, Episode 3: Erik Allen is a Real Doctor (March 22, 2013)WTF with Marc Maron, Episode 292: Live From Gilda's Laughfest (June 28, 2012)WTF with Marc Maron, Episode 576: Whitney Cummings, Shelby Fero, Pamela Adlon, Desi Jedeikin, Amber Preston (Feb. 12, 2015)Magnotronic, Episode 315: Amber Preston (June 11, 2015)The Dork Forest with Jackie Kashian, Episode 293: Live From the Bridgetown Comedy Festival (June 10, 2015)Lady to Lady, Episode 130:",0,11,== Other work == | === Podcast appearances ===,63728327,2020-06-18,2020-06-18,ML
"March 22 , 2013","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"WTF with Marc Maron, Episode 1132: Amber Preston, J-L Cauvin (June 18, 2020)Stuffed Animal Party, Episode 3: Erik Allen is a Real Doctor (March 22, 2013)WTF with Marc Maron, Episode 292: Live From Gilda's Laughfest (June 28, 2012)WTF with Marc Maron, Episode 576: Whitney Cummings, Shelby Fero, Pamela Adlon, Desi Jedeikin, Amber Preston (Feb. 12, 2015)Magnotronic, Episode 315: Amber Preston (June 11, 2015)The Dork Forest with Jackie Kashian, Episode 293: Live From the Bridgetown Comedy Festival (June 10, 2015)Lady to Lady, Episode 130:",0,11,== Other work == | === Podcast appearances ===,63728327,2013-03-22,2013-03-22,ML
"June 28 , 2012","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"WTF with Marc Maron, Episode 1132: Amber Preston, J-L Cauvin (June 18, 2020)Stuffed Animal Party, Episode 3: Erik Allen is a Real Doctor (March 22, 2013)WTF with Marc Maron, Episode 292: Live From Gilda's Laughfest (June 28, 2012)WTF with Marc Maron, Episode 576: Whitney Cummings, Shelby Fero, Pamela Adlon, Desi Jedeikin, Amber Preston (Feb. 12, 2015)Magnotronic, Episode 315: Amber Preston (June 11, 2015)The Dork Forest with Jackie Kashian, Episode 293: Live From the Bridgetown Comedy Festival (June 10, 2015)Lady to Lady, Episode 130:",0,11,== Other work == | === Podcast appearances ===,63728327,2012-06-28,2012-06-28,ML
"Feb. 12 , 2015","NNP CD , CD",MONTH_ABBR_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"WTF with Marc Maron, Episode 1132: Amber Preston, J-L Cauvin (June 18, 2020)Stuffed Animal Party, Episode 3: Erik Allen is a Real Doctor (March 22, 2013)WTF with Marc Maron, Episode 292: Live From Gilda's Laughfest (June 28, 2012)WTF with Marc Maron, Episode 576: Whitney Cummings, Shelby Fero, Pamela Adlon, Desi Jedeikin, Amber Preston (Feb. 12, 2015)Magnotronic, Episode 315: Amber Preston (June 11, 2015)The Dork Forest with Jackie Kashian, Episode 293: Live From the Bridgetown Comedy Festival (June 10, 2015)Lady to Lady, Episode 130:",0,11,== Other work == | === Podcast appearances ===,63728327,2015-02-12,2015-02-12,ML
"June 11 , 2015","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"WTF with Marc Maron, Episode 1132: Amber Preston, J-L Cauvin (June 18, 2020)Stuffed Animal Party, Episode 3: Erik Allen is a Real Doctor (March 22, 2013)WTF with Marc Maron, Episode 292: Live From Gilda's Laughfest (June 28, 2012)WTF with Marc Maron, Episode 576: Whitney Cummings, Shelby Fero, Pamela Adlon, Desi Jedeikin, Amber Preston (Feb. 12, 2015)Magnotronic, Episode 315: Amber Preston (June 11, 2015)The Dork Forest with Jackie Kashian, Episode 293: Live From the Bridgetown Comedy Festival (June 10, 2015)Lady to Lady, Episode 130:",0,11,== Other work == | === Podcast appearances ===,63728327,2015-06-11,2015-06-11,ML
"June 10 , 2015","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"WTF with Marc Maron, Episode 1132: Amber Preston, J-L Cauvin (June 18, 2020)Stuffed Animal Party, Episode 3: Erik Allen is a Real Doctor (March 22, 2013)WTF with Marc Maron, Episode 292: Live From Gilda's Laughfest (June 28, 2012)WTF with Marc Maron, Episode 576: Whitney Cummings, Shelby Fero, Pamela Adlon, Desi Jedeikin, Amber Preston (Feb. 12, 2015)Magnotronic, Episode 315: Amber Preston (June 11, 2015)The Dork Forest with Jackie Kashian, Episode 293: Live From the Bridgetown Comedy Festival (June 10, 2015)Lady to Lady, Episode 130:",0,11,== Other work == | === Podcast appearances ===,63728327,2015-06-10,2015-06-10,ML
"June 24 , 2015","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Amber Preston (June 24, 2015)Probably Science, Episode 178 with Amber Preston!",2,11,== Other work == | === Podcast appearances ===,63728327,2015-06-24,2015-06-24,ML
2015,CD,YEAR_REGEX_1,TIME,time_reference,"(Sept. 9, 2015)Obsessed with Joseph Scrimshaw, Episode 92:",3,11,== Other work == | === Podcast appearances ===,63728327,2015-01-01,2015-12-31,ML
"Jan. 7 , 2016","NNP CD , CD",MONTH_ABBR_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Amber Preston on New Kids on the Block (Jan. 7, 2016)Magnotronic, Episode 626: Amber Preston (March 11, 2017)Middle Of Somewhere, Winnipeg Vance and Amber Preston (March 30, 2020)",4,11,== Other work == | === Podcast appearances ===,63728327,2016-01-07,2016-01-07,ML
"March 11 , 2017","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Amber Preston on New Kids on the Block (Jan. 7, 2016)Magnotronic, Episode 626: Amber Preston (March 11, 2017)Middle Of Somewhere, Winnipeg Vance and Amber Preston (March 30, 2020)",4,11,== Other work == | === Podcast appearances ===,63728327,2017-03-11,2017-03-11,ML
"March 30 , 2020","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Amber Preston on New Kids on the Block (Jan. 7, 2016)Magnotronic, Episode 626: Amber Preston (March 11, 2017)Middle Of Somewhere, Winnipeg Vance and Amber Preston (March 30, 2020)",4,11,== Other work == | === Podcast appearances ===,63728327,2020-03-30,2020-03-30,ML
the late 1990s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"She moved to Minneapolis in the late 1990s, where she earned a theater degree from the University of Minnesota.",2,2,== Early life ==,63728327,1990-01-01,1999-12-31,LLM
