time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"December 16 , 1972","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Travis Morrison (born December 16, 1972) is an American musician and web developer from the Northern Virginia suburbs of Washington, D.C., United States.",0,0,,2803152,1972-12-16,1972-12-16,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,"In 1993, Morrison formed The Dismemberment Plan with old Lake Braddock friends.",0,4,== The Dismemberment Plan ==,2803152,1993-01-01,1993-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,By 1995 they released their debut album !,2,4,== The Dismemberment Plan ==,2803152,1995-01-01,1995-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,Morrison was the guitarist and vocalist for The Plan from their formation in 1993 to their final show at the 9:30 Club in D. C in 2003.,5,4,== The Dismemberment Plan ==,2803152,1993-01-01,1993-12-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,Morrison was the guitarist and vocalist for The Plan from their formation in 1993 to their final show at the 9:30 Club in D. C in 2003.,5,4,== The Dismemberment Plan ==,2803152,2003-01-01,2003-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,"In 2004, Morrison moved to Seattle, Washington and began working closely in the studio with both Ben Gibbard and Chris Walla of Death Cab for Cutie, a frequent tourmate of The Plan.",0,6,== Solo ==,2803152,2004-01-01,2004-12-31,ML
of 2004,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In the summer of 2004, Morrison had moved back to the D.C. area and in September 2004 he released his first solo album, Travistan, through Barsuk Records.",0,7,== Solo ==,2803152,2004-01-01,2004-12-31,ML
September 2004,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In the summer of 2004, Morrison had moved back to the D.C. area and in September 2004 he released his first solo album, Travistan, through Barsuk Records.",0,7,== Solo ==,2803152,2004-09-01,2004-09-30,ML
September 2004,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,In September 2004 Morrison assembled a band to play his solo songs live.,0,9,== Solo == | === Travis Morrison Hellfighters ===,2803152,2004-09-01,2004-09-30,ML
of 2005,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"By the summer of 2005, the band had come into their own and were playing shows of entirely new material, only playing the occasional Travistan song.",2,10,== Solo == | === Travis Morrison Hellfighters ===,2803152,2005-01-01,2005-12-31,ML
"August 21 , 2007","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Travis and the Hellfighters have finished a new album, titled All Y'all, that was released on August 21, 2007",3,10,== Solo == | === Travis Morrison Hellfighters ===,2803152,2007-08-21,2007-08-21,ML
of 2009,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,The final Hellfighters lineup (as of 2009) was:,0,11,== Solo == | === Travis Morrison Hellfighters ===,2803152,2009-01-01,2009-12-31,ML
of 2009,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In the summer of 2009, Morrison's official website was updated to state that he has retired from making music, and that there will be no more shows, records or bands.",0,18,"== ""Retirement"" and current activities ==",2803152,2009-01-01,2009-12-31,ML
early 2011,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"When The Dismemberment Plan reunited for shows in early 2011, Morrison said of the 'retirement', ""I think I just didn’t have any plans for any solo music, and I just think I thought it sounded funny to say I was retiring ...",1,18,"== ""Retirement"" and current activities ==",2803152,2011-01-01,2011-12-31,ML
March 2011,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In March 2011, he told Glide Magazine that Time Travel plans on making an album.",4,18,"== ""Retirement"" and current activities ==",2803152,2011-03-01,2011-03-31,ML
May 2012,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In May 2012, D.C. label Bad Friend Records released a 7"" of previously unheard material the Travis Morrison Hellfighters recorded before breaking up.",5,18,"== ""Retirement"" and current activities ==",2803152,2012-05-01,2012-05-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,"In 2005 through most of 2007 Morrison lived in the Capitol Hill neighborhood of Washington, DC with his girlfriend and worked for the website of The Washington Post, heading their advertising programming and production department.",2,23,== Trumpeter of D.C. culture ==,2803152,2005-01-01,2005-12-31,ML
of 2007,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In 2005 through most of 2007 Morrison lived in the Capitol Hill neighborhood of Washington, DC with his girlfriend and worked for the website of The Washington Post, heading their advertising programming and production department.",2,23,== Trumpeter of D.C. culture ==,2803152,2007-01-01,2007-12-31,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,(EP) (1994),1,40,== Discography == | === The Dismemberment Plan ===,2803152,1994-01-01,1994-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,(1995),1,41,== Discography == | === The Dismemberment Plan ===,2803152,1995-01-01,1995-12-31,ML
1996,CD,YEAR_REGEX_1,TIME,time_reference,Give Me the Cure (compilation) (1996),0,42,== Discography == | === The Dismemberment Plan ===,2803152,1996-01-01,1996-12-31,ML
1996,CD,YEAR_REGEX_1,TIME,time_reference,Ooh Do I Love You (compilation) (1996),0,43,== Discography == | === The Dismemberment Plan ===,2803152,1996-01-01,1996-12-31,ML
1997,CD,YEAR_REGEX_1,TIME,time_reference,The Dismemberment Plan Is Terrified (1997),0,44,== Discography == | === The Dismemberment Plan ===,2803152,1997-01-01,1997-12-31,ML
1997,CD,YEAR_REGEX_1,TIME,time_reference,Fort Reno Benefit (compilation) (1997),0,45,== Discography == | === The Dismemberment Plan ===,2803152,1997-01-01,1997-12-31,ML
1997,CD,YEAR_REGEX_1,TIME,time_reference,(single) (1997),1,46,== Discography == | === The Dismemberment Plan ===,2803152,1997-01-01,1997-12-31,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,The Ice of Boston (EP) (1998),0,47,== Discography == | === The Dismemberment Plan ===,2803152,1998-01-01,1998-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,Emergency & I (1999),0,48,== Discography == | === The Dismemberment Plan ===,2803152,1999-01-01,1999-12-31,ML
2000,CD,YEAR_REGEX_1,TIME,time_reference,Dismemberment Plan/Juno (split EP) (2000),0,49,== Discography == | === The Dismemberment Plan ===,2803152,2000-01-01,2000-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,Change (2001),0,50,== Discography == | === The Dismemberment Plan ===,2803152,2001-01-01,2001-12-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,A People's History of the Dismemberment Plan (compilation) (2003),0,51,== Discography == | === The Dismemberment Plan ===,2803152,2003-01-01,2003-12-31,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,Live in Japan 2011 (2011),0,52,== Discography == | === The Dismemberment Plan ===,2803152,2011-01-01,2011-12-31,ML
2013,CD,YEAR_REGEX_1,TIME,time_reference,Uncanney Valley (2013),0,53,== Discography == | === The Dismemberment Plan ===,2803152,2013-01-01,2013-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,Travistan (2004),0,55,== Discography == | === Solo ===,2803152,2004-01-01,2004-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,All Y'All (2007),0,57,== Discography == | === Travis Morrison Hellfighters ===,2803152,2007-01-01,2007-12-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,Cruisin' (All Night Long) (single) (2012),0,58,== Discography == | === Travis Morrison Hellfighters ===,2803152,2012-01-01,2012-12-31,ML
2014,CD,YEAR_REGEX_1,TIME,time_reference,The Burlies EP (2014),0,60,== Discography == | === The Burlies ===,2803152,2014-01-01,2014-12-31,ML
"the September 11 , 2001","DT NNP CD , CD",PREFIX_REGEX_1 MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"In ""My Two Front Teeth Parts 2 & 3"" (Travistan): ""In front of the Gap at the corner of M and Wisconsin""  - the song illustrates a Georgetown mugging, in which the narrator loses his two front teeth, as a metaphor for the September 11, 2001 attacks (""The second I saw, but the first was sucker-punch city."")",0,33,== Trumpeter of D.C. culture == | === D.C. lyrical references ===,2803152,2001-09-11,2001-09-11,LLM
days,NNS,TIME_UNIT_REGEX,TIME,time_reference,"After picking up various instruments around age 12, Morrison stuck with guitar and began forming bands throughout his high school days at Lake Braddock Secondary School in Fairfax County, Virginia.",0,2,== Early life ==,2803152,,,ML
one year,CD NN,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,,"He was on Lake Braddock's English Team and claimed to be ""pathetically happy"" upon defeating the english team of Thomas Jefferson High School for Science and Technology one year.",1,2,== Early life ==,2803152,,,ML
three years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"After ""getting out of Fairfax"" he attended The College of William and Mary in Williamsburg, Virginia for three years before dropping out to pursue a band.",2,2,== Early life ==,2803152,,,ML
day,NN,TIME_UNIT_REGEX,TIME,time_reference,"He continues to have wide-ranging musical taste to this very day, having claimed to enjoy everything from Britney Spears, Gladys Knight, XTC, Fugazi, Ludacris and Go-go.",5,2,== Early life ==,2803152,,,ML
Weekly,NNP,TIME_UNIT_REGEX,TIME,time_reference,"Around this time, he posted up mp3s of songs he was working on for his solo album as well as a cover of Ludacris's ""What's Your Fantasy"" which was listed as a ""must download"" in Entertainment Weekly.",4,6,== Solo ==,2803152,,,ML
the summer,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,"In the summer of 2004, Morrison had moved back to the D.C. area and in September 2004 he released his first solo album, Travistan, through Barsuk Records.",0,7,== Solo ==,2803152,,,ML
