time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"January 19 , 1978","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Jeremy McCoy (born January 19, 1978) is an American bass guitar player, known for playing on the road and in the studio with several artists around the world.",0,0,,22795023,1978-01-19,1978-01-19,ML
2001 to 2006,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,Jeremy left Lee University to play bass on the road with Gotee Recording artist Jeff Deyo from 2001 to 2006.,6,2,== Beginning career ==,22795023,2001-01-01,2006-12-31,ML
November 2008,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In November 2008, Jeremy began traveling with Interscope Recordsl recording artist OneRepublic.",0,4,== Recent career ==,22795023,2008-11-01,2008-11-30,ML
"March 26 , 2002","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Saturate (March 26, 2002) - All Tracks",0,7,== Discography == | === With Jeff Deyo (Gotee Records) ===,22795023,2002-03-26,2002-03-26,ML
"February 10 , 2003","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Light (February 10, 2003) - All Tracks",0,8,== Discography == | === With Jeff Deyo (Gotee Records) ===,22795023,2003-02-10,2003-02-10,ML
"August 8 , 2005","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Surrender (August 8, 2005)",0,9,== Discography == | === With Jeff Deyo (Gotee Records) ===,22795023,2005-08-08,2005-08-08,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,"Songs for You, Truths for Me (2008) - Track 4, ""Please Don't Stop The Rain""",0,11,== Discography == | === With James Morrison (Polydor Records) ===,22795023,2008-01-01,2008-12-31,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,"iTunes exclusive ""Hit 3 Pack: Stop and Stare - Video EP (The Stripped Sessions)"" (2008) - Tracks 2 and 3",0,13,== Discography == | === With OneRepublic (Interscope Records) ===,22795023,2008-01-01,2008-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,Let Them Hear (2009) - All Tracks,0,15,== Discography == | === With Jonathan Lee (1CN Records) ===,22795023,2009-01-01,2009-12-31,ML
"March 26 , 2002","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Saturate (March 26, 2002) - ""Let it Flow"", ""You Are Good""",0,17,== Writing credits ==,22795023,2002-03-26,2002-03-26,ML
"February 10 , 2003","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Light (February 10, 2003) - ""Take Me To You"", ""Show The Wonder""",0,18,== Writing credits ==,22795023,2003-02-10,2003-02-10,ML
of February 2009,IN NNP CD,PREFIX_REGEX_1 MONTH_REGEX YEAR_REGEX_1,MODIFIER TIME TIME,time_reference,"As of February 2009, Jeremy is playing bass on the road with Epic Records artists The Fray.",2,4,== Recent career ==,22795023,2009-02-01,2009-02-28,LLM
Fall - 1999 to Spring - 2000,NNP : CD TO NNP : CD,SEASON_REGEX LINKAGE_REGEX YEAR_REGEX_1 LINKAGE_REGEX SEASON_REGEX LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME MODIFIER TIME MODIFIER TIME,time_reference,"From Fall - 1999 to Spring - 2000, Jeremy attended Lee University, where he played bass for the school's Campus Choir and was a member of Upsilon Xi.",5,2,== Beginning career ==,22795023,1999-09-01,2000-05-31,LLM
the late 1970s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"Jeremy's father, Larry McCoy moved the family there in the late 1970s, just before Jeremy was born, during his time playing piano for country music legend Johnny Cash.",1,2,== Beginning career ==,22795023,1977-01-01,1979-12-31,LLM
12 years old,CD NNS JJ,DIGIT_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,,Jeremy started playing bass at 12 years old.,2,2,== Beginning career ==,22795023,,,ML
3 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,He went on to play for the Gallatin High School performance band for 3 years.,3,2,== Beginning career ==,22795023,,,ML
The Tonight,DT NNP,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,"With The Fray, Jeremy has made television appearances on the Late Show with David Letterman, The Tonight Show with Jay Leno, The Tonight Show with Conan O'Brien, The Ellen DeGeneres Show, Good Morning America, Today (NBC program), and Late Night with Jimmy Fallon.",3,4,== Recent career ==,22795023,,,ML
