time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
7 May 1951,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Carlos Alomar (born 7 May 1951) is a Puerto Rican guitarist, composer, and arranger.",0,0,,2371832,1951-05-07,1951-05-07,ML
the 1960s,DT NNS,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In the 1960s he performed during ""Amateur Hour"" at the Apollo Theater, eventually joining the house band, backing Chuck Berry and many leading soul artists.",2,2,== History ==,2371832,1960-01-01,1969-12-31,ML
1969,CD,YEAR_REGEX_1,TIME,time_reference,"In 1969 Alomar formed a group called Listen My Brother with vocalists Luther Vandross, Fonzi Thornton (later to work with Chic and Roxy Music), and Robin Clark.",4,2,== History ==,2371832,1969-01-01,1969-12-31,ML
1975,CD,YEAR_REGEX_1,TIME,time_reference,"Alomar subsequently played as a session musician for RCA Recording Studios, and others including Ben E. King (""Supernatural Thing"", 1975) and Joe Simon (""Drowning in the Sea of Love"").",7,2,== History ==,2371832,1975-01-01,1975-12-31,ML
early 1974,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Alomar met David Bowie in early 1974, during sessions for Lulu's recording of the Bowie-penned song ""Can You Hear Me?"".",0,4,== Collaboration with David Bowie ==,2371832,1974-01-01,1974-12-31,ML
1974,CD,YEAR_REGEX_1,TIME,time_reference,"Most of the material for the Young Americans album was recorded during these sessions, and Alomar joined Bowie for the second leg of the Diamond Dogs tour (dubbed ""The Philly Dogs Tour"") in September–December 1974.",3,4,== Collaboration with David Bowie ==,2371832,1974-01-01,1974-12-31,ML
January 1975,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In January 1975, Bowie and John Lennon recorded ""Across the Universe"" at Electric Lady Studios and from this session resulted the impromptu song ""Fame"", which evolved from the guitar riff Alomar had originated for the song ""Foot Stompin'"" during the Philly Dogs shows.",4,4,== Collaboration with David Bowie ==,2371832,1975-01-01,1975-01-31,ML
1975,CD,YEAR_REGEX_1,TIME,time_reference,"With writing credit divided between Bowie, Alomar and Lennon (and funky guitar riffs later copied for James Brown's 1975 recording ""Hot (I Need to be Loved)""), ""Fame"" gave Bowie his first US#1 single, and its parent album Young Americans (1975) marked Carlos Alomar's first appearance on a David Bowie album.",5,4,== Collaboration with David Bowie ==,2371832,1975-01-01,1975-12-31,ML
1976,CD,YEAR_REGEX_1,TIME,time_reference,"Alomar played on Bowie's next album, Station to Station (1976), designing the riffs that opened the songs ""Golden Years"" and ""Stay"", and touring with Bowie for the Station To Station tour of 1976.",7,4,== Collaboration with David Bowie ==,2371832,1976-01-01,1976-12-31,ML
of 1976,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Alomar played on Bowie's next album, Station to Station (1976), designing the riffs that opened the songs ""Golden Years"" and ""Stay"", and touring with Bowie for the Station To Station tour of 1976.",7,4,== Collaboration with David Bowie ==,2371832,1976-01-01,1976-12-31,ML
the 1976,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"This was Alomar's first Bowie tour as musical director; around this time, Alomar, Bowie, and Iggy Pop wrote the song ""Sister Midnight""; originally performed by Bowie during the 1976 tour, it was later recorded by Bowie and Iggy as the opening track on Iggy's album The Idiot (1977) before being re-written by Bowie as ""Red Money"" for his album Lodger (1979).",8,4,== Collaboration with David Bowie ==,2371832,1976-01-01,1976-12-31,ML
1977,CD,YEAR_REGEX_1,TIME,time_reference,"This was Alomar's first Bowie tour as musical director; around this time, Alomar, Bowie, and Iggy Pop wrote the song ""Sister Midnight""; originally performed by Bowie during the 1976 tour, it was later recorded by Bowie and Iggy as the opening track on Iggy's album The Idiot (1977) before being re-written by Bowie as ""Red Money"" for his album Lodger (1979).",8,4,== Collaboration with David Bowie ==,2371832,1977-01-01,1977-12-31,ML
1979,CD,YEAR_REGEX_1,TIME,time_reference,"This was Alomar's first Bowie tour as musical director; around this time, Alomar, Bowie, and Iggy Pop wrote the song ""Sister Midnight""; originally performed by Bowie during the 1976 tour, it was later recorded by Bowie and Iggy as the opening track on Iggy's album The Idiot (1977) before being re-written by Bowie as ""Red Money"" for his album Lodger (1979).",8,4,== Collaboration with David Bowie ==,2371832,1979-01-01,1979-12-31,ML
1977,CD,YEAR_REGEX_1,TIME,time_reference,"Alomar played on Bowie's groundbreaking ""Berlin Trilogy"" of albums—Low (1977), ""Heroes"" (1977) and Lodger; he also co-wrote the ""Heroes"" track ""The Secret Life of Arabia"" and the Lodger track ""DJ"" with Bowie and Brian Eno.",9,4,== Collaboration with David Bowie ==,2371832,1977-01-01,1977-12-31,ML
of 1977,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Alomar played guitar on Iggy Pop's two Bowie-produced albums of 1977, The Idiot and Lust For Life, and in 1978, he joined Bowie for the world tour which resulted in the live album Stage.",11,4,== Collaboration with David Bowie ==,2371832,1977-01-01,1977-12-31,ML
