time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1979,CD,YEAR_REGEX_1,TIME,time_reference,In 1979 she performed her first public concert.,1,1,,3757427,1979-01-01,1979-12-31,ML
1990,CD,YEAR_REGEX_1,TIME,time_reference,In 1990 she relocated together with her parents to Germany in order to study at the Hochschule für Musik with Ludwig Hoffmann in Munich.,3,1,,3757427,1990-01-01,1990-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,In 2001 she played a star role in Werner Herzog's movie Invincible.,0,6,,3757427,2001-01-01,2001-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,"2007 she made six reportages about Moscow's current art and society for ""Deutsche Welle TV"".",0,8,,3757427,2007-01-01,2007-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,"2009 Album of Johannes Brahms: The Late Piano Pieces, opp.",0,9,,3757427,2009-01-01,2009-12-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,2010 Album of Mazurkas by Chopin: The Mazurka Diary,0,10,,3757427,2010-01-01,2010-12-31,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,"Chopin (Piano Sonata No.3, Mazurkas) - 1998",0,13,== Discography ==,3757427,1998-01-01,1998-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,Scriabin (Preludes) - 1999,0,14,== Discography ==,3757427,1999-01-01,1999-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,"Richard Strauss (Piano Concertos for the Left Hand) with Bamberg Symphony Orchestra, Karl Anton Rickenbacher - 2001",0,15,== Discography ==,3757427,2001-01-01,2001-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,Chopin (Scherzi etc.) - 2001,0,16,== Discography ==,3757427,2001-01-01,2001-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,"Beethoven (Piano Concerto No.3, Sonata No. 8, c-minor, ""Pathétique"", 32 Variations) with Staatskapelle Dresden, Sir Colin Davis - 2001 (Cover with movie scene)",0,17,== Discography ==,3757427,2001-01-01,2001-12-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,Nocturnes - 2003,0,18,== Discography ==,3757427,2003-01-01,2003-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,"Desir (Scriabin, Gubaidulina) - 2005",0,19,== Discography ==,3757427,2005-01-01,2005-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,Brahms: The Late Piano Pieces (opp. 116–119) - 2009,0,20,== Discography ==,3757427,2009-01-01,2009-12-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,"Canto Oscuro - 2012, ECM New Series 2255",0,21,== Discography ==,3757427,2012-01-01,2012-12-31,ML
2255,CD,YEAR_REGEX_1,TIME,time_reference,"Canto Oscuro - 2012, ECM New Series 2255",0,21,== Discography ==,3757427,2255-01-01,2255-12-31,ML
2014,CD,YEAR_REGEX_1,TIME,time_reference,"Visions fugitives - 2014, ECM New Series 2384",0,22,== Discography ==,3757427,2014-01-01,2014-12-31,ML
2384,CD,YEAR_REGEX_1,TIME,time_reference,"Visions fugitives - 2014, ECM New Series 2384",0,22,== Discography ==,3757427,2384-01-01,2384-12-31,ML
2019,CD,YEAR_REGEX_1,TIME,time_reference,"Elusive Affinity - 2019, ECM 2612",0,23,== Discography ==,3757427,2019-01-01,2019-12-31,ML
2612,CD,YEAR_REGEX_1,TIME,time_reference,"Elusive Affinity - 2019, ECM 2612",0,23,== Discography ==,3757427,2612-01-01,2612-12-31,ML
1989 1st,CD CD,YEAR_REGEX_1 DIGIT_REGEX_1,TIME NUMERAL,,1989 1st prize at the First International Chopin competition in Göttingen.,0,4,,3757427,1989-01-01,1989-12-31,LLM
that year,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,From that year onwards she studied at further renowned piano schools and with famous piano tutors.,2,1,,3757427,,,ML
1986 1st,CD CD,YEAR_REGEX_1 DIGIT_REGEX_1,TIME NUMERAL,,1986 1st prize at the Kabalevsky competition in Russia,0,3,,3757427,,,ML
1994 1st,CD CD,YEAR_REGEX_1 DIGIT_REGEX_1,TIME NUMERAL,,1994 1st prize at the First International Clara-Schumann-Klavierconcours in Düsseldorf.,0,5,,3757427,,,ML
of that year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"As of that year, Gourari has played a significant role on the international concert scene.",3,5,,3757427,,,ML
