time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1840,CD,YEAR_REGEX_1,TIME,time_reference,"Stainer was born in Southwark, London, in 1840, the son of a schoolmaster.",0,1,,312168,1840-01-01,1840-12-31,ML
1901,CD,YEAR_REGEX_1,TIME,time_reference,He died unexpectedly while on holiday in Italy in 1901.,4,1,,312168,1901-01-01,1901-12-31,ML
6 June 1840,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,John Stainer was the eighth of nine children born to William Stainer and his wife Ann (née Collier) on 6 June 1840.,0,3,== Early years ==,312168,1840-06-06,1840-06-06,ML
1849,CD,YEAR_REGEX_1,TIME,time_reference,"In 1849, after a year's probation, young Stainer became a chorister at St Paul's Cathedral.",8,3,== Early years ==,312168,1849-01-01,1849-12-31,ML
1854,CD,YEAR_REGEX_1,TIME,time_reference,In 1854 he was invited to sing in the first English performance of Bach's St Matthew Passion under William Sterndale Bennett at the Hanover Square Rooms.,10,3,== Early years ==,312168,1854-01-01,1854-12-31,ML
1855,CD,YEAR_REGEX_1,TIME,time_reference,"In 1855 he was offered a six-month contract as organist at St Benet's, Paul's Wharf.",18,3,== Early years ==,312168,1855-01-01,1855-12-31,ML
1860,CD,YEAR_REGEX_1,TIME,time_reference,"In 1860 he became organist at Magdalen College, Oxford, initially for a period of six months, at a salary of £120 per year.",0,6,== Magdalen College ==,312168,1860-01-01,1860-12-31,ML
1864,CD,YEAR_REGEX_1,TIME,time_reference,"He gained his BA in 1864 and his MA two years later and was keen to proceed to his Mus Doc, which would raise his standing within the university.",5,6,== Magdalen College ==,312168,1864-01-01,1864-12-31,ML
1861,CD,YEAR_REGEX_1,TIME,time_reference,"The vice chancellor, Dr Francis Jeune, was an admirer and in 1861 appointed Stainer to the prestigious post of University Organist at the University Church of St Mary the Virgin.",4,7,== Magdalen College ==,312168,1861-01-01,1861-12-31,ML
1862,CD,YEAR_REGEX_1,TIME,time_reference,He must have performed his duties with diligence as his salary was raised by £10 a year and after 1862 he received an allowance towards his rent.,9,7,== Magdalen College ==,312168,1862-01-01,1862-12-31,ML
November 1865,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"He also wrote an oratorio, Gideon, as the exercise for his doctorate and it was performed in November 1865.",13,7,== Magdalen College ==,312168,1865-11-01,1865-11-30,ML
1866,CD,YEAR_REGEX_1,TIME,time_reference,"Attending at evensong at Magdalen College in 1866, Parry wrote in his diary ""Stainer played the last 3 movements of the Sonata in B-flat (Mendelssohn) afterwards most gloriously"".",17,7,== Magdalen College ==,312168,1866-01-01,1866-12-31,ML
1868,CD,YEAR_REGEX_1,TIME,time_reference,"Two more substantial anthems, intended for use in cathedrals, were ""Lead kindly light"" composed in 1868, followed by ""Awake, awake, put on thy strength"" in 1871.",29,7,== Magdalen College ==,312168,1868-01-01,1868-12-31,ML
1871,CD,YEAR_REGEX_1,TIME,time_reference,"Two more substantial anthems, intended for use in cathedrals, were ""Lead kindly light"" composed in 1868, followed by ""Awake, awake, put on thy strength"" in 1871.",29,7,== Magdalen College ==,312168,1871-01-01,1871-12-31,ML
1871,CD,YEAR_REGEX_1,TIME,time_reference,"He had also been working for a long time on his first theoretical work, A Theory of Harmony Founded on the Tempered Scale, published by Novello in 1871.",31,7,== Magdalen College ==,312168,1871-01-01,1871-12-31,ML
1871,CD,YEAR_REGEX_1,TIME,time_reference,"In 1871, Goss resigned as organist of St Paul's Cathedral and Stainer was appointed to the position early in 1872 at a salary of £400 per annum.",0,9,== St Paul's Cathedral ==,312168,1871-01-01,1871-12-31,ML
1872,CD,YEAR_REGEX_1,TIME,time_reference,"In 1871, Goss resigned as organist of St Paul's Cathedral and Stainer was appointed to the position early in 1872 at a salary of £400 per annum.",0,9,== St Paul's Cathedral ==,312168,1872-01-01,1872-12-31,ML
1878,CD,YEAR_REGEX_1,TIME,time_reference,A peal of twelve bells was installed in 1878.,8,9,== St Paul's Cathedral ==,312168,1878-01-01,1878-12-31,ML
1877,CD,YEAR_REGEX_1,TIME,time_reference,Stainer became an honorary fellow of the Royal Academy of Music in 1877 and an examiner for the Doctor of Music degree at Cambridge and London Universities.,10,9,== St Paul's Cathedral ==,312168,1877-01-01,1877-12-31,ML
